symbol	prev_day_close	open	high	low	last	volume	time
AUDUSD	0.7662	0.766	0.7707	0.77	0.7686	63499	2018-04-03T15:26+02:00
BTCUSD	7052.75	0	7444.6602	7001.2798	7390.9702	10448	2018-04-03T15:26+02:00
EURUSD	1.23	1.2302	1.2335	1.23	1.2266	65581	2018-04-03T15:26+02:00
GBPUSD	1.4043	1.4043	1.4089	1.4	1.4045	102455	2018-04-03T15:26+02:00
ILSUSD	3.5251	3.5249	3.5298	3.52	3.524	9619	2018-04-03T15:26+02:00
NZDUSD	0.7211	0.7211	0.727	0.72	0.7255	31386	2018-04-03T15:26+02:00
USDARS	20.11	20.11	20.145	20.12	20.12	6	2018-04-03T15:24+02:00
USDBGN	1.5897	1.5898	1.5954	1.59	1.5943	36120	2018-04-03T15:26+02:00
USDBHD	0.37686	0.3769	0.3771	0.38	0.3771	3369	2018-04-03T15:26+02:00
USDBRL	3.3099	3.3094	3.3139	3.3	3.3081	6041	2018-04-03T15:26+02:00
USDCAD	1.291	1.291	1.2923	1.28	1.2841	52324	2018-04-03T15:26+02:00
USDCHF	0.9552	0.9552	0.9587	0.95	0.9584	29375	2018-04-03T15:26+02:00
USDCLP	604.69	605.3	605.49	603.76	603.7	3375	2018-04-03T15:26+02:00
USDCNH	6.2683	6.2683	6.2813	6.27	6.2774	61939	2018-04-03T15:26+02:00
USDCNY	6.2785	6.2815	6.2897	6.28	6.2878	1577	2018-04-03T15:25+02:00
USDCOP	2806.5	2806.5	2807.5	2779.4199	2780.6799	1845	2018-04-03T15:26+02:00
USDCZK	20.602	20.614	20.684	20.51	20.662	20961	2018-04-03T15:26+02:00
USDDKK	6.055	6.0545	6.0755	6.04	6.0724	48498	2018-04-03T15:26+02:00
USDHKD	7.8485	7.8484	7.8492	7.85	7.8487	3246	2018-04-03T15:26+02:00
USDHUF	253.88	253.87	254.66	253.32	254.52	26939	2018-04-03T15:26+02:00
USDIDR	13753	13760	13766	13760	13763	93	2018-04-03T11:00+02:00
USDINR	65.12	65.08	65.125	64.99	65.005	1254	2018-04-03T13:53+02:00
USDJPY	105.88	105.88	106.49	105.7	106.47	63073	2018-04-03T15:26+02:00
USDKRW	1056.16	1056.16	1059.1	1054.1	1054.72	13047	2018-04-03T15:26+02:00
USDMXN	18.243	18.2425	18.256	18.16	18.1721	39746	2018-04-03T15:26+02:00
USDMYR	3.86	3.861	3.8685	3.86	3.864	59	2018-04-03T11:51+02:00
USDNOK	7.8868	7.8849	7.8965	7.82	7.8383	60517	2018-04-03T15:26+02:00
USDPEN	3.2228	3.226	3.226	3.23	3.2235	15	2018-04-03T15:25+02:00
USDPHP	52.079	52.089	52.195	51.97	52.099	2729	2018-04-03T15:26+02:00
USDPLN	3.4231	3.4233	3.4326	3.41	3.4305	23740	2018-04-03T15:26+02:00
USDRON	3.7862	3.7858	3.7989	3.78	3.7971	42258	2018-04-03T15:26+02:00
USDRUB	57.48	57.45	57.658	57.35	57.5887	25911	2018-04-03T15:26+02:00
USDSAR	3.7501	3.75	3.7502	3.75	3.75	4125	2018-04-03T15:26+02:00
USDSEK	8.39	8.3876	8.4008	8.36	8.3861	46152	2018-04-03T15:26+02:00
USDSGD	1.3124	1.3124	1.313	1.31	1.311	16919	2018-04-03T15:26+02:00
USDTHB	31.22	31.23	31.25	31.17	31.19	6627	2018-04-03T15:26+02:00
USDTRY	3.9725	3.9709	3.986	3.97	3.9815	61456	2018-04-03T15:26+02:00
USDTWD	29.128	29.144	29.165	29.1	29.148	8886	2018-04-03T15:26+02:00
USDZAR	11.8405	11.8363	11.8705	11.79	11.8305	29891	2018-04-03T15:26+02:00
XAGUSD	16.61	16.563	0	0	16.467	0	2018-04-03T15:26+02:00
XAUUSD	1340.96	1340.3199	0	0	1334.75	0	2018-04-03T15:26+02:00
XPDUSD	934.5	936.4	0	0	940.47	0	2018-04-03T15:26+02:00
XPTUSD	929.5	933.7	0	0	926.3	0	2018-04-03T15:26+02:00
