symbol	prev_day_close	open	high	low	last	volume	time
AUDUSD	0.7176	0.7178	0.7186	0.7169	0.7185	67021	2018-12-17T16:27+02:00
BTCUSD	3191.37	0	3440	3181.26	3394.28	7514	2018-12-17T16:27+02:00
EURUSD	1.1307	1.1307	1.1353	1.13	1.1342	75785	2018-12-17T16:27+02:00
GBPUSD	1.2583	1.2589	1.2646	1.2571	1.2613	101642	2018-12-17T16:27+02:00
ILSUSD	3.7676	3.7713	3.7782	3.7692	3.7672	11618	2018-12-17T16:27+02:00
NZDUSD	0.6795	0.6777	0.6817	0.6784	0.6808	24797	2018-12-17T16:27+02:00
USDARS	38.116	38.116	38.5	38.173	38.42	30	2018-12-17T16:25+02:00
USDBGN	1.73	1.7295	1.73	1.7228	1.7242	15769	2018-12-17T16:27+02:00
USDBHD	0.377	0.3769	0.377	0.377	0.3768	924	2018-12-17T16:23+02:00
USDBRL	3.917	3.9172	3.9284	3.8992	3.9048	19403	2018-12-17T16:27+02:00
USDCAD	1.3382	1.3379	1.34	1.3373	1.3389	29689	2018-12-17T16:27+02:00
USDCHF	0.9976	0.9958	0.9985	0.9918	0.992	32096	2018-12-17T16:27+02:00
USDCLP	683.49	683.49	684.15	681.66	683.11	3745	2018-12-17T16:27+02:00
USDCNH	6.8993	6.899	6.905	6.8935	6.8971	51919	2018-12-17T16:27+02:00
USDCNY	6.905	6.8999	6.9025	6.8958	6.8944	2872	2018-12-17T16:26+02:00
USDCOP	3193.35	3193.3501	3194.6001	3186.75	3185.8	887	2018-12-17T16:27+02:00
USDCZK	22.785	22.791	22.824	22.722	22.733	21779	2018-12-17T16:27+02:00
USDDKK	6.6028	6.602	6.6065	6.5761	6.5815	66166	2018-12-17T16:27+02:00
USDHKD	7.8129	7.8124	7.8149	7.8119	7.8136	8277	2018-12-17T16:27+02:00
USDHUF	286.04	285.98	286.27	284.62	285.04	36920	2018-12-17T16:27+02:00
USDIDR	14580	14580	14625	14575	14570	177	2018-12-17T10:59+02:00
USDINR	71.91	71.89	71.89	71.508	71.558	2994	2018-12-17T16:26+02:00
USDJPY	113.37	113.31	113.52	113.06	113.04	61484	2018-12-17T16:27+02:00
USDKRW	1131.7	1131.38	1132.8	1129.7	1129.6	12528	2018-12-17T16:27+02:00
USDMXN	20.233	20.23	20.24	20.0755	20.0932	32536	2018-12-17T16:27+02:00
USDMYR	4.183	4.184	4.188	4.183	4.179	24	2018-12-17T10:54+02:00
USDNOK	8.6133	8.6178	8.6336	8.6044	8.6268	40704	2018-12-17T16:27+02:00
USDPEN	3.3432	3.3432	3.347	3.345	3.344	169	2018-12-17T16:26+02:00
USDPHP	53.037	53.052	53.07	52.95	52.993	2646	2018-12-17T16:27+02:00
USDPLN	3.7956	3.7943	3.7998	3.7712	3.7751	28816	2018-12-17T16:27+02:00
USDRON	4.115	4.1145	4.1209	4.1014	4.1	19706	2018-12-17T16:27+02:00
USDRUB	66.7611	66.7355	66.801	66.437	66.6385	52123	2018-12-17T16:27+02:00
USDSAR	3.7508	3.7508	3.7516	3.751	3.7504	3187	2018-12-17T16:26+02:00
USDSEK	9.0587	9.0581	9.0874	9.0371	9.0605	37675	2018-12-17T16:27+02:00
USDSGD	1.3766	1.3764	1.3772	1.3741	1.3739	16285	2018-12-17T16:27+02:00
USDTHB	32.82	32.82	32.88	32.77	32.8	7587	2018-12-17T16:27+02:00
USDTRY	5.3625	5.3629	5.3963	5.3649	5.38	71003	2018-12-17T16:27+02:00
USDTWD	30.863	30.85	30.894	30.806	30.831	7216	2018-12-17T16:27+02:00
USDZAR	14.3866	14.3936	14.4067	14.2977	14.3994	39047	2018-12-17T16:27+02:00
XAGUSD	14.566	14.567	0	0	14.57	0	2018-12-17T16:27+02:00
XAUUSD	1238.12	1237.15	0	0	1240.8101	0	2018-12-17T16:27+02:00
XPDUSD	1237.6	1246	0	0	1257.6801	0	2018-12-17T16:27+02:00
XPTUSD	787.01	783.5	0	0	782.3	0	2018-12-17T16:27+02:00
