symbol	prev_day_close	open	high	low	last	volume	time
AUDUSD	0.7821	0.7823	0.7843	0.78	0.7827	84720	2018-02-08T16:26+02:00
BTCUSD	7588.01	0	8644.3604	7565.5	8405	12399	2018-02-08T16:26+02:00
ETHUSD	779.01	0	0	0	810	366951	2018-02-08T16:26+02:00
EURUSD	1.2262	1.2262	1.2295	1.22	1.2291	103240	2018-02-08T16:26+02:00
GBPUSD	1.388	1.3876	1.4065	1.38	1.406	140126	2018-02-08T16:26+02:00
ILSUSD	3.4927	3.4922	3.5023	3.48	3.481	10484	2018-02-08T16:26+02:00
NZDUSD	0.7237	0.7236	0.7237	0.72	0.7231	46083	2018-02-08T16:26+02:00
USDARS	19.661	19.658	19.77	19.71	19.77	41	2018-02-08T16:23+02:00
USDBGN	1.595	1.5949	1.6015	1.59	1.5906	47218	2018-02-08T16:26+02:00
USDBHD	0.37677	0.377	0.377	0.38	0.377	563	2018-02-08T16:04+02:00
USDBRL	3.2713	3.2713	3.2865	3.26	3.2622	23646	2018-02-08T16:26+02:00
USDCAD	1.2567	1.2564	1.2597	1.25	1.2546	72057	2018-02-08T16:26+02:00
USDCHF	0.9434	0.9434	0.9469	0.94	0.9389	45121	2018-02-08T16:26+02:00
USDCLP	598.93	598.45	602.65	598.03	598.9	15188	2018-02-08T16:26+02:00
USDCNH	6.3189	6.3189	6.3773	6.3	6.352	99730	2018-02-08T16:26+02:00
USDCNY	6.2649	6.285	6.34	6.28	6.3222	1176	2018-02-08T13:43+02:00
USDCOP	2849.4	2849.3999	2862.45	2843.01	2842.6399	1969	2018-02-08T16:26+02:00
USDCZK	20.591	20.592	20.668	20.53	20.529	34877	2018-02-08T16:26+02:00
USDDKK	6.068	6.0678	6.0938	6.05	6.0533	78662	2018-02-08T16:26+02:00
USDHKD	7.8181	7.818	7.8194	7.82	7.8185	5813	2018-02-08T16:26+02:00
USDHUF	253.05	252.99	254.72	252.67	252.83	46229	2018-02-08T16:26+02:00
USDIDR	13552	13600	13622	13598	13600	144	2018-02-08T11:00+02:00
USDINR	64.27	64.38	64.38	64.15	64.25	1429	2018-02-08T16:09+02:00
USDJPY	109.31	109.31	109.78	109.13	109.47	91488	2018-02-08T16:26+02:00
USDKRW	1089.24	1089.24	1092.95	1085.5	1087.15	15976	2018-02-08T16:26+02:00
USDMXN	18.791	18.7935	18.8542	18.69	18.7455	54884	2018-02-08T16:26+02:00
USDMYR	3.907	3.909	3.927	3.91	3.9245	84	2018-02-08T11:38+02:00
USDNOK	7.9037	7.9037	7.9397	7.86	7.8643	73829	2018-02-08T16:26+02:00
USDPEN	3.2463	3.2493	3.2493	3.25	3.246	17	2018-02-08T16:16+02:00
USDPHP	51.24	51.08	51.781	51.13	51.59	2626	2018-02-08T16:26+02:00
USDPLN	3.3993	3.3985	3.4154	3.39	3.391	34169	2018-02-08T16:26+02:00
USDRON	3.7934	3.7942	3.808	3.79	3.7829	35037	2018-02-08T16:26+02:00
USDRUB	57.8934	57.8453	58.06	57.52	57.66	39447	2018-02-08T16:26+02:00
USDSAR	3.7501	3.7503	3.7503	3.75	3.7501	4363	2018-02-08T16:21+02:00
USDSEK	8.0813	8.0813	8.1053	8.04	8.0437	53462	2018-02-08T16:26+02:00
USDSGD	1.3251	1.3249	1.3311	1.32	1.3273	26116	2018-02-08T16:26+02:00
USDTHB	31.64	31.65	31.89	31.62	31.77	7952	2018-02-08T16:26+02:00
USDTRY	3.8037	3.8037	3.825	3.79	3.8013	92753	2018-02-08T16:26+02:00
USDTWD	29.345	29.355	29.402	29.26	29.349	7980	2018-02-08T16:26+02:00
USDZAR	12.0615	12.0523	12.1425	12.02	12.0312	45847	2018-02-08T16:26+02:00
XAGUSD	16.372	16.369	0	0	16.453	0	2018-02-08T16:26+02:00
XAUUSD	1318.11	1318.52	0	0	1316.26	0	2018-02-08T16:26+02:00
XPDUSD	984.22	984.22	0	0	981.22	0	2018-02-08T16:26+02:00
XPTUSD	979.8	979.9	0	0	973.24	0	2018-02-08T16:26+02:00
XRPUSD	0.731	0.71	0.8	0.7	0.76	38626196	2018-02-08T16:26+02:00
