symbol	prev_day_close	open	high	low	last	volume	time
AUDUSD	0.7677	0.7679	0.7702	0.77	0.7659	73976	2018-03-28T15:28+02:00
BTCUSD	7791.69	0	8104.98	7723.0298	8028.0098	5101	2018-03-28T15:28+02:00
EURUSD	1.2401	1.2401	1.2422	1.24	1.2351	93684	2018-03-28T15:28+02:00
GBPUSD	1.4154	1.4152	1.42	1.41	1.4108	123479	2018-03-28T15:28+02:00
ILSUSD	3.4874	3.4859	3.501	3.48	3.4987	7351	2018-03-28T15:28+02:00
NZDUSD	0.7267	0.7267	0.7274	0.72	0.7242	36005	2018-03-28T15:28+02:00
USDARS	20.136	20.14	20.1525	20.15	20.15	22	2018-03-28T15:27+02:00
USDBGN	1.5767	1.577	1.5835	1.57	1.5831	43323	2018-03-28T15:28+02:00
USDBHD	0.37685	0.3769	0.3771	0.38	0.3769	747	2018-03-28T15:27+02:00
USDBRL	3.3278	3.3278	3.3385	3.32	3.3376	8488	2018-03-28T15:28+02:00
USDCAD	1.2881	1.2882	1.292	1.29	1.2917	63281	2018-03-28T15:28+02:00
USDCHF	0.9466	0.9466	0.9539	0.95	0.9539	38393	2018-03-28T15:28+02:00
USDCLP	605.72	606.33	606.95	604.4	605.55	4333	2018-03-28T15:28+02:00
USDCNH	6.2651	6.265	6.285	6.26	6.2847	64578	2018-03-28T15:28+02:00
USDCNY	6.2781	6.2673	6.2919	6.27	6.2918	1398	2018-03-28T15:26+02:00
USDCOP	2783	2783.5901	2785.26	2777.3	2784.1699	836	2018-03-28T15:28+02:00
USDCZK	20.531	20.529	20.619	20.52	20.608	21540	2018-03-28T15:28+02:00
USDDKK	6.0041	6.0039	6.033	6	6.0315	60096	2018-03-28T15:28+02:00
USDHKD	7.8465	7.8464	7.8478	7.85	7.8477	4539	2018-03-28T15:28+02:00
USDHUF	252.03	252.08	253.01	251.91	252.97	29028	2018-03-28T15:28+02:00
USDIDR	13740	13745	13765	13738	13760	121	2018-03-28T11:01+02:00
USDINR	64.94	64.88	65.29	64.89	65.17	1328	2018-03-28T13:32+02:00
USDJPY	105.33	105.33	106.33	105.34	106.14	95003	2018-03-28T15:28+02:00
USDKRW	1074.13	1074.13	1074.6	1065.1	1065.79	14577	2018-03-28T15:28+02:00
USDMXN	18.371	18.371	18.4444	18.34	18.371	55378	2018-03-28T15:28+02:00
USDMYR	3.8755	3.873	3.873	3.86	3.862	71	2018-03-28T11:09+02:00
USDNOK	7.7175	7.7155	7.8431	7.71	7.8376	66567	2018-03-28T15:28+02:00
USDPEN	3.2223	3.226	3.2277	3.22	3.2277	23	2018-03-28T15:27+02:00
USDPHP	52.36	52.389	52.414	52.16	52.349	3196	2018-03-28T15:28+02:00
USDPLN	3.3966	3.3965	3.4063	3.39	3.4053	24643	2018-03-28T15:28+02:00
USDRON	3.7496	3.7496	3.7647	3.75	3.7633	43583	2018-03-28T15:28+02:00
USDRUB	57.356	57.389	57.71	57.28	57.6784	35475	2018-03-28T15:28+02:00
USDSAR	3.7498	3.7499	3.75	3.75	3.75	2405	2018-03-28T15:28+02:00
USDSEK	8.2296	8.2296	8.3236	8.22	8.322	51346	2018-03-28T15:28+02:00
USDSGD	1.3096	1.3099	1.3102	1.31	1.3096	18109	2018-03-28T15:28+02:00
USDTHB	31.21	31.21	31.28	31.17	31.27	7026	2018-03-28T15:28+02:00
USDTRY	3.9803	3.9795	4.0136	3.98	4.0056	72098	2018-03-28T15:28+02:00
USDTWD	29.181	29.176	29.203	29.12	29.164	10517	2018-03-28T15:28+02:00
USDZAR	11.6655	11.6588	11.774	11.65	11.7388	28655	2018-03-28T15:28+02:00
XAGUSD	16.486	16.531	0	0	16.354	0	2018-03-28T15:28+02:00
XAUUSD	1344.31	1345.36	0	0	1333.34	0	2018-03-28T15:28+02:00
XPDUSD	972.5	972	0	0	971.47	0	2018-03-28T15:28+02:00
XPTUSD	943	940.5	0	0	938.2	0	2018-03-28T15:28+02:00
