symbol	prev_day_close	open	high	low	last	volume	time
AUDUSD	0.7008	0.7008	0.7012	0.6999	0.7009	27607	2019-06-28T07:55+02:00
BTCUSD	11155.57	0	11525	10739.0996	10985.1299	4183	2019-06-28T07:55+02:00
EURUSD	1.1368	1.1369	1.1376	1.1361	1.136	12322	2019-06-28T07:55+02:00
GBPUSD	1.2675	1.2675	1.2679	1.2664	1.267	38941	2019-06-28T07:55+02:00
ILSUSD	3.57	3.5702	3.5731	3.5739	3.5731	3920	2019-06-28T07:55+02:00
NZDUSD	0.6698	0.6697	0.6708	0.6691	0.67	11297	2019-06-28T07:55+02:00
USDARS	42.69	0	0	0	42.69	0	2019-06-27T21:09+02:00
USDBGN	1.7203	1.7203	1.7217	1.7193	1.7209	6902	2019-06-28T07:55+02:00
USDBHD	0.37692	0.3768	0.377	0.377	0.3769	7	2019-06-28T07:12+02:00
USDBRL	3.8194	3.8187	3.8192	3.8198	3.8192	2	2019-06-27T23:00+02:00
USDCAD	1.3095	1.3093	1.3102	1.3085	1.3099	26152	2019-06-28T07:55+02:00
USDCHF	0.9763	0.9763	0.977	0.9754	0.9757	10429	2019-06-28T07:55+02:00
USDCLP	679.3	679.53	679.53	680.18	679.53	4	2019-06-27T23:54+02:00
USDCNH	6.8702	6.8697	6.879	6.8705	6.8725	22437	2019-06-28T07:55+02:00
USDCNY	6.8762	6.873	6.8783	6.8698	6.8701	2496	2019-06-28T07:55+02:00
USDCOP	3196.15	3196.1499	3196.1499	3199.1499	3196.1499	5	2019-06-27T23:54+02:00
USDCZK	22.371	22.368	22.397	22.373	22.377	14141	2019-06-28T07:55+02:00
USDDKK	6.5647	6.5647	6.5696	6.5611	6.5683	23334	2019-06-28T07:55+02:00
USDHKD	7.815	7.8149	7.8158	7.8078	7.8084	3222	2019-06-28T07:55+02:00
USDHUF	284.44	284.52	284.96	284.56	284.85	20750	2019-06-28T07:55+02:00
USDIDR	14135	14130	14145	14130	14125	59	2019-06-28T07:09+02:00
USDINR	69.0679	69.0379	69.0679	68.93	68.958	1844	2019-06-28T07:55+02:00
USDJPY	107.78	107.78	107.83	107.57	107.67	34924	2019-06-28T07:55+02:00
USDKRW	1157	1157.1	1158.4301	1154.4399	1155.38	6905	2019-06-28T07:55+02:00
USDMXN	19.1779	19.1783	19.1926	19.1722	19.1871	6924	2019-06-28T07:55+02:00
USDMYR	4.142	4.138	4.142	4.143	4.1405	23	2019-06-28T05:14+02:00
USDNOK	8.5124	8.5124	8.5214	8.5056	8.5177	11994	2019-06-28T07:55+02:00
USDPEN	3.289	0	0	0	3.289	0	2019-06-27T21:12+02:00
USDPHP	51.13	51.13	51.265	51.15	51.2	269	2019-06-28T07:53+02:00
USDPLN	3.7383	3.7389	3.7427	3.7373	3.741	19143	2019-06-28T07:55+02:00
USDRON	4.1516	4.1512	4.1572	4.155	4.1554	11921	2019-06-28T07:55+02:00
USDRUB	63.0525	63.0525	63.1322	63.0493	63.0554	10638	2019-06-28T07:55+02:00
USDSAR	3.75	3.7499	3.7502	3.7502	3.7498	9	2019-06-28T07:14+02:00
USDSEK	9.2757	9.2762	9.2823	9.2705	9.2791	9431	2019-06-28T07:55+02:00
USDSGD	1.3529	1.3532	1.3539	1.3528	1.3532	5818	2019-06-28T07:55+02:00
USDTHB	30.78	30.79	30.79	30.72	30.71	355	2019-06-28T07:55+02:00
USDTRY	5.7698	5.7713	5.7852	5.7709	5.7748	8911	2019-06-28T07:55+02:00
USDTWD	31.013	31.012	31.09	30.971	30.97	2251	2019-06-28T07:55+02:00
USDZAR	14.1627	14.155	14.1828	14.1475	14.165	8541	2019-06-28T07:55+02:00
XAGUSD	15.255	15.22	0	0	15.2613	0	2019-06-28T07:55+02:00
XAUUSD	1409.28	1409.16	0	0	1415.386	0	2019-06-28T07:55+02:00
XPDUSD	1550.5	1551.5	0	0	1558.3154	0	2019-06-28T07:55+02:00
XPTUSD	811.5	809.5	0	0	814.1989	0	2019-06-28T07:55+02:00
