symbol	prev_day_close	open	high	low	last	volume	time
AUDUSD	0.7218	0.7217	0.726	0.72	0.7254	79238	2018-09-19T15:25+02:00
BTCUSD	6330	0	6360.6201	6255.0498	6289.0698	2168	2018-09-19T15:25+02:00
EURUSD	1.1665	1.1666	1.1715	1.17	1.1673	104008	2018-09-19T15:25+02:00
GBPUSD	1.3147	1.3147	1.3213	1.31	1.3138	134960	2018-09-19T15:25+02:00
ILSUSD	3.5868	3.5871	3.5875	3.58	3.5798	463	2018-09-19T15:17+02:00
NZDUSD	0.6581	0.6585	0.6615	0.66	0.6604	44068	2018-09-19T15:25+02:00
USDARS	39.72	39.72	39.76	39.78	39.75	26	2018-09-19T15:25+02:00
USDBGN	1.6759	1.6764	1.6782	1.67	1.6751	32734	2018-09-19T15:25+02:00
USDBHD	0.3768	0.3768	0.377	0.38	0.3768	802	2018-09-19T15:07+02:00
USDBRL	4.1596	4.1621	4.1752	4.13	4.1326	9545	2018-09-19T15:25+02:00
USDCAD	1.2972	1.2972	1.2986	1.29	1.2955	56516	2018-09-19T15:25+02:00
USDCHF	0.9644	0.9644	0.9698	0.96	0.9689	49165	2018-09-19T15:25+02:00
USDCLP	683.28	683.28	683.78	682.54	682.25	1179	2018-09-19T15:23+02:00
USDCNH	6.8608	6.8602	6.8697	6.84	6.8548	99218	2018-09-19T15:25+02:00
USDCNY	6.8591	6.8636	6.8659	6.85	6.851	3814	2018-09-19T15:21+02:00
USDCOP	3012.4	3012.3999	3013.8999	3003.8999	3004	1044	2018-09-19T15:25+02:00
USDCZK	21.793	21.793	21.819	21.71	21.791	26787	2018-09-19T15:25+02:00
USDDKK	6.3938	6.3942	6.4006	6.37	6.3892	70300	2018-09-19T15:25+02:00
USDHKD	7.8433	7.843	7.8468	7.84	7.8439	5048	2018-09-19T15:25+02:00
USDHUF	277.43	277.34	277.74	276	276.67	55955	2018-09-19T15:25+02:00
USDIDR	14850	14850	14905	14870	14870	79	2018-09-19T10:53+02:00
USDINR	72.7	72.71	72.865	72.34	72.35	1417	2018-09-19T15:24+02:00
USDJPY	112.35	112.34	112.44	112.2	112.2	74901	2018-09-19T15:25+02:00
USDKRW	1121.82	1121.8199	1125.1	1120.0699	1121.38	17024	2018-09-19T15:25+02:00
USDMXN	18.8063	18.8063	18.8227	18.68	18.724	55806	2018-09-19T15:25+02:00
USDMYR	4.141	4.141	4.144	4.14	4.1415	46	2018-09-19T11:22+02:00
USDNOK	8.1584	8.1571	8.1893	8.13	8.1696	60066	2018-09-19T15:25+02:00
USDPEN	3.3027	3.3055	3.306	3.3	3.301	53	2018-09-19T15:24+02:00
USDPHP	54.013	54.07	54.107	53.98	53.984	1891	2018-09-19T15:25+02:00
USDPLN	3.6755	3.6752	3.6836	3.66	3.6754	41287	2018-09-19T15:25+02:00
USDRON	3.9799	3.9853	3.9894	3.97	3.9817	31302	2018-09-19T15:25+02:00
USDRUB	67.285	67.3092	67.4308	66.71	66.73	48142	2018-09-19T15:25+02:00
USDSAR	3.7503	3.7503	3.7506	3.75	3.7503	8629	2018-09-19T15:08+02:00
USDSEK	8.9076	8.9085	8.9192	8.87	8.8885	53688	2018-09-19T15:25+02:00
USDSGD	1.3706	1.3707	1.3717	1.37	1.3706	18064	2018-09-19T15:25+02:00
USDTHB	32.55	32.55	32.6	32.42	32.43	15358	2018-09-19T15:25+02:00
USDTRY	6.3682	6.3839	6.4156	6.24	6.2414	107822	2018-09-19T15:25+02:00
USDTWD	30.779	30.806	30.806	30.73	30.773	10331	2018-09-19T15:25+02:00
USDZAR	14.8984	14.9017	14.9202	14.62	14.6392	62416	2018-09-19T15:25+02:00
XAGUSD	14.121	14.121	0	0	14.191	0	2018-09-19T15:25+02:00
XAUUSD	1197.61	1197.4301	0	0	1203.59	0	2018-09-19T15:25+02:00
XPDUSD	1009.5	1010.5	0	0	1026.5	0	2018-09-19T15:25+02:00
XPTUSD	809.74	808	0	0	817	0	2018-09-19T15:25+02:00
