symbol	prev_day_close	open	high	low	last	volume	time
AUDUSD	0.7075	0.7075	0.7082	0.7038	0.7044	72022	2019-07-19T22:57+02:00
BTCUSD	10637.17	0	10776.9902	10102.5801	10498.1904	13156	2019-07-19T22:57+02:00
EURUSD	1.1275	1.1275	1.1281	1.1204	1.122	86484	2019-07-19T22:57+02:00
GBPUSD	1.2546	1.2549	1.2555	1.2479	1.2504	110788	2019-07-19T22:57+02:00
ILSUSD	3.532	3.5312	3.5427	3.532	3.5386	23932	2019-07-19T22:46+02:00
NZDUSD	0.6781	0.6781	0.679	0.6759	0.676	39515	2019-07-19T22:57+02:00
USDARS	42.278	42.108	42.5	42.205	42.28	501	2019-07-19T21:43+02:00
USDBGN	1.7341	1.7342	1.7455	1.7338	1.7425	41665	2019-07-19T22:57+02:00
USDBHD	0.37661	0.3768	0.377	0.377	0.3768	38	2019-07-19T22:57+02:00
USDBRL	3.7187	3.7186	3.7536	3.7189	3.7475	40266	2019-07-19T22:57+02:00
USDCAD	1.3025	1.3026	1.3109	1.3016	1.3055	74891	2019-07-19T22:57+02:00
USDCHF	0.9811	0.9811	0.9846	0.9807	0.9815	41149	2019-07-19T22:57+02:00
USDCLP	682.09	682.09	688.4	681.84	687.95	8970	2019-07-19T22:57+02:00
USDCNH	6.8718	6.872	6.8854	6.8717	6.8812	82376	2019-07-19T22:57+02:00
USDCNY	6.8788	6.8764	6.8813	6.8725	6.8812	6478	2019-07-19T17:30+02:00
USDCOP	3172	3174.75	3177.3101	3166.3501	3171.0801	6252	2019-07-19T22:57+02:00
USDCZK	22.639	22.635	22.781	22.646	22.741	40103	2019-07-19T22:57+02:00
USDDKK	6.6208	6.6202	6.663	6.6182	6.6534	92154	2019-07-19T22:57+02:00
USDHKD	7.8159	7.8152	7.8155	7.8027	7.8091	11657	2019-07-19T22:57+02:00
USDHUF	288.71	288.74	290.06	288.89	289.46	62962	2019-07-19T22:57+02:00
USDIDR	13955	13930	13940	13890	13930	298	2019-07-19T10:59+02:00
USDINR	68.85	68.8	68.945	68.73	68.85	5179	2019-07-19T21:24+02:00
USDJPY	107.29	107.28	107.96	107.23	107.73	86297	2019-07-19T22:57+02:00
USDKRW	1171.78	1171.78	1176.02	1170.3199	1175.13	16496	2019-07-19T22:57+02:00
USDMXN	18.9445	18.9375	19.05	18.9325	19.0218	48103	2019-07-19T22:57+02:00
USDMYR	4.113	4.11	4.112	4.107	4.112	44	2019-07-19T12:00+02:00
USDNOK	8.5371	8.5371	8.5857	8.5313	8.5705	56201	2019-07-19T22:57+02:00
USDPEN	3.2756	3.2827	3.285	3.2825	3.281	99	2019-07-19T22:05+02:00
USDPHP	50.92	50.96	51.12	50.93	51.09	699	2019-07-19T22:33+02:00
USDPLN	3.7719	3.7722	3.7952	3.7711	3.7887	61114	2019-07-19T22:57+02:00
USDRON	4.1923	4.1923	4.2156	4.1956	4.2083	42291	2019-07-19T22:57+02:00
USDRUB	62.7736	62.7841	63.06	62.7495	63.0105	59100	2019-07-19T22:57+02:00
USDSAR	3.7502	3.7501	3.7508	3.7505	3.7502	1839	2019-07-19T22:57+02:00
USDSEK	9.3046	9.3051	9.3967	9.3039	9.3774	65859	2019-07-19T22:57+02:00
USDSGD	1.3565	1.3565	1.3612	1.3559	1.36	26154	2019-07-19T22:57+02:00
USDTHB	30.81	30.81	30.85	30.74	30.83	719	2019-07-19T21:32+02:00
USDTRY	5.6136	5.6156	5.6756	5.6189	5.6536	63921	2019-07-19T22:57+02:00
USDTWD	30.969	30.957	31.069	30.983	31.038	9818	2019-07-19T22:57+02:00
USDZAR	13.835	13.8375	13.9615	13.8164	13.9295	63469	2019-07-19T22:57+02:00
XAGUSD	16.335	16.3	0	0	16.197	0	2019-07-19T22:57+02:00
XAUUSD	1446	1446	0	0	1424.795	0	2019-07-19T22:57+02:00
XPDUSD	1526	1525.5	0	0	1504.5	0	2019-07-19T22:56+02:00
XPTUSD	849	852	0	0	843.5	0	2019-07-19T22:54+02:00
