symbol	prev_day_close	open	high	low	last	volume	time
AUDUSD	0.6748	0.6746	0.6765	0.6744	0.6759	44995	2019-09-27T15:28+02:00
BTCUSD	8055.13	0	8123.0298	7932.48	8026.8301	4938	2019-09-27T15:28+02:00
EURUSD	1.0921	1.0919	1.0948	1.0906	1.0931	45419	2019-09-27T15:28+02:00
GBPUSD	1.2322	1.232	1.2336	1.2272	1.2319	77287	2019-09-27T15:28+02:00
ILSUSD	3.4858	3.4873	3.4917	3.4797	3.483	21030	2019-09-27T15:28+02:00
NZDUSD	0.6297	0.6297	0.6301	0.628	0.6294	24725	2019-09-27T15:28+02:00
USDARS	57.033	57.16	57.27	57.18	57.27	33	2019-09-27T15:27+02:00
USDBGN	1.7903	1.7909	1.7934	1.7865	1.789	33356	2019-09-27T15:28+02:00
USDBHD	0.37679	0.3769	0.377	0.377	0.3769	6	2019-09-27T08:30+02:00
USDBRL	4.1707	4.1703	4.1709	4.1502	4.162	9044	2019-09-27T15:28+02:00
USDCAD	1.3268	1.3264	1.3278	1.325	1.3256	36943	2019-09-27T15:28+02:00
USDCHF	0.9935	0.9934	0.9948	0.9915	0.993	24440	2019-09-27T15:28+02:00
USDCLP	725.8	726.41	726.72	724.7	725.26	3184	2019-09-27T15:27+02:00
USDCNH	7.123	7.1232	7.1329	7.1143	7.117	61568	2019-09-27T15:28+02:00
USDCNY	7.13	7.1306	7.1379	7.12	7.1264	7329	2019-09-27T15:28+02:00
USDCOP	3443.75	3443.75	3452.9199	3446.6001	3452.78	576	2019-09-27T15:28+02:00
USDCZK	23.649	23.649	23.694	23.614	23.648	29979	2019-09-27T15:28+02:00
USDDKK	6.837	6.8365	6.8474	6.8193	6.8296	66292	2019-09-27T15:28+02:00
USDHKD	7.8379	7.8378	7.8418	7.8381	7.8406	7059	2019-09-27T15:28+02:00
USDHUF	307.03	307.06	307.98	306.51	307.05	46567	2019-09-27T15:28+02:00
USDIDR	14175	14180	14195	14170	14160	145	2019-09-27T10:59+02:00
USDINR	70.9481	70.9349	70.9637	70.3949	70.412	4705	2019-09-27T15:28+02:00
USDJPY	107.82	107.81	108.16	107.67	108.1	54736	2019-09-27T15:28+02:00
USDKRW	1199.46	1200.23	1202.4301	1197.53	1197.0601	12264	2019-09-27T15:28+02:00
USDMXN	19.665	19.6652	19.6797	19.5977	19.6615	27997	2019-09-27T15:28+02:00
USDMYR	4.193	4.18	4.194	4.185	4.186	55	2019-09-27T10:55+02:00
USDNOK	9.0797	9.0809	9.1007	9.0657	9.0865	39220	2019-09-27T15:28+02:00
USDPEN	3.382	3.38	3.3835	3.3819	3.3748	6	2019-09-27T15:16+02:00
USDPHP	52.13	52.14	52.15	51.796	51.816	2071	2019-09-27T15:27+02:00
USDPLN	4.0147	4.0159	4.0217	4.007	4.0157	40731	2019-09-27T15:28+02:00
USDRON	4.3454	4.345	4.353	4.3403	4.3444	30472	2019-09-27T15:28+02:00
USDRUB	64.2419	64.25	64.457	64.241	64.425	42083	2019-09-27T15:28+02:00
USDSAR	3.751	3.751	3.7516	3.7512	3.751	3920	2019-09-27T15:28+02:00
USDSEK	9.7635	9.7638	9.8005	9.7531	9.799	45025	2019-09-27T15:28+02:00
USDSGD	1.3819	1.3821	1.383	1.3803	1.3802	21862	2019-09-27T15:28+02:00
USDTHB	30.64	30.64	30.66	30.62	30.65	350	2019-09-27T15:22+02:00
USDTRY	5.6617	5.6643	5.6884	5.6495	5.6694	33826	2019-09-27T15:28+02:00
USDTWD	31.021	31.016	31.099	30.95	31	11257	2019-09-27T15:27+02:00
USDZAR	15.0157	15.0105	15.1156	15.0137	15.0975	33306	2019-09-27T15:28+02:00
XAGUSD	17.8	17.8	0	0	17.368	0	2019-09-27T15:28+02:00
XAUUSD	1505.6	1505.8	0	0	1488.37	0	2019-09-27T15:28+02:00
XPDUSD	1668	1667.515	0	0	1666.26	0	2019-09-27T15:28+02:00
XPTUSD	930	930.25	0	0	920.68	0	2019-09-27T15:28+02:00
