symbol	prev_day_close	open	high	low	last	volume	time
AUDUSD	0.7099	0.7099	0.7105	0.7061	0.7088	104219	2019-02-08T23:59+02:00
BTCUSD	3359.33	0	3711.04	3337.9099	3593	13874	2019-02-08T23:59+02:00
EURUSD	1.134	1.1344	1.1352	1.132	1.1327	154658	2019-02-08T23:59+02:00
GBPUSD	1.2953	1.2952	1.2975	1.2922	1.2944	158489	2019-02-08T23:59+02:00
ILSUSD	3.6316	3.6333	3.6438	3.6327	3.6394	15621	2019-02-08T23:52+02:00
NZDUSD	0.6746	0.6747	0.6766	0.673	0.674	41338	2019-02-08T23:59+02:00
USDARS	37.762	37.762	37.895	37.8	37.82	209	2019-02-08T23:36+02:00
USDBGN	1.7242	1.7247	1.728	1.7231	1.7271	49824	2019-02-08T23:59+02:00
USDBHD	0.37698	0.377	0.377	0.377	0.3768	1070	2019-02-08T23:57+02:00
USDBRL	3.7166	3.7193	3.7475	3.7031	3.729	81982	2019-02-08T23:37+02:00
USDCAD	1.3306	1.3303	1.3328	1.3232	1.3276	114216	2019-02-08T23:59+02:00
USDCHF	1.0021	1.0021	1.0027	0.9996	1	47673	2019-02-08T23:59+02:00
USDCLP	658.16	658.16	658.98	654.3	657.62	8169	2019-02-08T23:58+02:00
USDCNH	6.7836	6.7833	6.7945	6.7754	6.7833	71786	2019-02-08T23:59+02:00
USDCNY	6.7426	0	0	0	6.7426	0	2019-02-01T17:30+02:00
USDCOP	3115.2	3115.2	3122.52	3105.6001	3113.55	3977	2019-02-08T23:58+02:00
USDCZK	22.741	22.73	22.813	22.716	22.779	35944	2019-02-08T23:59+02:00
USDDKK	6.5804	6.5798	6.5925	6.5752	6.5913	90812	2019-02-08T23:59+02:00
USDHKD	7.8475	7.8474	7.8478	7.8452	7.847	6600	2019-02-08T23:59+02:00
USDHUF	281	281.02	281.88	280.17	281.49	66113	2019-02-08T23:59+02:00
USDIDR	13970	13970	13995	13953	13960	161	2019-02-08T10:49+02:00
USDINR	71.29	71.38	71.419	71.0175	71.16	3132	2019-02-08T23:41+02:00
USDJPY	109.8	109.8	109.89	109.66	109.73	94525	2019-02-08T23:59+02:00
USDKRW	1123.81	1123.8101	1126.92	1121.84	1123.5	16785	2019-02-08T23:59+02:00
USDMXN	19.09	19.0747	19.1352	19.0259	19.0703	80483	2019-02-08T23:59+02:00
USDMYR	4.0715	4.07	4.075	4.067	4.067	50	2019-02-08T11:54+02:00
USDNOK	8.5946	8.5925	8.6431	8.5869	8.6355	95786	2019-02-08T23:59+02:00
USDPEN	3.3202	3.3207	3.324	3.323	3.32	68	2019-02-08T23:46+02:00
USDPHP	52.09	52.09	52.27	52.066	52.12	4393	2019-02-08T23:57+02:00
USDPLN	3.7969	3.7976	3.8112	3.7943	3.8068	56332	2019-02-08T23:59+02:00
USDRON	4.1809	4.1809	4.1931	4.1825	4.1896	46702	2019-02-08T23:59+02:00
USDRUB	65.939	65.919	66.1622	65.3545	65.4605	82607	2019-02-08T23:59+02:00
USDSAR	3.7499	3.7499	3.7506	3.7503	3.7499	10317	2019-02-08T23:58+02:00
USDSEK	9.2612	9.2616	9.2846	9.2425	9.2725	63807	2019-02-08T23:59+02:00
USDSGD	1.3562	1.356	1.3585	1.3549	1.3561	23508	2019-02-08T23:59+02:00
USDTHB	31.23	31.2	31.63	31.22	31.47	11816	2019-02-08T23:59+02:00
USDTRY	5.2633	5.2633	5.2771	5.2295	5.2464	83957	2019-02-08T23:59+02:00
USDTWD	30.806	30.814	30.846	30.793	30.817	12409	2019-02-08T23:59+02:00
USDZAR	13.6132	13.615	13.7	13.5785	13.6108	86397	2019-02-08T23:59+02:00
XAGUSD	15.823	0	0	0	15.823	0	2019-02-08T23:45+02:00
XAUUSD	1313.99	0	0	0	1313.99	0	2019-02-08T23:49+02:00
XPDUSD	1402	0	0	0	1402	0	2019-02-08T23:49+02:00
XPTUSD	798	0	0	0	798	0	2019-02-08T23:38+02:00
