symbol	prev_day_close	open	high	low	last	volume	time
AUDUSD	0.7099	0.7099	0.7105	0.7061	0.7081	38956	2019-02-08T08:59+02:00
BTCUSD	3359.33	0	3367.29	3337.9099	3365.55	1143	2019-02-08T08:59+02:00
EURUSD	1.134	1.1344	1.1351	1.133	1.1337	40211	2019-02-08T08:59+02:00
GBPUSD	1.2953	1.2952	1.2973	1.2943	1.2948	51533	2019-02-08T08:59+02:00
ILSUSD	3.6316	3.6333	3.6361	3.6328	3.6354	8458	2019-02-08T08:59+02:00
NZDUSD	0.6746	0.6747	0.6759	0.673	0.6756	12850	2019-02-08T08:59+02:00
USDARS	37.762	0	0	0	37.762	0	2019-02-07T23:49+02:00
USDBGN	1.7242	1.7247	1.7265	1.7231	1.7242	17859	2019-02-08T08:59+02:00
USDBHD	0.37698	0.377	0.377	0.377	0.377	395	2019-02-08T08:59+02:00
USDBRL	3.7166	0	0	0	3.7166	0	2019-02-07T23:30+02:00
USDCAD	1.3306	1.3303	1.3328	1.3299	1.3317	37281	2019-02-08T08:59+02:00
USDCHF	1.0021	1.0021	1.0027	1.0017	1.0017	16004	2019-02-08T08:59+02:00
USDCLP	658.16	658.16	658.16	658.94	658.16	290	2019-02-08T08:59+02:00
USDCNH	6.7836	6.7833	6.7945	6.7819	6.786	28301	2019-02-08T08:59+02:00
USDCNY	6.7426	0	0	0	6.7426	0	2019-02-01T17:30+02:00
USDCOP	3115.2	3115.2	3115.2	3120	3115.2	290	2019-02-08T08:59+02:00
USDCZK	22.741	22.73	22.75	22.716	22.741	10452	2019-02-08T08:59+02:00
USDDKK	6.5804	6.5798	6.5843	6.5783	6.5822	22860	2019-02-08T08:59+02:00
USDHKD	7.8475	7.8474	7.8478	7.8452	7.8456	1866	2019-02-08T08:59+02:00
USDHUF	281	281.02	281.23	281.16	281.07	18869	2019-02-08T08:59+02:00
USDIDR	13970	13970	13995	13973	13970	84	2019-02-08T08:59+02:00
USDINR	71.29	71.38	71.419	71.266	71.286	1185	2019-02-08T08:59+02:00
USDJPY	109.8	109.8	109.84	109.66	109.72	39883	2019-02-08T08:59+02:00
USDKRW	1123.81	1123.8101	1126.92	1122.35	1123.63	8301	2019-02-08T08:59+02:00
USDMXN	19.09	19.0747	19.1152	19.0713	19.1094	15321	2019-02-08T08:59+02:00
USDMYR	4.0715	4.07	4.075	4.069	4.069	33	2019-02-08T06:39+02:00
USDNOK	8.5946	8.5925	8.6019	8.5879	8.597	22609	2019-02-08T08:59+02:00
USDPEN	3.3202	3.3207	3.3207	3.3277	3.3207	5	2019-02-08T06:44+02:00
USDPHP	52.09	52.09	52.27	52.1	52.11	543	2019-02-08T08:58+02:00
USDPLN	3.7969	3.7976	3.8001	3.7969	3.7994	19299	2019-02-08T08:59+02:00
USDRON	4.1809	4.1809	4.1855	4.1825	4.1807	16399	2019-02-08T08:59+02:00
USDRUB	65.939	65.919	66.1622	65.9165	66.1057	16353	2019-02-08T08:59+02:00
USDSAR	3.7499	3.7499	3.7506	3.7503	3.7502	8143	2019-02-08T08:59+02:00
USDSEK	9.2612	9.2616	9.2646	9.2538	9.2614	9266	2019-02-08T08:59+02:00
USDSGD	1.3562	1.356	1.3585	1.3562	1.3564	6692	2019-02-08T08:59+02:00
USDTHB	31.23	31.2	31.48	31.22	31.46	4271	2019-02-08T08:59+02:00
USDTRY	5.2633	5.2633	5.2771	5.2543	5.2664	22404	2019-02-08T08:59+02:00
USDTWD	30.806	30.814	30.837	30.793	30.796	961	2019-02-08T08:59+02:00
USDZAR	13.6132	13.615	13.7	13.615	13.677	26243	2019-02-08T08:59+02:00
XAGUSD	15.71	15.737	0	0	15.63	0	2019-02-08T08:59+02:00
XAUUSD	1310.03	1310.04	0	0	1308.65	0	2019-02-08T08:59+02:00
XPDUSD	1385	1386	0	0	1381.85	0	2019-02-08T08:59+02:00
XPTUSD	795.5	792.5	0	0	792.56	0	2019-02-08T08:59+02:00
