symbol	prev_day_close	open	high	low	last	volume	time
AUDUSD	0.7379	0.738	0.7388	0.74	0.7373	37100	2018-07-24T07:58+02:00
BTCUSD	7712.46	0	8029.1401	7691.1401	7969.9199	5572	2018-07-24T07:58+02:00
EURUSD	1.169	1.169	1.1702	1.17	1.1682	43985	2018-07-24T07:58+02:00
GBPUSD	1.3101	1.3099	1.311	1.31	1.3093	53131	2018-07-24T07:58+02:00
ILSUSD	3.6445	3.6446	3.6498	3.64	3.6468	1544	2018-07-24T07:58+02:00
NZDUSD	0.6784	0.6784	0.6796	0.68	0.6777	18349	2018-07-24T07:58+02:00
USDARS	27.577	0	0	0	27.577	0	2018-07-23T22:51+02:00
USDBGN	1.6724	1.6724	1.6751	1.67	1.6741	14009	2018-07-24T07:58+02:00
USDBHD	0.3782	0.3782	0.3782	0.38	0.378	119	2018-07-24T07:50+02:00
USDBRL	3.7823	3.7824	3.7855	3.78	3.7819	19	2018-07-24T00:30+02:00
USDCAD	1.317	1.317	1.3184	1.32	1.3173	24051	2018-07-24T07:58+02:00
USDCHF	0.9923	0.9923	0.9939	0.99	0.9935	33999	2018-07-24T07:58+02:00
USDCLP	661.55	661.95	661.95	662.29	661.95	392	2018-07-24T07:50+02:00
USDCNH	6.8021	6.8024	6.8443	6.8	6.8319	52631	2018-07-24T07:58+02:00
USDCNY	6.7927	6.8143	6.8246	6.81	6.8178	1944	2018-07-24T07:58+02:00
USDCOP	2907.2	2907.7	2907.7	2908.2	2907.7	470	2018-07-24T07:50+02:00
USDCZK	22.07	22.067	22.125	22.07	22.103	9430	2018-07-24T07:58+02:00
USDDKK	6.3717	6.3717	6.3811	6.37	6.3763	21968	2018-07-24T07:58+02:00
USDHKD	7.8477	7.8482	7.8483	7.85	7.8458	3359	2018-07-24T07:58+02:00
USDHUF	278.92	278.88	279.52	279.01	279.2	14683	2018-07-24T07:58+02:00
USDIDR	14485	14505	14555	14525	14540	43	2018-07-24T06:33+02:00
USDINR	68.84	68.965	69	68.91	68.96	471	2018-07-24T07:58+02:00
USDJPY	111.33	111.34	111.51	111.07	111.3	40709	2018-07-24T07:58+02:00
USDKRW	1133.09	1133.09	1137.3	1133	1134.9	9571	2018-07-24T07:58+02:00
USDMXN	18.881	18.881	18.9502	18.88	18.9403	16135	2018-07-24T07:58+02:00
USDMYR	4.061	4.062	4.068	4.07	4.065	12	2018-07-24T04:41+02:00
USDNOK	8.1946	8.1945	8.2105	8.19	8.204	16954	2018-07-24T07:58+02:00
USDPEN	3.2759	0	0	0	3.2759	0	2018-07-23T22:51+02:00
USDPHP	53.411	53.403	53.548	53.41	53.487	264	2018-07-24T07:51+02:00
USDPLN	3.7007	3.7006	3.7076	3.7	3.7046	13474	2018-07-24T07:58+02:00
USDRON	3.9718	3.9711	3.9786	3.97	3.974	16738	2018-07-24T07:58+02:00
USDRUB	63.046	63.0735	63.1249	62.88	62.9475	6669	2018-07-24T07:58+02:00
USDSAR	3.7503	3.7503	3.7503	3.75	3.7503	135	2018-07-24T07:58+02:00
USDSEK	8.8578	8.8586	8.8806	8.86	8.8742	16383	2018-07-24T07:58+02:00
USDSGD	1.3651	1.3651	1.3671	1.36	1.3664	14525	2018-07-24T07:58+02:00
USDTHB	33.41	33.43	33.48	33.41	33.45	4424	2018-07-24T07:58+02:00
USDTRY	4.7385	4.7385	4.7522	4.74	4.7457	20897	2018-07-24T07:58+02:00
USDTWD	30.616	30.63	30.706	30.58	30.69	2748	2018-07-24T07:53+02:00
USDZAR	13.45	13.4748	13.495	13.45	13.4876	13773	2018-07-24T07:58+02:00
XAGUSD	15.368	15.368	0	0	15.31	0	2018-07-24T07:58+02:00
XAUUSD	1224.15	1224.66	0	0	1219.84	0	2018-07-24T07:58+02:00
XPDUSD	914	913.6	0	0	907.94	0	2018-07-24T07:58+02:00
XPTUSD	831	829.8	0	0	829.9	0	2018-07-24T07:58+02:00
