symbol	prev_day_close	open	high	low	last	volume	time
AUDUSD	0.6866	0.6865	0.689	0.686	0.6877	65492	2019-09-13T22:58+02:00
BTCUSD	10417.35	0	10458.1299	10153.8701	10254.9297	3318	2019-09-13T22:58+02:00
EURUSD	1.1061	1.1062	1.1109	1.1056	1.1071	81668	2019-09-13T22:58+02:00
GBPUSD	1.2332	1.2334	1.2506	1.2328	1.2496	124209	2019-09-13T22:58+02:00
ILSUSD	3.5315	3.534	3.536	3.5233	3.5276	22362	2019-09-13T22:58+02:00
NZDUSD	0.6403	0.6403	0.6409	0.6373	0.6375	24590	2019-09-13T22:58+02:00
USDARS	56.08	54.25	56.18	56.05	55.922	371	2019-09-13T22:54+02:00
USDBGN	1.7677	1.7675	1.7689	1.7607	1.7661	38819	2019-09-13T22:58+02:00
USDBHD	0.377	0.3769	0.3771	0.3771	0.3769	11	2019-09-13T22:57+02:00
USDBRL	4.0602	4.0606	4.095	4.0428	4.084	44365	2019-09-13T22:57+02:00
USDCAD	1.3209	1.321	1.3287	1.3206	1.3283	74040	2019-09-13T22:58+02:00
USDCHF	0.9902	0.9903	0.9911	0.9855	0.9901	47753	2019-09-13T22:58+02:00
USDCLP	708.47	708.47	708.76	704.89	706.98	12046	2019-09-13T22:08+02:00
USDCNH	7.0672	7.0676	7.0686	7.0314	7.0455	91722	2019-09-13T22:57+02:00
USDCNY	7.0787	7.0774	7.0774	7.0814	7.0754	4	2019-09-13T10:26+02:00
USDCOP	3363	3363	3368.03	3348.8101	3361.45	7500	2019-09-13T22:57+02:00
USDCZK	23.35	23.345	23.371	23.27	23.339	45162	2019-09-13T22:58+02:00
USDDKK	6.7455	6.7464	6.7511	6.7185	6.7437	92084	2019-09-13T22:58+02:00
USDHKD	7.824	7.8244	7.828	7.8207	7.8202	14845	2019-09-13T22:53+02:00
USDHUF	300.36	300.41	300.79	298.61	299.05	65790	2019-09-13T22:58+02:00
USDIDR	13985	13930	13970	13935	13960	165	2019-09-13T10:59+02:00
USDINR	70.9391	70.9566	71.145	70.85	70.97	5334	2019-09-13T18:27+02:00
USDJPY	108.09	108.08	108.26	107.93	108.06	94609	2019-09-13T22:58+02:00
USDKRW	1181.44	1181.4399	1183.72	1175.87	1178.8199	12001	2019-09-13T22:56+02:00
USDMXN	19.4295	19.432	19.4579	19.3474	19.3961	43044	2019-09-13T22:58+02:00
USDMYR	4.164	4.165	4.165	4.164	4.163	25	2019-09-13T11:46+02:00
USDNOK	8.9671	8.965	8.9883	8.9386	8.9866	58303	2019-09-13T22:58+02:00
USDPEN	3.324	3.3234	3.3234	3.3103	3.321	327	2019-09-13T20:30+02:00
USDPHP	51.85	51.85	52.047	51.77	51.99	3152	2019-09-13T22:58+02:00
USDPLN	3.9174	3.9172	3.9223	3.8951	3.9037	58049	2019-09-13T22:58+02:00
USDRON	4.2785	4.2771	4.2832	4.2648	4.2723	46354	2019-09-13T22:58+02:00
USDRUB	64.8225	64.795	64.795	64.157	64.357	65943	2019-09-13T22:58+02:00
USDSAR	3.7513	3.7512	3.7515	3.751	3.7511	1947	2019-09-13T22:57+02:00
USDSEK	9.622	9.6203	9.6336	9.585	9.6113	58763	2019-09-13T22:58+02:00
USDSGD	1.3749	1.375	1.3757	1.3721	1.3731	28491	2019-09-13T22:57+02:00
USDTHB	30.39	30.47	30.51	30.38	30.46	894	2019-09-13T17:56+02:00
USDTRY	5.6491	5.6546	5.6925	5.6551	5.6855	50832	2019-09-13T22:58+02:00
USDTWD	30.907	30.908	30.956	30.826	30.904	10835	2019-09-13T22:58+02:00
USDZAR	14.593	14.59	14.6139	14.5068	14.5675	57833	2019-09-13T22:58+02:00
XAGUSD	18.095	18.04	0	0	17.4417	0	2019-09-13T22:58+02:00
XAUUSD	1498.7	1498.2	0	0	1488.28	0	2019-09-13T22:57+02:00
XPDUSD	1618.005	1617.005	0	0	1608.2175	0	2019-09-13T22:57+02:00
XPTUSD	950.86	948.5	0	0	947.95	0	2019-09-13T22:57+02:00
