symbol	prev_day_close	open	high	low	last	volume	time
AUDUSD	0.6871	0.6871	0.6899	0.6833	0.6847	58497	2019-07-31T22:57+02:00
BTCUSD	9581.61	0	10143.2002	9574.0898	10019.71	7516	2019-07-31T22:57+02:00
EURUSD	1.1153	1.1153	1.1162	1.1061	1.1075	84634	2019-07-31T22:57+02:00
GBPUSD	1.2149	1.2152	1.2249	1.2136	1.216	120179	2019-07-31T22:57+02:00
ILSUSD	3.4903	3.4883	3.5128	3.4734	3.5105	31278	2019-07-31T22:57+02:00
NZDUSD	0.6611	0.6611	0.6618	0.6544	0.6561	37267	2019-07-31T22:57+02:00
USDARS	43.867	43.86	43.9205	43.7635	43.8155	579	2019-07-31T22:05+02:00
USDBGN	1.7528	1.7532	1.7681	1.7523	1.7655	32284	2019-07-31T22:57+02:00
USDBHD	0.37654	0.3768	0.377	0.377	0.3769	68	2019-07-31T18:00+02:00
USDBRL	3.7896	3.7893	3.8232	3.7487	3.8105	72617	2019-07-31T22:57+02:00
USDCAD	1.3146	1.315	1.3213	1.3105	1.3187	72425	2019-07-31T22:57+02:00
USDCHF	0.9901	0.9902	0.9949	0.9887	0.9936	38785	2019-07-31T22:57+02:00
USDCLP	697.95	698.89	703.96	697.24	703.4	6915	2019-07-31T22:51+02:00
USDCNH	6.8886	6.8884	6.915	6.8856	6.9085	91490	2019-07-31T22:57+02:00
USDCNY	6.8833	6.8848	6.888	6.8794	6.8833	5903	2019-07-31T21:38+02:00
USDCOP	3296.2	3299.5	3299.5	3280.1899	3278.4299	2557	2019-07-31T21:48+02:00
USDCZK	22.997	22.997	23.237	22.993	23.169	43026	2019-07-31T22:57+02:00
USDDKK	6.694	6.6947	6.7518	6.6899	6.7409	90434	2019-07-31T22:57+02:00
USDHKD	7.8237	7.8236	7.8282	7.8231	7.8278	7881	2019-07-31T22:57+02:00
USDHUF	293.54	293.55	294.81	292.45	294.26	62832	2019-07-31T22:57+02:00
USDIDR	14015	14010	14026	14010	14012	325	2019-07-31T10:59+02:00
USDINR	68.8454	68.8385	68.945	68.765	68.86	5972	2019-07-31T20:28+02:00
USDJPY	108.59	108.6	108.99	108.5	108.76	84141	2019-07-31T22:57+02:00
USDKRW	1181.14	1181.04	1188.58	1180.4301	1187.27	16116	2019-07-31T22:56+02:00
USDMXN	19.063	19.055	19.1871	18.9511	19.121	45399	2019-07-31T22:57+02:00
USDMYR	4.123	4.118	4.1285	4.121	4.125	27	2019-07-31T11:56+02:00
USDNOK	8.7493	8.7487	8.8836	8.7462	8.8543	56537	2019-07-31T22:56+02:00
USDPEN	3.286	3.287	3.307	3.293	3.302	57	2019-07-31T21:56+02:00
USDPHP	50.8	50.8	51.02	50.773	50.99	3737	2019-07-31T22:56+02:00
USDPLN	3.8517	3.8516	3.8798	3.8471	3.873	63218	2019-07-31T22:57+02:00
USDRON	4.239	4.2388	4.2736	4.2398	4.267	30395	2019-07-31T22:57+02:00
USDRUB	63.4927	63.505	63.7976	63.132	63.6375	78753	2019-07-31T22:57+02:00
USDSAR	3.7504	3.7505	3.751	3.7505	3.7505	4982	2019-07-31T22:57+02:00
USDSEK	9.5684	9.5647	9.6773	9.5551	9.6522	57130	2019-07-31T22:57+02:00
USDSGD	1.37	1.3702	1.3746	1.3679	1.3742	28090	2019-07-31T22:57+02:00
USDTHB	30.79	30.78	30.81	30.69	30.7	484	2019-07-31T17:50+02:00
USDTRY	5.5558	5.5549	5.6201	5.513	5.5793	65098	2019-07-31T22:57+02:00
USDTWD	31.078	31.076	31.181	31.024	31.154	14863	2019-07-31T22:54+02:00
USDZAR	14.2025	14.2024	14.383	14.0923	14.3332	59861	2019-07-31T22:57+02:00
XAGUSD	16.575	16.5504	0	0	16.2462	0	2019-07-31T22:57+02:00
XAUUSD	1430.6	1430.66	0	0	1411.3101	0	2019-07-31T22:57+02:00
XPDUSD	1514.505	1513	0	0	1518	0	2019-07-31T22:56+02:00
XPTUSD	865.85	865.85	0	0	860	0	2019-07-31T22:57+02:00
