symbol	prev_day_close	open	high	low	last	volume	time
AUDUSD	0.708	0	0	0	0.708	0	2019-03-02T00:02+02:00
BTCUSD	3809.73	0	3822.3899	3801.3	3807.79	598	2019-03-03T08:55+02:00
EURUSD	1.1374	0	0	0	1.1374	0	2019-03-01T23:59+02:00
GBPUSD	1.3202	0	0	0	1.3207	0	2019-03-02T00:02+02:00
ILSUSD	3.6297	0	0	0	3.6297	0	2019-03-01T23:59+02:00
NZDUSD	0.6799	0	0	0	0.6799	0	2019-03-02T00:00+02:00
USDARS	39.787	0	0	0	39.787	0	2019-03-01T23:32+02:00
USDBGN	1.7187	0	0	0	1.7187	0	2019-03-01T23:59+02:00
USDBHD	0.37698	0.377	0.377	0.377	0.377	30	2019-03-03T08:44+02:00
USDBRL	3.7749	0	0	0	3.7741	0	2019-03-02T00:30+02:00
USDCAD	1.3295	0	0	0	1.3282	0	2019-03-02T01:20+02:00
USDCHF	0.9988	0	0	0	0.9988	0	2019-03-02T00:00+02:00
USDCLP	659.39	0	0	0	659.39	0	2019-03-02T00:55+02:00
USDCNH	6.7114	0	0	0	6.7114	0	2019-03-01T23:59+02:00
USDCNY	6.7048	0	0	0	6.7048	0	2019-03-01T17:29+02:00
USDCOP	3094.65	0	0	0	3094.6499	0	2019-03-02T00:55+02:00
USDCZK	22.543	0	0	0	22.543	0	2019-03-01T23:59+02:00
USDDKK	6.5654	0	0	0	6.5654	0	2019-03-02T00:00+02:00
USDHKD	7.8486	0	0	0	7.8486	0	2019-03-02T00:00+02:00
USDHUF	277.96	0	0	0	277.96	0	2019-03-01T23:59+02:00
USDIDR	14110	0	0	0	14110	0	2019-03-01T10:59+02:00
USDINR	70.99	0	0	0	70.99	0	2019-03-01T23:25+02:00
USDJPY	111.9	0	0	0	111.9	0	2019-03-01T23:59+02:00
USDKRW	1126.67	0	0	0	1126.67	0	2019-03-01T23:59+02:00
USDMXN	19.2574	0	0	0	19.2574	0	2019-03-01T23:59+02:00
USDMYR	4.072	0	0	0	4.072	0	2019-03-01T11:50+02:00
USDNOK	8.5793	0	0	0	8.5793	0	2019-03-01T23:59+02:00
USDPEN	3.305	0	0	0	3.3055	0	2019-03-02T01:18+02:00
USDPHP	51.88	0	0	0	51.88	0	2019-03-01T23:59+02:00
USDPLN	3.7873	0	0	0	3.7873	0	2019-03-01T23:59+02:00
USDRON	4.172	0	0	0	4.172	0	2019-03-01T23:59+02:00
USDRUB	65.913	0	0	0	65.913	0	2019-03-01T23:59+02:00
USDSAR	3.7503	3.75	3.7503	3.7504	3.7503	2	2019-03-03T08:44+02:00
USDSEK	9.2693	0	0	0	9.2693	0	2019-03-02T00:00+02:00
USDSGD	1.3549	0	0	0	1.3549	0	2019-03-02T00:00+02:00
USDTHB	31.81	0	0	0	31.81	0	2019-03-01T23:59+02:00
USDTRY	5.3732	0	0	0	5.3732	0	2019-03-01T23:59+02:00
USDTWD	30.834	0	0	0	30.834	0	2019-03-01T23:58+02:00
USDZAR	14.2216	0	0	0	14.2216	0	2019-03-01T23:59+02:00
XAGUSD	15.2026	0	0	0	15.2026	0	2019-03-01T23:50+02:00
XAUUSD	1293.3228	0	0	0	1293.3228	0	2019-03-01T23:50+02:00
XPDUSD	1545.425	0	0	0	1545.425	0	2019-03-01T23:49+02:00
XPTUSD	856.82	0	0	0	856.82	0	2019-03-01T23:49+02:00
