symbol	prev_day_close	open	high	low	last	volume	time
AUDUSD	0.745	0.7453	0.7472	0.74	0.7459	89229	2018-05-09T22:59+02:00
BTCUSD	9167.69	0	9368.79	8974.6201	9247.0801	9989	2018-05-09T22:59+02:00
EURUSD	1.1862	1.1862	1.1897	1.18	1.185	96949	2018-05-09T22:59+02:00
GBPUSD	1.3544	1.3544	1.3606	1.35	1.3544	133364	2018-05-09T22:59+02:00
ILSUSD	3.6165	3.6136	3.6255	3.58	3.5821	16117	2018-05-09T22:58+02:00
NZDUSD	0.6969	0.697	0.6996	0.69	0.6979	53287	2018-05-09T22:59+02:00
USDARS	22.35	22.35	22.7	22.36	22.664	945	2018-05-09T22:55+02:00
USDBGN	1.6487	1.6484	1.6544	1.64	1.6502	51601	2018-05-09T22:59+02:00
USDBHD	0.37665	0.377	0.3771	0.38	0.3767	822	2018-05-09T22:55+02:00
USDBRL	3.5632	3.5633	3.6095	3.56	3.5913	38517	2018-05-09T22:59+02:00
USDCAD	1.2948	1.2947	1.2974	1.28	1.2852	89620	2018-05-09T22:59+02:00
USDCHF	1.0014	1.0013	1.0056	1	1.0054	51968	2018-05-09T22:59+02:00
USDCLP	634.22	634.22	634.82	630.72	634.2	10552	2018-05-09T22:56+02:00
USDCNH	6.3641	6.364	6.3835	6.36	6.3637	76695	2018-05-09T22:59+02:00
USDCNY	6.369	6.3746	6.3822	6.37	6.3585	2197	2018-05-09T17:21+02:00
USDCOP	2870.33	2870.3301	2872.46	2844.0701	2861.8601	4133	2018-05-09T22:56+02:00
USDCZK	21.552	21.552	21.659	21.49	21.57	38204	2018-05-09T22:59+02:00
USDDKK	6.2771	6.2772	6.3	6.26	6.2845	54990	2018-05-09T22:59+02:00
USDHKD	7.8495	7.8494	7.8499	7.85	7.8499	5056	2018-05-09T22:59+02:00
USDHUF	265.25	265.26	266.83	264.83	266.06	47205	2018-05-09T22:59+02:00
USDIDR	14045	14055	14085	14065	14075	72	2018-05-09T10:59+02:00
USDINR	67.125	67.13	67.4725	67.15	67.345	1386	2018-05-09T18:23+02:00
USDJPY	109.11	109.11	109.83	109	109.73	82015	2018-05-09T22:59+02:00
USDKRW	1077.43	1077.4301	1082.73	1076.4	1078.37	15949	2018-05-09T22:58+02:00
USDMXN	19.564	19.564	19.701	19.49	19.5608	105050	2018-05-09T22:59+02:00
USDMYR	3.948	0	0	0	3.948	0	2018-05-08T10:32+02:00
USDNOK	8.1389	8.1375	8.1625	8.05	8.0724	100410	2018-05-09T22:59+02:00
USDPEN	3.2845	3.2845	3.295	3.29	3.2902	715	2018-05-09T22:55+02:00
USDPHP	51.889	51.875	52.044	51.87	51.917	2110	2018-05-09T22:55+02:00
USDPLN	3.6077	3.6076	3.6333	3.58	3.597	37913	2018-05-09T22:59+02:00
USDRON	3.9173	3.9176	3.9306	3.91	3.9184	62948	2018-05-09T22:59+02:00
USDRUB	63.2141	63.17	63.9399	62.9	62.9695	16651	2018-05-09T22:54+02:00
USDSAR	3.7502	3.7503	3.7503	3.75	3.7502	894	2018-05-09T18:02+02:00
USDSEK	8.8172	8.818	8.8591	8.68	8.7025	91807	2018-05-09T22:59+02:00
USDSGD	1.34	1.3396	1.3461	1.34	1.3455	31047	2018-05-09T22:59+02:00
USDTHB	31.92	31.93	32.16	31.91	32.13	12081	2018-05-09T22:59+02:00
USDTRY	4.3317	4.328	4.3736	4.26	4.2866	128433	2018-05-09T22:59+02:00
USDTWD	29.796	29.802	29.966	29.81	29.915	15045	2018-05-09T22:57+02:00
USDZAR	12.565	12.5635	12.7176	12.53	12.5498	59168	2018-05-09T22:59+02:00
XAGUSD	16.434	16.46	0	0	16.48	0	2018-05-09T22:59+02:00
XAUUSD	1314.08	1314.09	0	0	1312.4	0	2018-05-09T22:58+02:00
XPDUSD	969.5	968	0	0	974.5	0	2018-05-09T22:59+02:00
XPTUSD	912	909	0	0	914.1	0	2018-05-09T22:59+02:00
