symbol	prev_day_close	open	high	low	last	volume	time
AUDUSD	0.7397	0.7396	0.7441	0.73	0.7354	123264	2018-07-19T22:55+02:00
BTCUSD	7375.37	0	7513	7278.8398	7433	7653	2018-07-19T22:55+02:00
EURUSD	1.1638	1.1637	1.1678	1.16	1.1641	158964	2018-07-19T22:55+02:00
GBPUSD	1.3068	1.3067	1.3083	1.3	1.3013	192392	2018-07-19T22:55+02:00
ILSUSD	3.6363	3.636	3.6596	3.64	3.6421	14805	2018-07-19T22:51+02:00
NZDUSD	0.6792	0.6793	0.6805	0.67	0.6739	64018	2018-07-19T22:55+02:00
USDARS	27.61	27.571	27.75	27.64	27.72	767	2018-07-19T21:33+02:00
USDBGN	1.68	1.6802	1.6897	1.67	1.6798	48624	2018-07-19T22:55+02:00
USDBHD	0.378	0.378	0.3783	0.38	0.3778	433	2018-07-19T18:46+02:00
USDBRL	3.8509	3.849	3.8918	3.82	3.8332	50735	2018-07-19T22:55+02:00
USDCAD	1.3169	1.3166	1.3289	1.32	1.3266	98695	2018-07-19T22:55+02:00
USDCHF	0.9987	0.9987	1.0043	1	0.9992	64177	2018-07-19T22:55+02:00
USDCLP	652.3	652.52	664.6	652.98	663.3	8814	2018-07-19T22:49+02:00
USDCNH	6.7437	6.7442	6.808	6.74	6.7888	125779	2018-07-19T22:55+02:00
USDCNY	6.7161	6.72	6.7832	6.72	6.7701	4087	2018-07-19T17:26+02:00
USDCOP	2863.17	2863.1699	2890.7	2865.5801	2880.8501	4678	2018-07-19T22:54+02:00
USDCZK	22.198	22.202	22.388	22.17	22.252	45249	2018-07-19T22:55+02:00
USDDKK	6.4033	6.4039	6.4392	6.38	6.4006	92210	2018-07-19T22:55+02:00
USDHKD	7.8496	7.8494	7.8497	7.85	7.8493	7871	2018-07-19T22:55+02:00
USDHUF	278.2	278.15	281.71	278.27	280.2	62463	2018-07-19T22:55+02:00
USDIDR	14400	14400	14475	14420	14470	49	2018-07-19T10:46+02:00
USDINR	68.62	68.71	69.1	68.7	69.01	1439	2018-07-19T18:09+02:00
USDJPY	112.83	112.84	113.16	112.09	112.46	112829	2018-07-19T22:55+02:00
USDKRW	1130.16	1130.16	1140.4	1129.1	1134.78	19158	2018-07-19T22:55+02:00
USDMXN	18.8915	18.892	19.17	18.88	19.0569	97409	2018-07-19T22:55+02:00
USDMYR	4.057	4.06	4.065	4.06	4.062	66	2018-07-19T11:58+02:00
USDNOK	8.1688	8.1687	8.2743	8.16	8.2338	98838	2018-07-19T22:55+02:00
USDPEN	3.269	3.268	3.28	3.27	3.272	789	2018-07-19T22:18+02:00
USDPHP	53.451	53.451	53.719	53.44	53.585	4588	2018-07-19T22:41+02:00
USDPLN	3.7011	3.701	3.7425	3.7	3.7273	49096	2018-07-19T22:55+02:00
USDRON	3.996	3.9962	4.023	3.99	3.9943	53282	2018-07-19T22:55+02:00
USDRUB	62.9918	62.9918	63.7855	62.96	63.6405	53412	2018-07-19T22:55+02:00
USDSAR	3.7502	3.7503	3.7503	3.75	3.7501	3030	2018-07-19T22:19+02:00
USDSEK	8.8648	8.8643	8.9549	8.85	8.9117	83305	2018-07-19T22:55+02:00
USDSGD	1.3646	1.365	1.3745	1.36	1.3699	43678	2018-07-19T22:55+02:00
USDTHB	33.29	33.29	33.5	33.29	33.46	12560	2018-07-19T22:54+02:00
USDTRY	4.7928	4.7916	4.8399	4.79	4.803	148011	2018-07-19T22:55+02:00
USDTWD	30.588	30.602	30.743	30.58	30.666	16668	2018-07-19T22:55+02:00
USDZAR	13.2604	13.26	13.595	13.26	13.5247	77077	2018-07-19T22:55+02:00
XAGUSD	15.53	15.53	0	0	15.308	0	2018-07-19T22:55+02:00
XAUUSD	1226.43	1227.02	0	0	1222.98	0	2018-07-19T22:55+02:00
XPDUSD	906.5	907.5	0	0	869.75	0	2018-07-19T22:55+02:00
XPTUSD	813.5	816.5	0	0	805.8	0	2018-07-19T22:53+02:00
