symbol	prev_day_close	open	high	low	last	volume	time
AUDUSD	0.7226	0.7226	0.7228	0.7152	0.7156	86239	2018-12-14T16:27+02:00
BTCUSD	3261.76	0	3294.8101	3200	3242.9199	5503	2018-12-14T16:27+02:00
EURUSD	1.1361	1.136	1.1371	1.127	1.1274	131748	2018-12-14T16:27+02:00
GBPUSD	1.2655	1.2654	1.2674	1.2531	1.2548	143001	2018-12-14T16:27+02:00
ILSUSD	3.7626	3.7621	3.7752	3.7629	3.7728	8364	2018-12-14T16:27+02:00
NZDUSD	0.6856	0.6859	0.6862	0.6779	0.6785	32603	2018-12-14T16:27+02:00
USDARS	37.8	37.857	38.3	37.5	38.22	35	2018-12-14T16:27+02:00
USDBGN	1.7216	1.7214	1.7357	1.72	1.734	36728	2018-12-14T16:27+02:00
USDBHD	0.37678	0.3768	0.377	0.377	0.3768	975	2018-12-14T16:26+02:00
USDBRL	3.891	3.9112	3.9169	3.8942	3.916	22367	2018-12-14T16:27+02:00
USDCAD	1.335	1.3352	1.3401	1.3347	1.3384	50012	2018-12-14T16:27+02:00
USDCHF	0.994	0.994	0.9979	0.9932	0.9978	37708	2018-12-14T16:27+02:00
USDCLP	681.99	681.99	688.14	682.51	687.79	4437	2018-12-14T16:27+02:00
USDCNH	6.8769	6.8775	6.911	6.8788	6.9109	64374	2018-12-14T16:27+02:00
USDCNY	6.8798	6.8857	6.9051	6.886	6.9051	3122	2018-12-14T16:23+02:00
USDCOP	3178	3178	3203.25	3180.25	3197.77	1104	2018-12-14T16:27+02:00
USDCZK	22.721	22.723	22.892	22.688	22.88	29656	2018-12-14T16:27+02:00
USDDKK	6.5709	6.571	6.6246	6.5679	6.6207	72657	2018-12-14T16:27+02:00
USDHKD	7.8121	7.8123	7.8176	7.8076	7.8138	8357	2018-12-14T16:27+02:00
USDHUF	284.66	284.6	287.47	284.53	287.23	52791	2018-12-14T16:27+02:00
USDIDR	14490	14500	14580	14520	14580	142	2018-12-14T10:58+02:00
USDINR	71.52	71.54	72.03	71.569	71.97	3169	2018-12-14T16:16+02:00
USDJPY	113.62	113.63	113.68	113.43	113.61	81047	2018-12-14T16:27+02:00
USDKRW	1124.55	1124.55	1134.89	1125.9	1133.67	17605	2018-12-14T16:27+02:00
USDMXN	20.315	20.3105	20.531	20.2718	20.4181	42158	2018-12-14T16:27+02:00
USDMYR	4.178	4.179	4.184	4.182	4.183	20	2018-12-14T10:13+02:00
USDNOK	8.5552	8.5535	8.6298	8.5507	8.6277	66320	2018-12-14T16:27+02:00
USDPEN	3.345	3.3476	3.358	3.353	3.355	99	2018-12-14T16:22+02:00
USDPHP	52.59	52.6	53.24	52.62	53.046	2727	2018-12-14T16:27+02:00
USDPLN	3.7826	3.7831	3.8129	3.7804	3.8107	35734	2018-12-14T16:27+02:00
USDRON	4.0924	4.0924	4.1319	4.0931	4.1277	29856	2018-12-14T16:27+02:00
USDRUB	66.2399	66.1802	66.781	66.209	66.73	62084	2018-12-14T16:27+02:00
USDSAR	3.7508	3.7508	3.7516	3.7513	3.7507	2865	2018-12-14T16:26+02:00
USDSEK	9.0551	9.0591	9.1164	9.0532	9.0998	45322	2018-12-14T16:27+02:00
USDSGD	1.3711	1.3707	1.3773	1.3711	1.377	17072	2018-12-14T16:27+02:00
USDTHB	32.77	32.76	32.83	32.71	32.82	6653	2018-12-14T16:27+02:00
USDTRY	5.3342	5.3342	5.4209	5.3399	5.3893	60023	2018-12-14T16:27+02:00
USDTWD	30.82	30.834	30.908	30.837	30.863	9475	2018-12-14T16:27+02:00
USDZAR	14.1689	14.1861	14.42	14.18	14.4138	50621	2018-12-14T16:27+02:00
XAGUSD	14.759	14.759	0	0	14.529	0	2018-12-14T16:27+02:00
XAUUSD	1242.06	1242.3101	0	0	1233.99	0	2018-12-14T16:27+02:00
XPDUSD	1260.24	1257.8	0	0	1225.1	0	2018-12-14T16:27+02:00
XPTUSD	792.99	796.3	0	0	782.9	0	2018-12-14T16:27+02:00
