symbol	prev_day_close	open	high	low	last	volume	time
AUDUSD	0.7152	0.714	0.7158	0.7129	0.7132	56133	2019-04-22T15:29+02:00
BTCUSD	5294.89	0	5329.0898	5249	5307.8599	2598	2019-04-22T15:29+02:00
EURUSD	1.1246	1.1244	1.1255	1.1237	1.1248	40780	2019-04-22T15:29+02:00
GBPUSD	1.2988	1.2994	1.2999	1.2978	1.298	82245	2019-04-22T15:29+02:00
ILSUSD	3.5919	3.5912	3.5978	3.5917	3.5911	9322	2019-04-22T15:29+02:00
NZDUSD	0.6685	0.6676	0.6689	0.6673	0.6675	13192	2019-04-22T15:29+02:00
USDARS	41.791	41.791	42.4	41.896	42.4	20	2019-04-22T15:27+02:00
USDBGN	1.7396	1.7392	1.7408	1.738	1.738	16706	2019-04-22T15:29+02:00
USDBHD	0.3769	0.377	0.3771	0.377	0.3771	749	2019-04-22T15:21+02:00
USDBRL	3.926	3.926	3.9289	3.9177	3.917	9113	2019-04-22T15:29+02:00
USDCAD	1.339	1.3385	1.3394	1.3355	1.3374	42313	2019-04-22T15:29+02:00
USDCHF	1.0144	1.0141	1.0154	1.0136	1.0151	15430	2019-04-22T15:29+02:00
USDCLP	661.81	661.81	663.1	662.2	663.07	775	2019-04-22T15:29+02:00
USDCNH	6.7016	6.7046	6.719	6.7003	6.7157	33545	2019-04-22T15:29+02:00
USDCNY	6.7032	6.7028	6.7141	6.7036	6.7112	3963	2019-04-22T15:27+02:00
USDCOP	3146.25	3146.25	3154.3301	3150.8301	3146.3999	702	2019-04-22T15:29+02:00
USDCZK	22.834	22.837	22.863	22.833	22.843	10152	2019-04-22T15:29+02:00
USDDKK	6.6392	6.6404	6.6451	6.634	6.6366	37049	2019-04-22T15:29+02:00
USDHKD	7.8437	7.8437	7.8458	7.8437	7.8447	1760	2019-04-22T15:29+02:00
USDHUF	284.47	284.47	284.92	284.24	284.51	21876	2019-04-22T15:29+02:00
USDIDR	14040	14040	14092	14050	14070	93	2019-04-22T10:59+02:00
USDINR	69.402	69.356	69.896	69.364	69.635	2888	2019-04-22T14:30+02:00
USDJPY	111.91	111.92	111.98	111.86	111.91	56218	2019-04-22T15:29+02:00
USDKRW	1135.58	1134.92	1142.71	1136.37	1140.6801	8882	2019-04-22T15:29+02:00
USDMXN	18.7596	18.7673	18.84	18.7595	18.817	23840	2019-04-22T15:29+02:00
USDMYR	4.13	4.13	4.14	4.135	4.13	21	2019-04-22T11:54+02:00
USDNOK	8.5097	8.5246	8.5255	8.496	8.4963	20633	2019-04-22T15:29+02:00
USDPEN	3.2905	3.2905	3.2905	3.2953	3.2884	11	2019-04-22T15:12+02:00
USDPHP	51.67	51.76	52.1	51.648	51.653	2247	2019-04-22T15:29+02:00
USDPLN	3.807	3.8077	3.8103	3.8032	3.8084	25798	2019-04-22T15:29+02:00
USDRON	4.2282	4.2298	4.2332	4.2274	4.2263	15176	2019-04-22T15:29+02:00
USDRUB	64.025	64.011	64.0605	63.7508	63.799	48302	2019-04-22T15:29+02:00
USDSAR	3.7496	3.7496	3.7501	3.7501	3.75	5287	2019-04-22T15:29+02:00
USDSEK	9.3007	9.3081	9.319	9.2962	9.311	17275	2019-04-22T15:29+02:00
USDSGD	1.3549	1.3549	1.3569	1.3549	1.3567	8949	2019-04-22T15:29+02:00
USDTHB	31.82	31.82	31.91	31.79	31.88	7392	2019-04-22T15:29+02:00
USDTRY	5.8102	5.8102	5.856	5.8099	5.8304	31016	2019-04-22T15:29+02:00
USDTWD	30.806	30.806	30.86	30.811	30.824	3566	2019-04-22T15:29+02:00
USDZAR	14.05	14.05	14.1256	14.06	14.1128	20574	2019-04-22T15:29+02:00
XAGUSD	14.93	15.008	0	0	15.01	0	2019-04-22T15:29+02:00
XAUUSD	1275.01	1275.58	0	0	1276.0229	0	2019-04-22T15:29+02:00
XPDUSD	1422	1417.5	0	0	1412.0074	0	2019-04-22T15:29+02:00
XPTUSD	900.5	897	0	0	900	0	2019-04-22T15:29+02:00
