symbol	prev_day_close	open	high	low	last	volume	time
AUDUSD	0.738	0.7379	0.7408	0.74	0.7393	79858	2018-07-05T15:28+02:00
BTCUSD	6575.62	0	6700	6510	6628.1099	4539	2018-07-05T15:28+02:00
EURUSD	1.1654	1.1653	1.172	1.16	1.1698	114442	2018-07-05T15:28+02:00
GBPUSD	1.323	1.3228	1.3274	1.32	1.3222	125816	2018-07-05T15:28+02:00
ILSUSD	3.6481	3.6466	3.6484	3.63	3.6334	8999	2018-07-05T15:28+02:00
NZDUSD	0.6759	0.6763	0.6797	0.68	0.6781	37668	2018-07-05T15:28+02:00
USDARS	28.04	28.039	28.23	28.1	28.05	22	2018-07-05T15:26+02:00
USDBGN	1.6774	1.6776	1.6791	1.67	1.6721	38012	2018-07-05T15:28+02:00
USDBHD	0.37978	0.3795	0.3797	0.38	0.3793	1877	2018-07-05T15:20+02:00
USDBRL	3.9135	3.9129	3.9182	3.89	3.9173	10466	2018-07-05T15:28+02:00
USDCAD	1.3139	1.3142	1.3159	1.31	1.3132	58818	2018-07-05T15:28+02:00
USDCHF	0.9924	0.9924	0.994	0.99	0.9925	52151	2018-07-05T15:28+02:00
USDCLP	650.9	650.9	652.25	649.64	652.24	2535	2018-07-05T15:28+02:00
USDCNH	6.6405	6.6408	6.6616	6.63	6.6472	98465	2018-07-05T15:28+02:00
USDCNY	6.629	6.6269	6.6448	6.63	6.634	3841	2018-07-05T15:28+02:00
USDCOP	2904.3	2904.3	2908.8	2886	2888.2	1493	2018-07-05T15:28+02:00
USDCZK	22.314	22.318	22.35	22.13	22.182	29300	2018-07-05T15:28+02:00
USDDKK	6.3921	6.3916	6.396	6.36	6.3687	59108	2018-07-05T15:28+02:00
USDHKD	7.8427	7.8428	7.8478	7.84	7.8474	7105	2018-07-05T15:28+02:00
USDHUF	278.98	278.9	279.22	275.57	276.27	44155	2018-07-05T15:28+02:00
USDIDR	14347	14360	14420	14370	14380	46	2018-07-05T10:59+02:00
USDINR	68.685	68.8	69	68.69	68.89	1395	2018-07-05T15:20+02:00
USDJPY	110.45	110.45	110.7	110.3	110.57	78659	2018-07-05T15:28+02:00
USDKRW	1115.25	1115.25	1121.13	1115.3	1118.26	15234	2018-07-05T15:28+02:00
USDMXN	19.445	19.445	19.4667	19.25	19.327	51150	2018-07-05T15:28+02:00
USDMYR	4.044	4.043	4.045	4.04	4.041	19	2018-07-05T09:44+02:00
USDNOK	8.1078	8.108	8.1235	8.05	8.0559	57030	2018-07-05T15:28+02:00
USDPEN	3.29	3.2899	3.292	3.29	3.291	71	2018-07-05T15:23+02:00
USDPHP	53.37	53.479	53.483	53.34	53.388	2924	2018-07-05T15:28+02:00
USDPLN	3.7596	3.7595	3.7612	3.71	3.7174	35908	2018-07-05T15:28+02:00
USDRON	3.997	3.9971	3.9993	3.98	3.9807	36429	2018-07-05T15:28+02:00
USDRUB	63.273	63.253	63.3739	62.94	63.121	31765	2018-07-05T15:28+02:00
USDSAR	3.7503	3.7503	3.7503	3.75	3.7503	2646	2018-07-05T15:28+02:00
USDSEK	8.7876	8.7872	8.7988	8.73	8.7356	52574	2018-07-05T15:28+02:00
USDSGD	1.3647	1.3652	1.3675	1.36	1.364	24987	2018-07-05T15:28+02:00
USDTHB	33.15	33.14	33.26	33.13	33.2	7930	2018-07-05T15:28+02:00
USDTRY	4.6657	4.6652	4.685	4.6	4.6164	97763	2018-07-05T15:28+02:00
USDTWD	30.496	30.524	30.6	30.5	30.525	11823	2018-07-05T15:28+02:00
USDZAR	13.6741	13.6736	13.73	13.53	13.571	29331	2018-07-05T15:28+02:00
XAGUSD	16.046	16.05	0	0	16.012	0	2018-07-05T15:28+02:00
XAUUSD	1256.2	1256.47	0	0	1255.37	0	2018-07-05T15:28+02:00
XPDUSD	946	947	0	0	944.55	0	2018-07-05T15:28+02:00
XPTUSD	840	837	0	0	838.4	0	2018-07-05T15:28+02:00
