symbol	prev_day_close	open	high	low	last	volume	time
AUDUSD	0.6938	0.6933	0.6964	0.6928	0.6954	52303	2019-06-03T15:29+02:00
BTCUSD	8734.48	0	8745.96	8335.5596	8510	4779	2019-06-03T15:29+02:00
EURUSD	1.1167	1.1167	1.12	1.1157	1.1193	53489	2019-06-03T15:29+02:00
GBPUSD	1.2631	1.2626	1.2659	1.2611	1.2622	72709	2019-06-03T15:29+02:00
ILSUSD	3.6246	3.6227	3.6358	3.624	3.6266	11563	2019-06-03T15:29+02:00
NZDUSD	0.6534	0.6527	0.657	0.6527	0.6555	26702	2019-06-03T15:29+02:00
USDARS	44.685	44.681	44.77	44.78	44.67	23	2019-06-03T15:28+02:00
USDBGN	1.7497	1.7517	1.7533	1.7465	1.747	19718	2019-06-03T15:29+02:00
USDBHD	0.37696	0.377	0.377	0.377	0.3768	1478	2019-06-03T15:21+02:00
USDBRL	3.9218	3.9225	3.9341	3.9016	3.9073	16821	2019-06-03T15:29+02:00
USDCAD	1.3512	1.3521	1.3528	1.3485	1.3489	47433	2019-06-03T15:29+02:00
USDCHF	1.0008	1.001	1.0014	0.9955	0.9991	28472	2019-06-03T15:29+02:00
USDCLP	709.46	709.46	710.68	707.55	707.83	2368	2019-06-03T15:28+02:00
USDCNH	6.936	6.9359	6.9434	6.9159	6.9239	67424	2019-06-03T15:29+02:00
USDCNY	6.9027	6.9035	6.9092	6.8987	6.9053	4265	2019-06-03T15:20+02:00
USDCOP	3375	3375	3379.3601	3374.3601	3373.79	1537	2019-06-03T15:29+02:00
USDCZK	23.137	23.134	23.166	23.067	23.073	27093	2019-06-03T15:29+02:00
USDDKK	6.6864	6.6858	6.6906	6.6678	6.6701	53815	2019-06-03T15:29+02:00
USDHKD	7.8381	7.8396	7.8415	7.8337	7.8368	4770	2019-06-03T15:28+02:00
USDHUF	290.72	290.75	291.16	288.99	289	38127	2019-06-03T15:29+02:00
USDIDR	14270	0	0	0	14270	0	2019-05-31T11:00+02:00
USDINR	69.57	69.602	69.606	69.1444	69.217	5630	2019-06-03T15:28+02:00
USDJPY	108.26	108.36	108.39	108.08	108.38	65095	2019-06-03T15:29+02:00
USDKRW	1187.8	1187.8	1190.8	1178.88	1182.75	13135	2019-06-03T15:28+02:00
USDMXN	19.612	19.5977	19.7781	19.6077	19.7381	30266	2019-06-03T15:29+02:00
USDMYR	4.189	4.19	4.19	4.18	4.18	47	2019-06-03T11:00+02:00
USDNOK	8.7532	8.7601	8.7672	8.7101	8.7223	36077	2019-06-03T15:29+02:00
USDPEN	3.3776	3.3767	3.3797	3.3827	3.3767	8	2019-06-03T14:57+02:00
USDPHP	52.09	52.15	52.15	51.769	51.752	1180	2019-06-03T15:29+02:00
USDPLN	3.8339	3.8332	3.837	3.8239	3.8244	36877	2019-06-03T15:29+02:00
USDRON	4.247	4.2497	4.2548	4.2306	4.2299	16198	2019-06-03T15:29+02:00
USDRUB	65.5664	65.5396	65.6581	65.1695	65.2325	42068	2019-06-03T15:29+02:00
USDSAR	3.75	3.75	3.7502	3.7501	3.75	6446	2019-06-03T15:28+02:00
USDSEK	9.4931	9.4921	9.5086	9.47	9.4819	38874	2019-06-03T15:29+02:00
USDSGD	1.3734	1.3756	1.3758	1.3691	1.3693	18118	2019-06-03T15:29+02:00
USDTHB	31.52	31.46	31.6	31.38	31.38	5361	2019-06-03T15:29+02:00
USDTRY	5.8372	5.8389	5.8922	5.832	5.8749	35867	2019-06-03T15:29+02:00
USDTWD	31.524	31.522	31.59	31.381	31.483	10254	2019-06-03T15:29+02:00
USDZAR	14.58	14.5885	14.62	14.4711	14.4963	38858	2019-06-03T15:29+02:00
XAGUSD	14.57	14.5826	0	0	14.6977	0	2019-06-03T15:29+02:00
XAUUSD	1305.25	1307.145	0	0	1314.443	0	2019-06-03T15:29+02:00
XPDUSD	1325	1326.5	0	0	1336.895	0	2019-06-03T15:29+02:00
XPTUSD	791.5	792.5	0	0	802.15	0	2019-06-03T15:29+02:00
