symbol	prev_day_close	open	high	low	last	volume	time
AUDUSD	0.6938	0.6933	0.6982	0.6928	0.6975	86309	2019-06-03T22:59+02:00
BTCUSD	8734.48	0	8745.96	8314.3896	8552.8799	7662	2019-06-03T22:59+02:00
EURUSD	1.1167	1.1167	1.1262	1.1157	1.1241	90534	2019-06-03T22:59+02:00
GBPUSD	1.2631	1.2626	1.2674	1.2611	1.2663	122201	2019-06-03T22:59+02:00
ILSUSD	3.6246	3.6227	3.6358	3.6102	3.6115	19787	2019-06-03T22:59+02:00
NZDUSD	0.6534	0.6527	0.6604	0.6527	0.6595	42482	2019-06-03T22:59+02:00
USDARS	44.685	44.681	45.02	44.73	44.805	769	2019-06-03T22:35+02:00
USDBGN	1.7497	1.7517	1.7533	1.7367	1.7391	34655	2019-06-03T22:59+02:00
USDBHD	0.37696	0.377	0.377	0.377	0.3768	2620	2019-06-03T22:54+02:00
USDBRL	3.9218	3.9225	3.9341	3.8829	3.8869	77941	2019-06-03T22:59+02:00
USDCAD	1.3512	1.3521	1.3528	1.3435	1.3439	85487	2019-06-03T22:59+02:00
USDCHF	1.0008	1.001	1.0014	0.9911	0.9923	49089	2019-06-03T22:59+02:00
USDCLP	709.46	709.46	710.68	700.73	703.2	9879	2019-06-03T22:54+02:00
USDCNH	6.936	6.9359	6.9434	6.9159	6.9211	97979	2019-06-03T22:59+02:00
USDCNY	6.9027	6.9035	6.9092	6.8987	6.9028	4332	2019-06-03T17:17+02:00
USDCOP	3375	3375	3379.3601	3370.49	3372.3799	2956	2019-06-03T22:35+02:00
USDCZK	23.137	23.134	23.166	22.918	22.947	42497	2019-06-03T22:59+02:00
USDDKK	6.6864	6.6858	6.6906	6.6307	6.6422	89966	2019-06-03T22:59+02:00
USDHKD	7.8381	7.8396	7.8415	7.8337	7.837	6513	2019-06-03T22:59+02:00
USDHUF	290.72	290.75	291.16	287.07	287.33	58138	2019-06-03T22:59+02:00
USDIDR	14270	0	0	0	14270	0	2019-05-31T11:00+02:00
USDINR	69.57	69.602	69.606	69.1444	69.1548	6045	2019-06-03T19:31+02:00
USDJPY	108.26	108.36	108.44	107.89	108.06	101584	2019-06-03T22:59+02:00
USDKRW	1187.8	1187.8	1190.8	1178.86	1178.92	14583	2019-06-03T22:52+02:00
USDMXN	19.612	19.5977	19.8787	19.6077	19.7685	52179	2019-06-03T22:59+02:00
USDMYR	4.189	4.19	4.19	4.18	4.18	47	2019-06-03T11:00+02:00
USDNOK	8.7532	8.7601	8.7672	8.6902	8.7043	70112	2019-06-03T22:59+02:00
USDPEN	3.3776	3.3767	3.3797	3.362	3.3566	1286	2019-06-03T22:35+02:00
USDPHP	52.09	52.15	52.15	51.7	51.72	1551	2019-06-03T22:52+02:00
USDPLN	3.8339	3.8332	3.837	3.8011	3.8068	58209	2019-06-03T22:59+02:00
USDRON	4.247	4.2497	4.2548	4.2046	4.2075	29638	2019-06-03T22:59+02:00
USDRUB	65.5664	65.5396	65.6581	65.1595	65.322	65132	2019-06-03T22:55+02:00
USDSAR	3.75	3.75	3.7502	3.7501	3.75	9489	2019-06-03T22:59+02:00
USDSEK	9.4931	9.4921	9.5086	9.436	9.4439	63716	2019-06-03T22:59+02:00
USDSGD	1.3734	1.3756	1.3758	1.3657	1.3662	26834	2019-06-03T22:59+02:00
USDTHB	31.52	31.46	31.6	31.31	31.31	7533	2019-06-03T22:58+02:00
USDTRY	5.8372	5.8389	5.8922	5.8318	5.8317	52500	2019-06-03T22:59+02:00
USDTWD	31.524	31.522	31.59	31.375	31.386	14352	2019-06-03T22:57+02:00
USDZAR	14.58	14.5885	14.62	14.445	14.45	59946	2019-06-03T22:59+02:00
XAGUSD	14.57	14.5826	0	0	14.7708	0	2019-06-03T22:58+02:00
XAUUSD	1305.25	1307.145	0	0	1324.5175	0	2019-06-03T22:59+02:00
XPDUSD	1325	1326.5	0	0	1325.5	0	2019-06-03T22:58+02:00
XPTUSD	791.5	792.5	0	0	817.5	0	2019-06-03T22:45+02:00
