symbol	prev_day_close	open	high	low	last	volume	time
AUDUSD	0.7339	0.7339	0.7365	0.73	0.735	74994	2018-08-21T15:28+02:00
BTCUSD	6260.83	0	6478.4502	6246.0498	6419.8999	2885	2018-08-21T15:28+02:00
EURUSD	1.1479	1.148	1.1543	1.15	1.1512	94116	2018-08-21T15:28+02:00
GBPUSD	1.2796	1.2794	1.285	1.28	1.2847	118076	2018-08-21T15:28+02:00
ILSUSD	3.6534	3.6532	3.656	3.65	3.653	15923	2018-08-21T15:27+02:00
NZDUSD	0.6638	0.6637	0.6675	0.66	0.667	38534	2018-08-21T15:28+02:00
USDARS	29.83	29.83	29.83	29.89	29.83	2	2018-08-21T13:34+02:00
USDBGN	1.7032	1.7031	1.7038	1.69	1.6988	34940	2018-08-21T15:27+02:00
USDBHD	0.3769	0.377	0.377	0.38	0.3769	423	2018-08-21T14:18+02:00
USDBRL	3.9692	3.9686	3.9909	3.96	3.9837	11130	2018-08-21T15:28+02:00
USDCAD	1.3045	1.3045	1.3047	1.3	1.3033	54963	2018-08-21T15:28+02:00
USDCHF	0.9913	0.991	0.9917	0.99	0.9867	38505	2018-08-21T15:28+02:00
USDCLP	668.28	668.28	668.65	664.9	665.95	3238	2018-08-21T15:28+02:00
USDCNH	6.8341	6.8347	6.8544	6.82	6.8435	86002	2018-08-21T15:28+02:00
USDCNY	6.8546	6.8354	6.8495	6.83	6.8452	3444	2018-08-21T15:23+02:00
USDCOP	3029.06	3031.3999	3032	3011.6499	3008.8201	419	2018-08-21T15:27+02:00
USDCZK	22.416	22.413	22.418	22.28	22.38	28755	2018-08-21T15:28+02:00
USDDKK	6.4951	6.4951	6.4955	6.46	6.4767	74062	2018-08-21T15:27+02:00
USDHKD	7.8493	7.8494	7.8498	7.85	7.8496	6003	2018-08-21T15:27+02:00
USDHUF	282	281.89	282	280.23	281.17	50945	2018-08-21T15:28+02:00
USDIDR	14585	14545	14585	14570	14575	55	2018-08-21T10:58+02:00
USDINR	69.81	69.655	69.91	69.54	69.81	1504	2018-08-21T13:30+02:00
USDJPY	110.06	110.05	110.44	109.78	110.32	73190	2018-08-21T15:28+02:00
USDKRW	1117.17	1117.17	1120.15	1116.8199	1118.65	12427	2018-08-21T15:27+02:00
USDMXN	19	19	19.0168	18.89	18.95	44708	2018-08-21T15:28+02:00
USDMYR	4.099	4.097	4.097	4.09	4.096	40	2018-08-21T11:37+02:00
USDNOK	8.4434	8.4434	8.4444	8.39	8.4205	63196	2018-08-21T15:28+02:00
USDPEN	3.305	3.3078	3.3078	3.31	3.3052	3	2018-08-21T13:34+02:00
USDPHP	53.3	53.323	53.489	53.31	53.322	1854	2018-08-21T15:27+02:00
USDPLN	3.7522	3.7504	3.7526	3.73	3.7397	46562	2018-08-21T15:28+02:00
USDRON	4.0448	4.0453	4.0462	4.03	4.03	30323	2018-08-21T15:28+02:00
USDRUB	66.956	66.956	67.6155	66.86	67.4555	36249	2018-08-21T15:28+02:00
USDSAR	3.7506	3.7506	3.7506	3.75	3.7505	1871	2018-08-21T15:26+02:00
USDSEK	9.1515	9.1519	9.1534	9.09	9.1238	53482	2018-08-21T15:28+02:00
USDSGD	1.3687	1.3691	1.3693	1.37	1.3682	17713	2018-08-21T15:28+02:00
USDTHB	32.93	32.92	32.95	32.68	32.71	15563	2018-08-21T15:27+02:00
USDTRY	6.0798	6.0805	6.1547	6.06	6.0784	29895	2018-08-21T15:28+02:00
USDTWD	30.707	30.725	30.773	30.68	30.703	8742	2018-08-21T15:27+02:00
USDZAR	14.5217	14.5113	14.525	14.35	14.4108	59709	2018-08-21T15:28+02:00
XAGUSD	14.712	14.722	0	0	14.763	0	2018-08-21T15:27+02:00
XAUUSD	1190.17	1190.1899	0	0	1191.21	0	2018-08-21T15:27+02:00
XPDUSD	910.5	908.9	0	0	912.49	0	2018-08-21T15:27+02:00
XPTUSD	793.5	790.5	0	0	796.1	0	2018-08-21T15:27+02:00
