symbol	prev_day_close	open	high	low	last	volume	time
AUDUSD	0.706	0.7053	0.7129	0.7	0.7102	90166	2018-10-11T15:27+02:00
BTCUSD	6517.55	0	6520.4302	6055.2798	6201.8599	7332	2018-10-11T15:27+02:00
EURUSD	1.1518	1.1518	1.1599	1.15	1.1563	113483	2018-10-11T15:27+02:00
GBPUSD	1.3194	1.3193	1.3246	1.32	1.3229	142376	2018-10-11T15:27+02:00
ILSUSD	3.6295	3.6295	3.6414	3.62	3.6311	14334	2018-10-11T15:27+02:00
NZDUSD	0.6447	0.6447	0.6522	0.64	0.6497	45105	2018-10-11T15:27+02:00
USDARS	37.17	37.145	37.26	37.18	37.23	63	2018-10-11T15:26+02:00
USDBGN	1.6974	1.6974	1.6979	1.69	1.691	32808	2018-10-11T15:27+02:00
USDBHD	0.37676	0.3768	0.377	0.38	0.377	854	2018-10-11T15:20+02:00
USDBRL	3.7545	3.7563	3.7563	3.72	3.7461	11188	2018-10-11T15:27+02:00
USDCAD	1.3066	1.3066	1.3068	1.3	1.3048	65838	2018-10-11T15:27+02:00
USDCHF	0.9899	0.9899	0.9903	0.99	0.9882	51479	2018-10-11T15:27+02:00
USDCLP	688.02	688.02	688.02	683	684.57	3903	2018-10-11T15:27+02:00
USDCNH	6.9236	6.9234	6.9429	6.9	6.9181	108727	2018-10-11T15:27+02:00
USDCNY	6.9224	6.9224	6.9331	6.9	6.9042	3877	2018-10-11T15:27+02:00
USDCOP	3093	3092.75	3094	3086.95	3091.1699	1343	2018-10-11T15:27+02:00
USDCZK	22.461	22.461	22.466	22.27	22.341	36018	2018-10-11T15:27+02:00
USDDKK	6.4747	6.4745	6.475	6.43	6.4513	74618	2018-10-11T15:27+02:00
USDHKD	7.837	7.8369	7.8379	7.84	7.8362	5828	2018-10-11T15:27+02:00
USDHUF	282.67	282.59	282.77	279.81	280.85	61761	2018-10-11T15:27+02:00
USDIDR	15198	15210	15265	15230	15230	98	2018-10-11T10:58+02:00
USDINR	74.24	74.37	74.48	74	74.04	1365	2018-10-11T15:09+02:00
USDJPY	112.27	112.26	112.4	111.98	112.35	98083	2018-10-11T15:27+02:00
USDKRW	1142.3	1142.3	1146.26	1136.8101	1138.26	18028	2018-10-11T15:27+02:00
USDMXN	19.1556	19.156	19.1842	18.99	19.077	58360	2018-10-11T15:27+02:00
USDMYR	4.1515	4.153	4.158	4.16	4.158	37	2018-10-11T10:55+02:00
USDNOK	8.2348	8.2342	8.2421	8.19	8.2152	76725	2018-10-11T15:27+02:00
USDPEN	3.3285	3.3285	3.3285	3.33	3.3281	101	2018-10-11T15:27+02:00
USDPHP	54.13	54.12	54.265	53.99	54.05	177	2018-10-11T15:21+02:00
USDPLN	3.7477	3.7484	3.7512	3.71	3.7315	48780	2018-10-11T15:27+02:00
USDRON	4.0485	4.0481	4.049	4.03	4.0339	40217	2018-10-11T15:27+02:00
USDRUB	66.8675	66.8675	67.006	66.17	66.315	35526	2018-10-11T15:27+02:00
USDSAR	3.7506	3.7506	3.7511	3.75	3.7508	3964	2018-10-11T15:22+02:00
USDSEK	9.1422	9.1422	9.1422	8.97	9.0012	59539	2018-10-11T15:27+02:00
USDSGD	1.3832	1.3833	1.3839	1.38	1.3792	21059	2018-10-11T15:27+02:00
USDTHB	32.98	32.99	33.04	32.71	32.74	15867	2018-10-11T15:27+02:00
USDTRY	6.0714	6.071	6.0839	5.95	5.9866	69360	2018-10-11T15:27+02:00
USDTWD	31.078	31.096	31.168	31.01	31.049	11183	2018-10-11T15:27+02:00
USDZAR	14.7527	14.7475	14.78	14.53	14.6003	57932	2018-10-11T15:27+02:00
XAGUSD	14.26	14.316	0	0	14.41	0	2018-10-11T15:27+02:00
XAUUSD	1194.36	1194.41	0	0	1206.26	0	2018-10-11T15:27+02:00
XPDUSD	1067	1068	0	0	1082.7	0	2018-10-11T15:27+02:00
XPTUSD	819	822	0	0	821	0	2018-10-11T15:27+02:00
