symbol	prev_day_close	open	high	low	last	volume	time
AUDUSD	0.6927	0.6926	0.696	0.6911	0.6954	37022	2019-07-10T15:27+02:00
BTCUSD	12564.95	0	13154.7803	12537.6699	13060.5303	7572	2019-07-10T15:27+02:00
EURUSD	1.1206	1.1206	1.1254	1.1202	1.1247	52213	2019-07-10T15:27+02:00
GBPUSD	1.2465	1.2466	1.252	1.2445	1.2512	77772	2019-07-10T15:27+02:00
ILSUSD	3.5656	3.5652	3.5743	3.5632	3.5622	15928	2019-07-10T15:27+02:00
NZDUSD	0.6603	0.6603	0.6652	0.6569	0.664	23171	2019-07-10T15:27+02:00
USDARS	41.8	41.795	41.795	41.58	41.55	17	2019-07-10T15:26+02:00
USDBGN	1.7447	1.745	1.7461	1.738	1.7383	18700	2019-07-10T15:27+02:00
USDBHD	0.3768	0.3769	0.377	0.377	0.377	41	2019-07-10T15:23+02:00
USDBRL	3.8	3.788	3.7939	3.7601	3.7636	12352	2019-07-10T15:27+02:00
USDCAD	1.3125	1.3127	1.3137	1.3071	1.308	39805	2019-07-10T15:27+02:00
USDCHF	0.9934	0.9935	0.9941	0.9889	0.9894	24617	2019-07-10T15:27+02:00
USDCLP	687.94	687.94	688.11	684.08	683.74	1955	2019-07-10T15:27+02:00
USDCNH	6.8947	6.8943	6.8956	6.8768	6.8793	56711	2019-07-10T15:27+02:00
USDCNY	6.883	6.8839	6.8871	6.8759	6.8743	5431	2019-07-10T15:27+02:00
USDCOP	3213.72	3216.3999	3216.5901	3210.05	3205.05	899	2019-07-10T15:27+02:00
USDCZK	22.79	22.802	22.811	22.716	22.72	24933	2019-07-10T15:27+02:00
USDDKK	6.6598	6.6591	6.6632	6.6318	6.6344	54683	2019-07-10T15:27+02:00
USDHKD	7.8076	7.8076	7.8164	7.8079	7.8156	9843	2019-07-10T15:27+02:00
USDHUF	290.43	290.3	290.77	289.27	289.5	40868	2019-07-10T15:27+02:00
USDIDR	14125	14130	14150	14133	14125	194	2019-07-10T10:58+02:00
USDINR	68.55	68.6	68.675	68.324	68.311	5621	2019-07-10T15:27+02:00
USDJPY	108.84	108.84	108.98	108.53	108.56	52854	2019-07-10T15:27+02:00
USDKRW	1182.22	1182.22	1182.46	1176.76	1177.0601	9377	2019-07-10T15:27+02:00
USDMXN	19.1545	19.15	19.31	19.1446	19.2409	29608	2019-07-10T15:27+02:00
USDMYR	4.141	4.14	4.1415	4.138	4.137	28	2019-07-10T10:30+02:00
USDNOK	8.6505	8.6519	8.6637	8.5859	8.5898	38442	2019-07-10T15:27+02:00
USDPEN	3.2905	3.2905	3.295	3.2882	3.2837	16	2019-07-10T15:24+02:00
USDPHP	51.43	51.41	51.5	51.367	51.385	926	2019-07-10T15:22+02:00
USDPLN	3.811	3.8109	3.814	3.7896	3.7942	41528	2019-07-10T15:27+02:00
USDRON	4.2165	4.2154	4.2206	4.2073	4.2043	23207	2019-07-10T15:27+02:00
USDRUB	63.7995	63.7866	63.913	63.26	63.3203	37017	2019-07-10T15:27+02:00
USDSAR	3.7501	3.7502	3.7505	3.7504	3.7503	1594	2019-07-10T15:27+02:00
USDSEK	9.4712	9.4712	9.4799	9.4134	9.4214	42740	2019-07-10T15:27+02:00
USDSGD	1.3618	1.3612	1.3624	1.3583	1.3583	17908	2019-07-10T15:27+02:00
USDTHB	30.8	30.81	30.88	30.69	30.71	632	2019-07-10T15:21+02:00
USDTRY	5.7287	5.7256	5.7561	5.7058	5.7137	50450	2019-07-10T15:27+02:00
USDTWD	31.161	31.161	31.173	31.049	31.048	4799	2019-07-10T15:27+02:00
USDZAR	14.1725	14.1763	14.2286	14.0467	14.0696	43213	2019-07-10T15:27+02:00
XAGUSD	15.1	15.09	0	0	15.2433	0	2019-07-10T15:27+02:00
XAUUSD	1397.8	1397.6	0	0	1409.394	0	2019-07-10T15:27+02:00
XPDUSD	1547	1546.5	0	0	1588	0	2019-07-10T15:27+02:00
XPTUSD	806	806.5	0	0	822.07	0	2019-07-10T15:27+02:00
