symbol	prev_day_close	open	high	low	last	volume	time
AUDUSD	0.7696	0.7701	0.773	0.77	0.772	24420	2018-03-26T07:58+02:00
BTCUSD	8451.11	0	8500	8370	8467.46	5443	2018-03-26T07:58+02:00
EURUSD	1.2351	1.2347	1.2381	1.23	1.2366	22107	2018-03-26T07:58+02:00
GBPUSD	1.4132	1.4139	1.4171	1.41	1.4153	31664	2018-03-26T07:58+02:00
ILSUSD	3.4829	3.4869	3.4876	3.49	3.4855	519	2018-03-26T07:58+02:00
NZDUSD	0.7233	0.7228	0.7277	0.72	0.7264	10320	2018-03-26T07:58+02:00
USDARS	20.162	0	0	0	20.162	0	2018-03-23T21:17+02:00
USDBGN	1.5826	1.5802	1.5819	1.58	1.5813	987	2018-03-26T07:58+02:00
USDBHD	0.37701	0.377	0.377	0.38	0.3768	88	2018-03-26T07:56+02:00
USDBRL	3.3119	3.3133	3.3133	3.31	3.3133	7	2018-03-25T23:00+02:00
USDCAD	1.2891	1.289	1.2892	1.29	1.2872	13823	2018-03-26T07:58+02:00
USDCHF	0.947	0.9466	0.9474	0.95	0.9471	10152	2018-03-26T07:58+02:00
USDCLP	608.23	608.23	608.23	608.53	608.23	311	2018-03-26T07:56+02:00
USDCNH	6.3089	6.3093	6.3156	6.3	6.3081	25681	2018-03-26T07:58+02:00
USDCNY	6.311	6.309	6.3159	6.31	6.3133	619	2018-03-26T07:58+02:00
USDCOP	2842.5	2842.5	2842.5	2845.5	2842.5	310	2018-03-26T07:56+02:00
USDCZK	20.561	20.568	20.599	20.53	20.548	5649	2018-03-26T07:58+02:00
USDDKK	6.0289	6.0292	6.0345	6.02	6.0222	24232	2018-03-26T07:58+02:00
USDHKD	7.8458	7.8463	7.8486	7.85	7.8482	1478	2018-03-26T07:58+02:00
USDHUF	253.1	253.2	253.3	252.77	252.74	5428	2018-03-26T07:58+02:00
USDIDR	13780	13775	13780	13772	13770	65	2018-03-26T06:44+02:00
USDINR	64.98	64.89	64.95	64.88	64.9025	441	2018-03-26T07:58+02:00
USDJPY	104.72	104.72	105.05	104.57	104.96	34219	2018-03-26T07:58+02:00
USDKRW	1082.87	1083.3	1083.55	1078.9	1082.1	7783	2018-03-26T07:58+02:00
USDMXN	18.5095	18.52	18.5402	18.48	18.4841	6215	2018-03-26T07:58+02:00
USDMYR	3.915	3.9145	3.9145	3.9	3.903	35	2018-03-26T06:04+02:00
USDNOK	7.7543	7.7581	7.759	7.74	7.7461	12213	2018-03-26T07:58+02:00
USDPEN	3.222	3.222	3.222	3.22	3.222	1	2018-03-26T07:08+02:00
USDPHP	52.365	52.327	52.37	52.28	52.331	221	2018-03-26T07:56+02:00
USDPLN	3.4229	3.4228	3.426	3.42	3.4163	8648	2018-03-26T07:58+02:00
USDRON	3.7724	3.7731	3.7753	3.77	3.7674	3857	2018-03-26T07:58+02:00
USDRUB	57.2234	57.1803	57.2345	57.05	57.0887	8217	2018-03-26T07:58+02:00
USDSAR	3.7498	3.7499	3.75	3.75	3.75	242	2018-03-26T07:58+02:00
USDSEK	8.2457	8.245	8.2471	8.23	8.2356	5019	2018-03-26T07:58+02:00
USDSGD	1.3152	1.3141	1.3151	1.31	1.3112	6572	2018-03-26T07:58+02:00
USDTHB	31.18	31.17	31.21	31.12	31.14	3121	2018-03-26T07:58+02:00
USDTRY	3.9814	3.9793	3.9843	3.97	3.9654	7260	2018-03-26T07:58+02:00
USDTWD	29.177	29.177	29.184	29.1	29.107	1706	2018-03-26T07:56+02:00
USDZAR	11.7353	11.6753	11.7061	11.66	11.6566	2940	2018-03-26T07:58+02:00
XAGUSD	16.52	16.57	0	0	16.53	0	2018-03-26T07:58+02:00
XAUUSD	1346.76	1347.51	0	0	1345.42	0	2018-03-26T07:58+02:00
XPDUSD	976.5	972.97	0	0	976	0	2018-03-26T07:58+02:00
XPTUSD	947	942	0	0	947.8	0	2018-03-26T07:58+02:00
