symbol	prev_day_close	open	high	low	last	volume	time
AUDUSD	0.7675	0.7667	0.7696	0.77	0.769	21103	2018-04-09T07:58+02:00
BTCUSD	7024.53	0	7157.9302	7016.1401	7101.1699	1268	2018-04-09T07:58+02:00
EURUSD	1.2281	1.2277	1.2288	1.23	1.2283	24410	2018-04-09T07:58+02:00
GBPUSD	1.409	1.4096	1.4101	1.41	1.4097	29184	2018-04-09T07:58+02:00
ILSUSD	3.534	3.5335	3.5335	3.53	3.5285	484	2018-04-09T07:58+02:00
NZDUSD	0.7262	0.7268	0.7303	0.73	0.7302	10858	2018-04-09T07:58+02:00
USDARS	20.157	0	0	0	20.157	0	2018-04-06T22:49+02:00
USDBGN	1.5924	1.5922	1.5944	1.59	1.5918	4552	2018-04-09T07:58+02:00
USDBHD	0.37698	0.3771	0.3771	0.38	0.377	41	2018-04-09T07:56+02:00
USDBRL	3.3689	3.3685	3.3685	3.37	3.3685	95	2018-04-08T23:51+02:00
USDCAD	1.2782	1.2769	1.2787	1.28	1.2772	11514	2018-04-09T07:58+02:00
USDCHF	0.959	0.9589	0.9602	0.96	0.9591	8661	2018-04-09T07:58+02:00
USDCLP	604.57	604.57	604.57	604.93	604.57	311	2018-04-09T07:49+02:00
USDCNH	6.3119	6.3117	6.3158	6.29	6.2966	29945	2018-04-09T07:58+02:00
USDCNY	6.3045	6.2996	6.3063	6.3	6.2971	779	2018-04-09T07:58+02:00
USDCOP	2791.2	2791.2	2791.2	2794.8	2791.2	311	2018-04-09T07:49+02:00
USDCZK	20.643	20.639	20.687	20.64	20.65	2178	2018-04-09T07:58+02:00
USDDKK	6.0631	6.0633	6.071	6.06	6.0616	16773	2018-04-09T07:58+02:00
USDHKD	7.8483	7.8481	7.8493	7.85	7.8493	1163	2018-04-09T07:57+02:00
USDHUF	254.29	254.24	254.76	253.99	254.12	5888	2018-04-09T07:58+02:00
USDIDR	13770	13760	13771	13768	13765	55	2018-04-09T06:05+02:00
USDINR	64.92	64.86	64.95	64.85	64.915	421	2018-04-09T07:58+02:00
USDJPY	106.91	106.91	107.06	106.81	106.97	28852	2018-04-09T07:58+02:00
USDKRW	1069.75	1069.8	1070.95	1065.3	1067.3	8833	2018-04-09T07:58+02:00
USDMXN	18.2792	18.2765	18.3013	18.28	18.2816	6544	2018-04-09T07:58+02:00
USDMYR	3.868	3.867	3.867	3.86	3.861	21	2018-04-09T05:17+02:00
USDNOK	7.8272	7.8282	7.842	7.82	7.8167	4074	2018-04-09T07:58+02:00
USDPEN	3.2335	0	0	0	3.2335	0	2018-04-06T22:49+02:00
USDPHP	52.005	51.987	52.038	52.01	52.03	151	2018-04-09T07:58+02:00
USDPLN	3.4189	3.4172	3.4221	3.42	3.4183	6013	2018-04-09T07:58+02:00
USDRON	3.7939	3.792	3.7959	3.8	3.7917	773	2018-04-09T07:57+02:00
USDRUB	58.14	58.0915	58.1259	58.08	58.0725	5809	2018-04-09T07:58+02:00
USDSAR	3.7502	3.7503	3.7503	3.75	3.7501	40	2018-04-09T07:49+02:00
USDSEK	8.3896	8.3896	8.3954	8.38	8.3799	5439	2018-04-09T07:58+02:00
USDSGD	1.3154	1.3155	1.3168	1.31	1.3124	7161	2018-04-09T07:58+02:00
USDTHB	31.26	31.24	31.31	31.23	31.23	3904	2018-04-09T07:58+02:00
USDTRY	4.0428	4.04	4.0521	4.04	4.0403	5944	2018-04-09T07:58+02:00
USDTWD	29.314	29.315	29.32	29.18	29.215	2269	2018-04-09T07:57+02:00
USDZAR	12.02	12.0241	12.0337	11.98	11.9799	2843	2018-04-09T07:58+02:00
XAGUSD	16.348	16.408	0	0	16.436	0	2018-04-09T07:55+02:00
XAUUSD	1332.89	1332.77	0	0	1332.95	0	2018-04-09T07:58+02:00
XPDUSD	900.5	904.9	0	0	903.9	0	2018-04-09T07:53+02:00
XPTUSD	912.5	917.4	0	0	919.35	0	2018-04-09T07:58+02:00
