symbol	prev_day_close	open	high	low	last	volume	time
AUDUSD	0.7458	0.7458	0.746	0.74	0.7401	84164	2018-07-11T15:28+02:00
BTCUSD	6304.45	0	6400	6285	6389.6099	3580	2018-07-11T15:28+02:00
EURUSD	1.1742	1.1743	1.1758	1.17	1.175	117414	2018-07-11T15:28+02:00
GBPUSD	1.3274	1.3276	1.3285	1.32	1.3262	119961	2018-07-11T15:28+02:00
ILSUSD	3.6306	3.6296	3.6447	3.63	3.6361	11767	2018-07-11T15:28+02:00
NZDUSD	0.6836	0.6836	0.6836	0.68	0.6794	34845	2018-07-11T15:28+02:00
USDARS	27.315	27.315	27.315	27.4	27.3	26	2018-07-11T15:26+02:00
USDBGN	1.6653	1.6653	1.6723	1.66	1.6643	35290	2018-07-11T15:28+02:00
USDBHD	0.37944	0.3794	0.3794	0.38	0.3794	2403	2018-07-11T15:28+02:00
USDBRL	3.8143	3.8159	3.8391	3.81	3.8217	10194	2018-07-11T15:28+02:00
USDCAD	1.3109	1.311	1.3174	1.31	1.3139	55269	2018-07-11T15:28+02:00
USDCHF	0.9918	0.9918	0.9951	0.99	0.9909	31753	2018-07-11T15:28+02:00
USDCLP	647.93	647.93	654.13	647.24	651.69	1862	2018-07-11T15:28+02:00
USDCNH	6.6498	6.6455	6.704	6.64	6.69	77676	2018-07-11T15:28+02:00
USDCNY	6.6296	6.6686	6.6784	6.65	6.6715	4046	2018-07-11T15:14+02:00
USDCOP	2870.05	2870.8999	2886.1001	2871.8999	2879.3	851	2018-07-11T15:28+02:00
USDCZK	21.982	21.985	22.174	22	22.024	27516	2018-07-11T15:28+02:00
USDDKK	6.3463	6.346	6.3728	6.34	6.3435	44863	2018-07-11T15:28+02:00
USDHKD	7.848	7.8482	7.8493	7.85	7.8489	5944	2018-07-11T15:28+02:00
USDHUF	275.63	275.63	277.79	275.75	275.83	48174	2018-07-11T15:28+02:00
USDIDR	14355	14370	14390	14380	14380	18	2018-07-11T10:49+02:00
USDINR	68.75	68.82	68.89	68.75	68.765	1198	2018-07-11T14:45+02:00
USDJPY	110.98	110.97	111.3	110.77	111.14	78555	2018-07-11T15:28+02:00
USDKRW	1113.43	1113.4301	1124.52	1114.28	1120.9399	15919	2018-07-11T15:28+02:00
USDMXN	18.9248	18.9293	19.093	18.92	18.9428	62264	2018-07-11T15:28+02:00
USDMYR	4.02	4.021	4.037	4.03	4.037	79	2018-07-11T12:04+02:00
USDNOK	8.0152	8.0152	8.0739	8.02	8.0297	57424	2018-07-11T15:28+02:00
USDPEN	3.2691	3.2715	3.276	3.27	3.276	19	2018-07-11T15:14+02:00
USDPHP	53.431	53.431	53.662	53.45	53.522	2985	2018-07-11T15:28+02:00
USDPLN	3.677	3.6758	3.7036	3.67	3.6765	32403	2018-07-11T15:28+02:00
USDRON	3.963	3.963	3.9832	3.96	3.9635	40868	2018-07-11T15:28+02:00
USDRUB	61.783	61.783	62.333	61.74	61.7575	30551	2018-07-11T15:28+02:00
USDSAR	3.7501	3.7504	3.7504	3.75	3.7503	5740	2018-07-11T15:28+02:00
USDSEK	8.7388	8.7387	8.7904	8.74	8.7475	54804	2018-07-11T15:28+02:00
USDSGD	1.3568	1.3567	1.3615	1.36	1.3592	32636	2018-07-11T15:28+02:00
USDTHB	33.17	33.16	33.32	33.15	33.25	7822	2018-07-11T15:27+02:00
USDTRY	4.7009	4.7025	4.796	4.7	4.753	136235	2018-07-11T15:28+02:00
USDTWD	30.345	30.405	30.626	30.3	30.538	11527	2018-07-11T15:28+02:00
USDZAR	13.3245	13.2886	13.5375	13.3	13.4328	46064	2018-07-11T15:28+02:00
XAGUSD	16.046	16.027	0	0	15.89	0	2018-07-11T15:28+02:00
XAUUSD	1255.23	1255.41	0	0	1250.48	0	2018-07-11T15:28+02:00
XPDUSD	941.5	941.5	0	0	937.76	0	2018-07-11T15:28+02:00
XPTUSD	842.25	842.25	0	0	833.87	0	2018-07-11T15:28+02:00
