symbol	prev_day_close	open	high	low	last	volume	time
AUDUSD	0.7678	0.7686	0.7697	0.77	0.7672	41307	2018-04-02T15:26+02:00
BTCUSD	6815.64	0	7106.5	6759.96	7029.8501	7412	2018-04-02T15:26+02:00
EURUSD	1.2321	1.2321	1.2344	1.23	1.2328	34192	2018-04-02T15:26+02:00
GBPUSD	1.4015	1.4024	1.4077	1.4	1.4054	60629	2018-04-02T15:26+02:00
ILSUSD	3.4899	3.4946	3.5179	3.5	3.5147	10344	2018-04-02T15:26+02:00
NZDUSD	0.7234	0.7234	0.724	0.72	0.7232	17615	2018-04-02T15:26+02:00
USDARS	20.11	20.11	20.11	20.12	20.11	1	2018-04-02T14:27+02:00
USDBGN	1.5869	1.5868	1.5886	1.58	1.5859	18907	2018-04-02T15:26+02:00
USDBHD	0.37698	0.3771	0.3771	0.38	0.3769	456	2018-04-02T15:10+02:00
USDBRL	3.3046	3.3044	3.3083	3.3	3.3005	5694	2018-04-02T15:26+02:00
USDCAD	1.2891	1.29	1.29	1.29	1.287	24932	2018-04-02T15:26+02:00
USDCHF	0.9534	0.9534	0.955	0.95	0.9536	15718	2018-04-02T15:26+02:00
USDCLP	603.4	603.4	603.75	602.01	603.02	3337	2018-04-02T15:26+02:00
USDCNH	6.2602	6.2638	6.2749	6.26	6.2665	30111	2018-04-02T15:26+02:00
USDCNY	6.2726	6.2673	6.2824	6.27	6.2788	1329	2018-04-02T15:23+02:00
USDCOP	2790	2792.55	2793.5	2784.3401	2782.5	457	2018-04-02T15:26+02:00
USDCZK	20.558	20.549	20.622	20.54	20.563	8714	2018-04-02T15:26+02:00
USDDKK	6.0479	6.0486	6.0545	6.04	6.0422	30292	2018-04-02T15:26+02:00
USDHKD	7.8485	7.8483	7.8487	7.85	7.8482	1227	2018-04-02T15:26+02:00
USDHUF	253.51	253.48	253.8	253.27	253.31	10705	2018-04-02T15:26+02:00
USDIDR	13760	13740	13760	13747	13753	75	2018-04-02T11:00+02:00
USDINR	65.11	0	0	0	65.11	0	2018-03-30T20:57+02:00
USDJPY	106.26	106.24	106.44	106.2	106.39	47030	2018-04-02T15:26+02:00
USDKRW	1060.25	1059.5601	1062.0601	1053.55	1052.7	12557	2018-04-02T15:26+02:00
USDMXN	18.15	18.1802	18.24	18.18	18.2302	21326	2018-04-02T15:26+02:00
USDMYR	3.862	3.864	3.865	3.86	3.86	78	2018-04-02T11:40+02:00
USDNOK	7.8478	7.8351	7.864	7.83	7.8485	31511	2018-04-02T15:26+02:00
USDPEN	3.226	3.228	3.228	3.23	3.225	3	2018-04-02T15:21+02:00
USDPHP	52.124	52.139	52.24	52.02	52.055	2152	2018-04-02T15:26+02:00
USDPLN	3.4216	3.4214	3.4236	3.41	3.4174	10387	2018-04-02T15:26+02:00
USDRON	3.7739	3.7734	3.778	3.77	3.7749	23544	2018-04-02T15:26+02:00
USDRUB	57.121	57.1626	57.5699	57.14	57.505	28941	2018-04-02T15:26+02:00
USDSAR	3.75	3.75	3.7502	3.75	3.75	1844	2018-04-02T15:02+02:00
USDSEK	8.3408	8.3413	8.3592	8.33	8.3436	22968	2018-04-02T15:26+02:00
USDSGD	1.3107	1.3107	1.3113	1.31	1.3104	9675	2018-04-02T15:26+02:00
USDTHB	31.17	31.18	31.23	31.15	31.16	4500	2018-04-02T15:26+02:00
USDTRY	3.9542	3.9532	3.9672	3.95	3.958	40702	2018-04-02T15:26+02:00
USDTWD	29.075	28.974	29.148	28.99	29.095	3770	2018-04-02T15:26+02:00
USDZAR	11.831	11.8663	11.8663	11.79	11.8235	12013	2018-04-02T15:26+02:00
XAGUSD	16.319	16.34	0	0	16.57	0	2018-04-02T15:26+02:00
XAUUSD	1324	1325.8101	0	0	1335.52	0	2018-04-02T15:26+02:00
XPDUSD	951.5	950.5	0	0	944.9	0	2018-04-02T15:26+02:00
XPTUSD	927.99	926.5	0	0	931.24	0	2018-04-02T15:26+02:00
