symbol	prev_day_close	open	high	low	last	volume	time
AUDUSD	0.7059	0.706	0.7096	0.7054	0.7093	76580	2019-02-12T16:29+02:00
BTCUSD	3588.99	0	3594	3548.28	3574.72	6088	2019-02-12T16:29+02:00
EURUSD	1.1275	1.1278	1.13	1.1258	1.1297	93146	2019-02-12T16:29+02:00
GBPUSD	1.2849	1.2857	1.2892	1.2834	1.2889	116795	2019-02-12T16:29+02:00
ILSUSD	3.6457	3.645	3.6483	3.6352	3.6353	18579	2019-02-12T16:29+02:00
NZDUSD	0.673	0.6731	0.6742	0.6721	0.674	30073	2019-02-12T16:29+02:00
USDARS	37.89	37.89	37.93	37.73	37.71	42	2019-02-12T16:22+02:00
USDBGN	1.7335	1.7343	1.7374	1.7312	1.7313	37513	2019-02-12T16:29+02:00
USDBHD	0.3768	0.3768	0.377	0.377	0.377	752	2019-02-12T16:13+02:00
USDBRL	3.7576	3.7436	3.7469	3.7159	3.7316	28295	2019-02-12T16:29+02:00
USDCAD	1.3304	1.3301	1.3316	1.3247	1.3251	76345	2019-02-12T16:29+02:00
USDCHF	1.0037	1.0036	1.0092	1.0039	1.0081	30755	2019-02-12T16:29+02:00
USDCLP	661.54	661.54	661.72	659.06	660.13	5112	2019-02-12T16:29+02:00
USDCNH	6.7991	6.799	6.8088	6.7761	6.7753	80449	2019-02-12T16:29+02:00
USDCNY	6.7907	6.7898	6.7942	6.7703	6.7685	6265	2019-02-12T16:24+02:00
USDCOP	3136.88	3136.8799	3138.3799	3122.3501	3126.4399	1361	2019-02-12T16:29+02:00
USDCZK	22.938	22.941	22.957	22.899	22.892	25383	2019-02-12T16:29+02:00
USDDKK	6.6178	6.6178	6.6284	6.6045	6.6041	66264	2019-02-12T16:29+02:00
USDHKD	7.8474	7.8476	7.8487	7.8467	7.8484	4723	2019-02-12T16:29+02:00
USDHUF	283.6	283.6	283.71	281.29	281.42	47137	2019-02-12T16:29+02:00
USDIDR	14035	14080	14095	14040	14065	119	2019-02-12T10:58+02:00
USDINR	71.13	71.249	71.249	70.5825	70.638	3056	2019-02-12T16:26+02:00
USDJPY	110.36	110.36	110.64	110.36	110.36	63713	2019-02-12T16:29+02:00
USDKRW	1124.99	1124.99	1127.17	1122.95	1122.71	13834	2019-02-12T16:29+02:00
USDMXN	19.2987	19.299	19.3161	19.2228	19.2372	53133	2019-02-12T16:29+02:00
USDMYR	4.07	4.073	4.078	4.073	4.077	27	2019-02-12T11:50+02:00
USDNOK	8.7168	8.7146	8.7189	8.6578	8.6597	60678	2019-02-12T16:29+02:00
USDPEN	3.3284	3.3182	3.33	3.3252	3.33	19	2019-02-12T16:20+02:00
USDPHP	52.22	52.22	52.37	52.067	52.136	3291	2019-02-12T16:29+02:00
USDPLN	3.8357	3.8356	3.8447	3.8284	3.8287	42327	2019-02-12T16:29+02:00
USDRON	4.2049	4.2049	4.2086	4.1981	4.1975	32930	2019-02-12T16:29+02:00
USDRUB	65.785	65.765	65.8343	65.51	65.55	42951	2019-02-12T16:29+02:00
USDSAR	3.7502	3.75	3.7506	3.7503	3.75	9805	2019-02-12T16:14+02:00
USDSEK	9.3063	9.3063	9.309	9.2582	9.2728	49256	2019-02-12T16:29+02:00
USDSGD	1.3608	1.3607	1.3614	1.3574	1.3572	19836	2019-02-12T16:29+02:00
USDTHB	31.44	31.42	31.45	31.29	31.29	9049	2019-02-12T16:29+02:00
USDTRY	5.2742	5.2742	5.2893	5.2528	5.2569	68279	2019-02-12T16:29+02:00
USDTWD	30.862	30.862	30.891	30.797	30.812	8836	2019-02-12T16:29+02:00
USDZAR	13.8035	13.8	13.8452	13.7363	13.7333	67111	2019-02-12T16:29+02:00
XAGUSD	15.704	15.704	0	0	15.715	0	2019-02-12T16:29+02:00
XAUUSD	1308.26	1308.16	0	0	1311.92	0	2019-02-12T16:29+02:00
XPDUSD	1385.5	1385	0	0	1399.04	0	2019-02-12T16:29+02:00
XPTUSD	781.5	782	0	0	784.64	0	2019-02-12T16:29+02:00
