symbol	prev_day_close	open	high	low	last	volume	time
AUDUSD	0.7765	0.7765	0.7783	0.77	0.7692	122745	2018-03-22T22:59+02:00
BTCUSD	8892.18	0	9099.5898	8503.5195	8599.8799	11416	2018-03-22T22:59+02:00
EURUSD	1.2336	1.2336	1.2388	1.23	1.23	162402	2018-03-22T22:59+02:00
GBPUSD	1.4139	1.4139	1.4216	1.41	1.4094	201369	2018-03-22T22:59+02:00
ILSUSD	3.4628	3.4645	3.4926	3.46	3.4787	12399	2018-03-22T22:59+02:00
NZDUSD	0.7226	0.7226	0.7262	0.72	0.7205	67259	2018-03-22T22:59+02:00
USDARS	20.26	20.241	20.27	20.23	20.201	387	2018-03-22T22:53+02:00
USDBGN	1.5849	1.5853	1.592	1.58	1.5895	57887	2018-03-22T22:59+02:00
USDBHD	0.377	0.3768	0.377	0.38	0.3768	4682	2018-03-22T22:35+02:00
USDBRL	3.2717	3.2719	3.3169	3.27	3.3154	44813	2018-03-22T22:59+02:00
USDCAD	1.2901	1.2901	1.2948	1.28	1.2937	124125	2018-03-22T22:59+02:00
USDCHF	0.9495	0.9495	0.9514	0.95	0.949	70264	2018-03-22T22:59+02:00
USDCLP	603.98	603.98	608.95	604.32	608.88	9563	2018-03-22T22:35+02:00
USDCNH	6.3037	6.3036	6.3404	6.3	6.3384	99017	2018-03-22T22:59+02:00
USDCNY	6.32	6.3116	6.3321	6.31	6.331	1615	2018-03-22T16:43+02:00
USDCOP	2851	2852.75	2866.3999	2846	2859.8	6290	2018-03-22T22:59+02:00
USDCZK	20.568	20.572	20.681	20.51	20.645	44906	2018-03-22T22:59+02:00
USDDKK	6.0364	6.0365	6.062	6.01	6.0539	104661	2018-03-22T22:59+02:00
USDHKD	7.8456	7.8454	7.8482	7.84	7.8479	8185	2018-03-22T22:59+02:00
USDHUF	252.13	252.13	253.97	251.53	253.61	60300	2018-03-22T22:59+02:00
USDIDR	13760	13725	13751	13735	13750	123	2018-03-22T10:59+02:00
USDINR	65.17	65.12	65.15	65.02	65.1	1293	2018-03-22T13:47+02:00
USDJPY	106.04	106.04	106.08	105.27	105.26	150029	2018-03-22T22:59+02:00
USDKRW	1064.15	1064.15	1080.79	1064.9	1080.2	17345	2018-03-22T22:59+02:00
USDMXN	18.435	18.4345	18.6672	18.42	18.6313	74433	2018-03-22T22:59+02:00
USDMYR	3.924	3.92	3.92	3.9	3.912	69	2018-03-22T12:27+02:00
USDNOK	7.6955	7.6953	7.7607	7.67	7.7478	101507	2018-03-22T22:59+02:00
USDPEN	3.2495	3.2495	3.255	3.23	3.236	1337	2018-03-22T22:58+02:00
USDPHP	52.073	52.072	52.494	52.06	52.419	4725	2018-03-22T22:59+02:00
USDPLN	3.4275	3.4283	3.4364	3.41	3.4328	46942	2018-03-22T22:59+02:00
USDRON	3.7807	3.7818	3.7974	3.77	3.7919	48139	2018-03-22T22:59+02:00
USDRUB	56.862	56.8668	57.2768	56.74	57.227	67382	2018-03-22T22:59+02:00
USDSAR	3.7498	3.7498	3.75	3.75	3.75	5908	2018-03-22T16:20+02:00
USDSEK	8.1821	8.1822	8.2608	8.16	8.255	78339	2018-03-22T22:59+02:00
USDSGD	1.3122	1.3123	1.3177	1.31	1.317	35949	2018-03-22T22:59+02:00
USDTHB	31.15	31.16	31.31	31.14	31.3	9542	2018-03-22T22:59+02:00
USDTRY	3.9059	3.9078	3.9439	3.9	3.9301	117118	2018-03-22T22:59+02:00
USDTWD	29.071	29.091	29.223	29.07	29.177	14760	2018-03-22T22:59+02:00
USDZAR	11.82	11.825	11.9055	11.77	11.84	80686	2018-03-22T22:59+02:00
XAGUSD	16.524	16.55	0	0	16.36	0	2018-03-22T22:58+02:00
XAUUSD	1331.8	1331.78	0	0	1328.58	0	2018-03-22T22:58+02:00
XPDUSD	990	988.5	0	0	983.5	0	2018-03-22T22:59+02:00
XPTUSD	954	956	0	0	945.24	0	2018-03-22T22:59+02:00
