symbol	prev_day_close	open	high	low	last	volume	time
AUDUSD	0.7675	0.7675	0.7675	0.77	0.7675	30	2018-04-06T23:11+02:00
BTCUSD	6627.04	0	7069.1299	6600.9902	7009.75	7034	2018-04-07T22:58+02:00
EURUSD	1.2281	0	0	0	1.2281	0	2018-04-06T22:59+02:00
GBPUSD	1.409	1.4091	1.4091	1.41	1.4091	5	2018-04-06T23:11+02:00
ILSUSD	3.534	0	0	0	3.534	0	2018-04-06T22:46+02:00
NZDUSD	0.7262	0	0	0	0.7262	0	2018-04-06T23:00+02:00
USDARS	20.157	0	0	0	20.157	0	2018-04-06T22:49+02:00
USDBGN	1.5924	0	0	0	1.5924	0	2018-04-06T23:00+02:00
USDBHD	0.37705	0.3771	0.3771	0.38	0.3771	2148	2018-04-07T13:59+02:00
USDBRL	3.3689	3.3685	3.3685	3.37	3.3679	5	2018-04-07T00:30+02:00
USDCAD	1.2782	1.2778	1.2778	1.28	1.2778	2	2018-04-06T23:00+02:00
USDCHF	0.959	0	0	0	0.959	0	2018-04-06T22:58+02:00
USDCLP	604.57	604.57	604.57	604.93	604.57	1	2018-04-06T23:00+02:00
USDCNH	6.3119	0	0	0	6.3119	0	2018-04-06T22:59+02:00
USDCNY	6.3045	0	0	0	6.3045	0	2018-04-04T17:30+02:00
USDCOP	2791.2	2791.2	2791.2	2794.8	2791.2	1	2018-04-06T23:00+02:00
USDCZK	20.643	0	0	0	20.643	0	2018-04-06T23:00+02:00
USDDKK	6.0631	0	0	0	6.0631	0	2018-04-06T22:59+02:00
USDHKD	7.8483	0	0	0	7.8483	0	2018-04-06T22:59+02:00
USDHUF	254.29	0	0	0	254.29	0	2018-04-06T22:59+02:00
USDIDR	13770	0	0	0	13770	0	2018-04-06T11:00+02:00
USDINR	64.92	0	0	0	64.92	0	2018-04-06T20:17+02:00
USDJPY	106.91	0	0	0	106.91	0	2018-04-06T22:59+02:00
USDKRW	1069.75	0	0	0	1069.75	0	2018-04-06T22:59+02:00
USDMXN	18.2792	18.2765	18.2765	18.3	18.2765	2	2018-04-06T23:00+02:00
USDMYR	3.868	0	0	0	3.868	0	2018-04-06T11:42+02:00
USDNOK	7.8272	0	0	0	7.8272	0	2018-04-06T22:59+02:00
USDPEN	3.2335	0	0	0	3.2335	0	2018-04-06T22:49+02:00
USDPHP	52.005	0	0	0	52.005	0	2018-04-06T22:48+02:00
USDPLN	3.4189	0	0	0	3.4189	0	2018-04-06T22:59+02:00
USDRON	3.7939	0	0	0	3.7939	0	2018-04-06T23:00+02:00
USDRUB	58.14	0	0	0	58.14	0	2018-04-06T23:00+02:00
USDSAR	3.7501	0	0	0	3.7501	0	2018-04-06T15:35+02:00
USDSEK	8.3896	0	0	0	8.3896	0	2018-04-06T23:00+02:00
USDSGD	1.3154	0	0	0	1.3154	0	2018-04-06T23:00+02:00
USDTHB	31.26	0	0	0	31.26	0	2018-04-06T22:59+02:00
USDTRY	4.0428	4.0442	4.0442	4.05	4.0442	2	2018-04-07T00:38+02:00
USDTWD	29.314	0	0	0	29.314	0	2018-04-06T22:58+02:00
USDZAR	12.02	0	0	0	12.02	0	2018-04-06T22:58+02:00
XAGUSD	16.348	0	0	0	16.348	0	2018-04-06T22:58+02:00
XAUUSD	1332.89	0	0	0	1332.89	0	2018-04-06T22:58+02:00
XPDUSD	900.5	0	0	0	900.5	0	2018-04-06T23:01+02:00
XPTUSD	912.5	0	0	0	912.5	0	2018-04-06T23:00+02:00
