symbol	prev_day_close	open	high	low	last	volume	time
AUDUSD	0.7289	0.7291	0.7304	0.73	0.7265	74400	2018-09-21T15:26+02:00
BTCUSD	6490.04	0	6771	6483.8301	6743.1001	5103	2018-09-21T15:26+02:00
EURUSD	1.1775	1.1775	1.1803	1.17	1.1736	94382	2018-09-21T15:26+02:00
GBPUSD	1.3265	1.3266	1.3277	1.31	1.308	125247	2018-09-21T15:26+02:00
ILSUSD	3.5696	3.5695	3.578	3.57	3.5757	8985	2018-09-21T15:26+02:00
NZDUSD	0.6683	0.6683	0.6698	0.67	0.6668	42025	2018-09-21T15:26+02:00
USDARS	38.157	38.157	38.157	37.7	37.27	48	2018-09-21T15:25+02:00
USDBGN	1.6606	1.6606	1.6671	1.66	1.6664	33171	2018-09-21T15:26+02:00
USDBHD	0.3768	0.3768	0.3769	0.38	0.3768	895	2018-09-21T15:26+02:00
USDBRL	4.0766	4.0765	4.0932	4.06	4.0909	8240	2018-09-21T15:26+02:00
USDCAD	1.2901	1.2901	1.2927	1.29	1.2912	57574	2018-09-21T15:26+02:00
USDCHF	0.9587	0.9587	0.9593	0.95	0.9574	38407	2018-09-21T15:26+02:00
USDCLP	666.71	666.71	670.6	665.79	669.81	3758	2018-09-21T15:26+02:00
USDCNH	6.8352	6.8345	6.8475	6.82	6.8458	82500	2018-09-21T15:26+02:00
USDCNY	6.8455	6.8345	6.8561	6.83	6.8552	3180	2018-09-21T15:22+02:00
USDCOP	3005	3003	3012.05	3005.73	3009.5	1041	2018-09-21T15:26+02:00
USDCZK	21.708	21.709	21.812	21.64	21.801	28169	2018-09-21T15:26+02:00
USDDKK	6.3325	6.3327	6.357	6.32	6.3555	69665	2018-09-21T15:26+02:00
USDHKD	7.8424	7.8424	7.8433	7.79	7.8051	10195	2018-09-21T15:26+02:00
USDHUF	274.46	274.51	276.18	274	276.1	55931	2018-09-21T15:26+02:00
USDIDR	14840	14810	14835	14800	14816	211	2018-09-21T10:58+02:00
USDINR	72.01	71.85	72.47	71.76	72.21	1474	2018-09-21T15:05+02:00
USDJPY	112.48	112.47	112.87	112.44	112.74	70089	2018-09-21T15:26+02:00
USDKRW	1116.13	1116.13	1118.9	1112.83	1116.8199	16265	2018-09-21T15:26+02:00
USDMXN	18.819	18.8297	18.9274	18.83	18.9019	48293	2018-09-21T15:26+02:00
USDMYR	4.135	4.133	4.133	4.13	4.128	40	2018-09-21T11:51+02:00
USDNOK	8.1427	8.1444	8.155	8.12	8.1502	59794	2018-09-21T15:26+02:00
USDPEN	3.2922	3.2955	3.296	3.3	3.296	14	2018-09-21T15:25+02:00
USDPHP	54.028	54.083	54.145	53.95	54.086	265	2018-09-21T14:50+02:00
USDPLN	3.6432	3.6429	3.6628	3.64	3.6618	37764	2018-09-21T15:26+02:00
USDRON	3.9496	3.9496	3.9682	3.94	3.9667	46324	2018-09-21T15:26+02:00
USDRUB	66.3264	66.3264	66.8055	66.12	66.759	36225	2018-09-21T15:26+02:00
USDSAR	3.7503	3.7503	3.7507	3.75	3.7504	7654	2018-09-21T15:26+02:00
USDSEK	8.7719	8.7706	8.8007	8.76	8.7988	53091	2018-09-21T15:26+02:00
USDSGD	1.3644	1.3642	1.3655	1.36	1.3653	17947	2018-09-21T15:26+02:00
USDTHB	32.33	32.34	32.49	32.33	32.46	11828	2018-09-21T15:26+02:00
USDTRY	6.181	6.1986	6.3051	6.19	6.2803	95792	2018-09-21T15:26+02:00
USDTWD	30.721	30.717	30.758	30.56	30.598	8353	2018-09-21T15:26+02:00
USDZAR	14.2779	14.2935	14.4336	14.19	14.4301	61296	2018-09-21T15:26+02:00
XAGUSD	14.27	14.294	0	0	14.14	0	2018-09-21T15:26+02:00
XAUUSD	1206.76	1207.0699	0	0	1192.1	0	2018-09-21T15:26+02:00
XPDUSD	1050	1049.5	0	0	1040.35	0	2018-09-21T15:26+02:00
XPTUSD	831.98	834.6	0	0	824.5	0	2018-09-21T15:26+02:00
