symbol	prev_day_close	open	high	low	last	volume	time
AUDUSD	0.7511	0.7524	0.7533	0.75	0.752	21566	2018-05-21T07:57+02:00
BTCUSD	8518.42	0	8550	8434.4697	8509.6602	1016	2018-05-21T07:57+02:00
EURUSD	1.1775	1.1762	1.1781	1.17	1.1747	24225	2018-05-21T07:57+02:00
GBPUSD	1.3471	1.347	1.3483	1.34	1.3435	28500	2018-05-21T07:57+02:00
ILSUSD	3.591	3.5925	3.5925	3.59	3.5911	628	2018-05-21T07:57+02:00
NZDUSD	0.691	0.6904	0.6933	0.69	0.6897	13513	2018-05-21T07:57+02:00
USDARS	24.375	0	0	0	24.375	0	2018-05-18T20:00+02:00
USDBGN	1.6619	1.6625	1.6656	1.66	1.6645	9713	2018-05-21T07:57+02:00
USDBHD	0.37695	0.3774	0.3774	0.38	0.3772	54	2018-05-21T07:56+02:00
USDBRL	3.736	3.7368	3.7368	3.74	3.7368	64	2018-05-20T23:52+02:00
USDCAD	1.288	1.2879	1.289	1.29	1.287	9392	2018-05-21T07:57+02:00
USDCHF	0.9975	0.9964	0.9997	1	0.999	11101	2018-05-21T07:57+02:00
USDCLP	637.26	0	0	0	637.26	0	2018-05-18T22:25+02:00
USDCNH	6.3602	6.36	6.3758	6.36	6.3725	21933	2018-05-21T07:57+02:00
USDCNY	6.3768	6.3777	6.3824	6.38	6.3806	1500	2018-05-21T07:57+02:00
USDCOP	2918.6	2918.6001	2918.6001	2925.4099	2918.6001	437	2018-05-21T07:56+02:00
USDCZK	21.778	21.761	21.842	21.77	21.832	9389	2018-05-21T07:57+02:00
USDDKK	6.326	6.3283	6.3409	6.32	6.3382	15265	2018-05-21T07:57+02:00
USDHKD	7.8494	7.8493	7.8498	7.85	7.8498	1058	2018-05-21T07:56+02:00
USDHUF	270.09	270.16	270.89	270.23	270.74	4932	2018-05-21T07:57+02:00
USDIDR	14150	14150	14197	14160	14195	18	2018-05-21T07:26+02:00
USDINR	67.985	68.1	68.155	68.07	68.0775	414	2018-05-21T07:57+02:00
USDJPY	110.74	110.71	111.37	110.74	111.31	24325	2018-05-21T07:57+02:00
USDKRW	1080.57	1080.29	1086.4	1079.6	1084.3	7062	2018-05-21T07:57+02:00
USDMXN	19.945	19.9137	19.9303	19.9	19.9071	8083	2018-05-21T07:57+02:00
USDMYR	3.97	3.97	3.977	3.97	3.9745	16	2018-05-21T07:32+02:00
USDNOK	8.1124	8.1254	8.1316	8.11	8.1199	4917	2018-05-21T07:57+02:00
USDPEN	3.2861	0	0	0	3.2861	0	2018-05-18T20:57+02:00
USDPHP	52.279	52.33	52.428	52.35	52.408	161	2018-05-21T07:57+02:00
USDPLN	3.6532	3.6548	3.6627	3.65	3.6614	6000	2018-05-21T07:57+02:00
USDRON	3.9331	3.9308	3.9419	3.94	3.9395	983	2018-05-21T07:57+02:00
USDRUB	62.2924	62.3314	62.3892	62.28	62.3116	3110	2018-05-21T07:57+02:00
USDSAR	3.7502	3.7503	3.7503	3.75	3.7498	3	2018-05-21T07:51+02:00
USDSEK	8.7525	8.7572	8.7708	8.75	8.7684	5514	2018-05-21T07:57+02:00
USDSGD	1.3426	1.3438	1.3454	1.34	1.3449	7162	2018-05-21T07:57+02:00
USDTHB	32.19	32.17	32.25	32.15	32.23	4348	2018-05-21T07:57+02:00
USDTRY	4.4907	4.4892	4.5306	4.49	4.5251	6550	2018-05-21T07:57+02:00
USDTWD	29.931	29.915	30.005	29.9	29.969	2376	2018-05-21T07:56+02:00
USDZAR	12.755	12.7758	12.7857	12.75	12.781	5130	2018-05-21T07:57+02:00
XAGUSD	16.42	16.39	0	0	16.32	0	2018-05-21T07:55+02:00
XAUUSD	1291.5	1290.51	0	0	1286.5601	0	2018-05-21T07:57+02:00
XPDUSD	963.25	963.75	0	0	968.5	0	2018-05-21T07:55+02:00
XPTUSD	882.75	882.99	0	0	880.2	0	2018-05-21T07:57+02:00
