symbol	prev_day_close	open	high	low	last	volume	time
AUDUSD	0.7102	0.7102	0.713	0.71	0.7126	30340	2018-10-10T07:57+02:00
BTCUSD	6588.71	0	6589.79	6387.9102	6449.9902	3192	2018-10-10T07:57+02:00
EURUSD	1.1489	1.1489	1.1515	1.15	1.1508	33644	2018-10-10T07:57+02:00
GBPUSD	1.3142	1.3142	1.3173	1.31	1.3166	48285	2018-10-10T07:57+02:00
ILSUSD	3.6352	3.6342	3.638	3.63	3.6265	2067	2018-10-10T07:57+02:00
NZDUSD	0.6472	0.6472	0.6496	0.65	0.649	13512	2018-10-10T07:57+02:00
USDARS	36.85	0	0	0	36.85	0	2018-10-09T22:01+02:00
USDBGN	1.7016	1.702	1.7025	1.7	1.6989	18405	2018-10-10T07:57+02:00
USDBHD	0.37676	0.3768	0.377	0.38	0.377	148	2018-10-10T07:57+02:00
USDBRL	3.7153	3.7153	3.716	3.72	3.7158	5	2018-10-09T23:00+02:00
USDCAD	1.2945	1.2944	1.2949	1.29	1.2932	15396	2018-10-10T07:57+02:00
USDCHF	0.9917	0.9919	0.9922	0.99	0.991	9649	2018-10-10T07:57+02:00
USDCLP	680.52	680.52	680.52	680.97	680.52	390	2018-10-10T07:57+02:00
USDCNH	6.9159	6.916	6.9275	6.91	6.9164	41913	2018-10-10T07:57+02:00
USDCNY	6.9217	6.9209	6.9234	6.92	6.9162	1514	2018-10-10T07:57+02:00
USDCOP	3060.1	3058.4199	3060.1001	3060.6899	3058.4199	405	2018-10-10T07:57+02:00
USDCZK	22.455	22.456	22.467	22.42	22.42	6681	2018-10-10T07:57+02:00
USDDKK	6.4916	6.492	6.4932	6.48	6.4816	22217	2018-10-10T07:57+02:00
USDHKD	7.8331	7.8332	7.8371	7.83	7.8363	2310	2018-10-10T07:57+02:00
USDHUF	282.17	282.12	282.55	281.93	281.83	25741	2018-10-10T07:57+02:00
USDIDR	15225	15180	15225	15205	15200	97	2018-10-10T07:06+02:00
USDINR	74.33	74.15	74.2825	74.06	74.07	458	2018-10-10T07:57+02:00
USDJPY	112.94	112.95	113.1	112.93	112.97	30423	2018-10-10T07:57+02:00
USDKRW	1131.12	1131.12	1133.89	1130.12	1132.58	11504	2018-10-10T07:57+02:00
USDMXN	19.038	19.038	19.038	18.98	18.988	15839	2018-10-10T07:57+02:00
USDMYR	4.155	4.153	4.153	4.15	4.15	16	2018-10-10T07:31+02:00
USDNOK	8.2656	8.2646	8.2685	8.25	8.2575	22635	2018-10-10T07:57+02:00
USDPEN	3.324	3.3247	3.326	3.33	3.326	95	2018-10-10T05:19+02:00
USDPHP	54.15	54.166	54.24	54.16	54.15	91	2018-10-10T07:07+02:00
USDPLN	3.7457	3.7456	3.7469	3.74	3.7387	14372	2018-10-10T07:57+02:00
USDRON	4.0531	4.0532	4.0551	4.05	4.0485	15730	2018-10-10T07:57+02:00
USDRUB	66.2175	66.2175	66.245	66.12	66.1238	2686	2018-10-10T07:57+02:00
USDSAR	3.7506	3.7502	3.7507	3.75	3.7507	5	2018-10-10T07:54+02:00
USDSEK	9.1036	9.1021	9.1122	9.08	9.0886	15498	2018-10-10T07:57+02:00
USDSGD	1.3819	1.3826	1.3827	1.38	1.3794	6448	2018-10-10T07:57+02:00
USDTHB	32.94	32.93	33	32.83	32.84	5549	2018-10-10T07:57+02:00
USDTRY	6.1001	6.0996	6.1092	6.07	6.071	10853	2018-10-10T07:57+02:00
USDTWD	30.958	30.958	31.022	30.95	30.938	1703	2018-10-10T07:57+02:00
USDZAR	14.5524	14.5462	14.6363	14.53	14.5276	23571	2018-10-10T07:57+02:00
XAGUSD	14.37	14.345	0	0	14.37	0	2018-10-10T07:57+02:00
XAUUSD	1189.17	1189.17	0	0	1190.1	0	2018-10-10T07:57+02:00
XPDUSD	1069.15	1071.7	0	0	1070.8	0	2018-10-10T07:57+02:00
XPTUSD	824	823.5	0	0	826.8	0	2018-10-10T07:57+02:00
