symbol	prev_day_close	open	high	low	last	volume	time
AUDUSD	0.7439	0.7441	0.7443	0.74	0.7418	19224	2018-06-25T07:59+02:00
BTCUSD	6150.24	0	6192.8901	6116.0601	6143.8999	1105	2018-06-25T07:59+02:00
EURUSD	1.1655	1.1657	1.1673	1.16	1.1641	40382	2018-06-25T07:59+02:00
GBPUSD	1.3268	1.3273	1.3273	1.32	1.3252	33443	2018-06-25T07:59+02:00
ILSUSD	3.6025	3.604	3.6087	3.6	3.6056	1344	2018-06-25T07:59+02:00
NZDUSD	0.6906	0.6903	0.6921	0.69	0.6896	10532	2018-06-25T07:59+02:00
USDARS	26.993	0	0	0	26.993	0	2018-06-22T22:30+02:00
USDBGN	1.6777	1.6777	1.6804	1.68	1.68	19044	2018-06-25T07:59+02:00
USDBHD	0.37695	0.3774	0.3775	0.38	0.3769	5	2018-06-25T07:32+02:00
USDBRL	3.7852	0	0	0	3.7849	0	2018-06-22T23:05+02:00
USDCAD	1.3269	1.3274	1.33	1.33	1.3295	11480	2018-06-25T07:59+02:00
USDCHF	0.9878	0.9881	0.9887	0.99	0.9883	11219	2018-06-25T07:59+02:00
USDCLP	638.14	638.14	638.14	638.37	638.14	525	2018-06-25T07:58+02:00
USDCNH	6.5098	6.5083	6.5538	6.51	6.5503	24077	2018-06-25T07:59+02:00
USDCNY	6.5027	6.4999	6.5407	6.5	6.5391	1941	2018-06-25T07:59+02:00
USDCOP	2914	2914	2914	2919	2914	527	2018-06-25T07:58+02:00
USDCZK	22.105	22.114	22.19	22.11	22.186	5227	2018-06-25T07:59+02:00
USDDKK	6.3932	6.393	6.4023	6.39	6.401	18501	2018-06-25T07:59+02:00
USDHKD	7.8462	7.8454	7.8476	7.85	7.847	1749	2018-06-25T07:59+02:00
USDHUF	278.49	278.3	279.21	278.19	279.09	5944	2018-06-25T07:59+02:00
USDIDR	14075	14098	14145	14110	14145	32	2018-06-25T07:27+02:00
USDINR	67.86	67.9	68.16	67.91	68.15	418	2018-06-25T07:59+02:00
USDJPY	109.96	109.9	110.02	109.38	109.44	24953	2018-06-25T07:59+02:00
USDKRW	1111	1110.9	1117.8	1111.4	1117.1	8331	2018-06-25T07:59+02:00
USDMXN	20.0002	20	20.0902	20.02	20.063	10170	2018-06-25T07:59+02:00
USDMYR	4.001	3.995	4.0135	4	4.013	35	2018-06-25T07:54+02:00
USDNOK	8.0905	8.0941	8.1265	8.09	8.1246	4954	2018-06-25T07:59+02:00
USDPEN	3.2652	0	0	0	3.2652	0	2018-06-22T22:30+02:00
USDPHP	53.217	53.275	53.438	53.25	53.42	279	2018-06-25T07:59+02:00
USDPLN	3.708	3.7062	3.7154	3.7	3.7137	9439	2018-06-25T07:59+02:00
USDRON	3.9962	3.9961	4.0031	4	4.0015	1690	2018-06-25T07:59+02:00
USDRUB	62.925	62.92	63.142	62.93	63.1207	3414	2018-06-25T07:58+02:00
USDSAR	3.7503	3.7503	3.7503	3.75	3.7501	256	2018-06-25T07:58+02:00
USDSEK	8.8522	8.8374	8.8735	8.84	8.8728	7517	2018-06-25T07:59+02:00
USDSGD	1.358	1.358	1.365	1.36	1.3648	10339	2018-06-25T07:59+02:00
USDTHB	32.92	32.9	33.01	32.89	33.01	2860	2018-06-25T07:59+02:00
USDTRY	4.6763	4.657	4.6755	4.58	4.5824	12549	2018-06-25T07:59+02:00
USDTWD	30.297	30.297	30.428	30.32	30.405	2261	2018-06-25T07:58+02:00
USDZAR	13.4333	13.425	13.4811	13.41	13.4711	3810	2018-06-25T07:59+02:00
XAGUSD	16.434	16.48	0	0	16.302	0	2018-06-25T07:58+02:00
XAUUSD	1268.49	1271.66	0	0	1265.26	0	2018-06-25T07:59+02:00
XPDUSD	956.5	955	0	0	952.6	0	2018-06-25T07:59+02:00
XPTUSD	873	874	0	0	869.74	0	2018-06-25T07:58+02:00
