symbol	prev_day_close	open	high	low	last	volume	time
AUDUSD	0.7574	0.7575	0.7581	0.76	0.7566	30951	2018-05-25T07:57+02:00
BTCUSD	7579.3	0	7661.0698	7508.7402	7619.4902	1454	2018-05-25T07:57+02:00
EURUSD	1.1719	1.1718	1.1726	1.17	1.1707	43653	2018-05-25T07:57+02:00
GBPUSD	1.3379	1.3378	1.3391	1.34	1.3366	43206	2018-05-25T07:57+02:00
ILSUSD	3.5627	3.5634	3.5651	3.56	3.565	1484	2018-05-25T07:57+02:00
NZDUSD	0.6921	0.6919	0.6937	0.69	0.692	13647	2018-05-25T07:57+02:00
USDARS	24.555	0	0	0	24.555	0	2018-05-24T22:32+02:00
USDBGN	1.6689	1.6686	1.6712	1.67	1.6703	18027	2018-05-25T07:57+02:00
USDBHD	0.3774	0.3774	0.3774	0.38	0.3774	25	2018-05-25T07:51+02:00
USDBRL	3.6491	3.6454	3.6491	3.65	3.6491	535	2018-05-25T07:36+02:00
USDCAD	1.2882	1.288	1.2908	1.29	1.29	21215	2018-05-25T07:57+02:00
USDCHF	0.9914	0.9914	0.9928	0.99	0.9924	14145	2018-05-25T07:57+02:00
USDCLP	626.68	626.68	626.68	627.03	626.68	531	2018-05-25T07:36+02:00
USDCNH	6.3738	6.3737	6.3848	6.37	6.3799	22025	2018-05-25T07:57+02:00
USDCNY	6.3757	6.3868	6.3903	6.38	6.3887	1341	2018-05-25T07:57+02:00
USDCOP	2852	2851.1299	2851.1299	2854.8799	2851.1299	534	2018-05-25T07:36+02:00
USDCZK	21.987	21.982	22.037	22	22.032	11647	2018-05-25T07:57+02:00
USDDKK	6.3554	6.3557	6.3637	6.35	6.3621	15386	2018-05-25T07:57+02:00
USDHKD	7.8477	7.8473	7.8477	7.84	7.844	1665	2018-05-25T07:57+02:00
USDHUF	272.24	272.19	272.77	272.37	272.63	15547	2018-05-25T07:57+02:00
USDIDR	14130	14140	14170	14155	14150	39	2018-05-25T05:22+02:00
USDINR	68.33	68.32	68.32	68.16	68.23	501	2018-05-25T07:56+02:00
USDJPY	109.24	109.24	109.74	109.14	109.55	38356	2018-05-25T07:57+02:00
USDKRW	1080.69	1080.6899	1082.2	1076.5	1077.4	6941	2018-05-25T07:57+02:00
USDMXN	19.563	19.5681	19.5972	19.55	19.593	14488	2018-05-25T07:57+02:00
USDMYR	3.979	3.978	3.983	3.98	3.9825	34	2018-05-25T07:17+02:00
USDNOK	8.0961	8.0958	8.1128	8.1	8.1064	18636	2018-05-25T07:57+02:00
USDPEN	3.2617	0	0	0	3.2617	0	2018-05-24T22:32+02:00
USDPHP	52.482	52.53	52.61	52.49	52.583	309	2018-05-25T07:55+02:00
USDPLN	3.6773	3.6785	3.6823	3.67	3.6809	14430	2018-05-25T07:57+02:00
USDRON	3.9476	3.9481	3.9528	3.95	3.9526	19682	2018-05-25T07:57+02:00
USDRUB	61.562	61.562	61.6033	61.55	61.5538	7068	2018-05-25T07:57+02:00
USDSAR	3.7503	3.7503	3.7503	3.75	3.7503	20	2018-05-25T07:51+02:00
USDSEK	8.7593	8.7593	8.7719	8.75	8.7613	11289	2018-05-25T07:57+02:00
USDSGD	1.339	1.3392	1.3415	1.34	1.3407	7665	2018-05-25T07:57+02:00
USDTHB	31.98	31.98	32.07	31.98	31.97	3399	2018-05-25T07:57+02:00
USDTRY	4.7061	4.707	4.7806	4.71	4.7759	21332	2018-05-25T07:57+02:00
USDTWD	29.931	29.93	29.972	29.9	29.941	2520	2018-05-25T07:57+02:00
USDZAR	12.4154	12.407	12.45	12.42	12.4439	15398	2018-05-25T07:57+02:00
XAGUSD	16.626	16.64	0	0	16.593	0	2018-05-25T07:57+02:00
XAUUSD	1304.47	1304	0	0	1302.01	0	2018-05-25T07:57+02:00
XPDUSD	974.5	975.5	0	0	974.5	0	2018-05-25T07:56+02:00
XPTUSD	909	908.5	0	0	908.8	0	2018-05-25T07:57+02:00
