symbol	prev_day_close	open	high	low	last	volume	time
AUDUSD	0.6846	0.6835	0.6858	0.6837	0.6857	24928	2019-09-09T07:58+02:00
BTCUSD	10392.82	0	10428.4502	10255.0801	10301.5303	1173	2019-09-09T07:58+02:00
EURUSD	1.1027	1.1022	1.1029	1.1016	1.1026	10765	2019-09-09T07:57+02:00
GBPUSD	1.2281	1.2266	1.229	1.2262	1.2265	33631	2019-09-09T07:58+02:00
ILSUSD	3.5207	3.518	3.523	3.5189	3.5215	175	2019-09-09T07:58+02:00
NZDUSD	0.6425	0.6426	0.6437	0.6419	0.6426	8492	2019-09-09T07:58+02:00
USDARS	55.8	0	0	0	55.8	0	2019-09-06T19:56+02:00
USDBGN	1.7731	1.7736	1.774	1.7734	1.7736	461	2019-09-09T07:58+02:00
USDBHD	0.37688	0.377	0.3771	0.3771	0.377	7	2019-09-09T07:34+02:00
USDBRL	4.0607	0	0	0	4.0627	0	2019-09-07T00:30+02:00
USDCAD	1.317	1.3172	1.3184	1.3165	1.3168	17751	2019-09-09T07:58+02:00
USDCHF	0.9872	0.9875	0.9894	0.9875	0.9889	10578	2019-09-09T07:58+02:00
USDCLP	711	0	0	0	711	0	2019-09-08T20:57+02:00
USDCNH	7.1053	7.1062	7.1283	7.1067	7.1272	27268	2019-09-09T07:58+02:00
USDCNY	7.1131	7.1137	7.1293	7.1177	7.129	2333	2019-09-09T07:58+02:00
USDCOP	3351.25	0	0	0	3351.25	0	2019-09-08T20:57+02:00
USDCZK	23.429	23.439	23.465	23.445	23.439	6905	2019-09-09T07:57+02:00
USDDKK	6.7662	6.7664	6.7736	6.765	6.7659	16981	2019-09-09T07:58+02:00
USDHKD	7.8393	7.8392	7.8438	7.8389	7.842	2604	2019-09-09T07:58+02:00
USDHUF	299.07	299.09	299.47	299.26	299.1	9174	2019-09-09T07:58+02:00
USDIDR	14090	14080	14090	14068	14065	141	2019-09-09T07:52+02:00
USDINR	71.63	71.7	71.72	71.53	71.5825	1779	2019-09-09T07:57+02:00
USDJPY	106.9	106.81	107.01	106.78	106.86	30194	2019-09-09T07:58+02:00
USDKRW	1191.77	1191.87	1194.88	1189.25	1191.7	9388	2019-09-09T07:58+02:00
USDMXN	19.5293	19.5517	19.5567	19.5283	19.516	6453	2019-09-09T07:58+02:00
USDMYR	4.178	0	0	0	4.178	0	2019-09-06T11:51+02:00
USDNOK	8.974	8.9903	8.9922	8.9748	8.9777	8786	2019-09-09T07:58+02:00
USDPEN	3.342	0	0	0	3.342	0	2019-09-06T20:30+02:00
USDPHP	51.86	51.8	51.9	51.77	51.79	401	2019-09-09T07:56+02:00
USDPLN	3.931	3.931	3.9389	3.9284	3.9303	10749	2019-09-09T07:58+02:00
USDRON	4.2874	4.2877	4.2952	4.2911	4.2875	966	2019-09-09T07:58+02:00
USDRUB	65.7725	65.8	65.8217	65.5954	65.5839	10373	2019-09-09T07:58+02:00
USDSAR	3.751	3.7512	3.7512	3.7508	3.7506	111	2019-09-09T07:57+02:00
USDSEK	9.6427	9.6432	9.6526	9.6394	9.6423	7057	2019-09-09T07:58+02:00
USDSGD	1.381	1.3814	1.3821	1.3801	1.3803	9204	2019-09-09T07:58+02:00
USDTHB	30.62	30.64	30.67	30.64	30.64	322	2019-09-09T07:57+02:00
USDTRY	5.7145	5.7116	5.7141	5.7074	5.71	4759	2019-09-09T07:58+02:00
USDTWD	31.181	31.181	31.24	31.199	31.213	1601	2019-09-09T07:55+02:00
USDZAR	14.7982	14.8047	14.8123	14.776	14.7802	6945	2019-09-09T07:58+02:00
XAGUSD	18.16	18.17	0	0	18.075	0	2019-09-09T07:58+02:00
XAUUSD	1506.7	1506.8	0	0	1510.21	0	2019-09-09T07:58+02:00
XPDUSD	1536.75	1538	0	0	1540.45	0	2019-09-09T07:58+02:00
XPTUSD	949.77	946.75	0	0	951.2555	0	2019-09-09T07:58+02:00
