symbol	prev_day_close	open	high	low	last	volume	time
AUDUSD	0.7609	0.7609	0.7623	0.76	0.7573	83265	2018-06-12T22:59+02:00
BTCUSD	6874.59	0	6880.7598	6461.4199	6535.3999	7512	2018-06-12T22:59+02:00
EURUSD	1.1782	1.1782	1.1809	1.17	1.1744	153923	2018-06-12T22:59+02:00
GBPUSD	1.3373	1.338	1.3424	1.33	1.3369	150993	2018-06-12T22:59+02:00
ILSUSD	3.5676	3.5681	3.5904	3.57	3.5885	16393	2018-06-12T22:59+02:00
NZDUSD	0.7025	0.7024	0.7045	0.7	0.7004	50390	2018-06-12T22:59+02:00
USDARS	26.01	26.01	26.01	25.73	25.721	399	2018-06-12T22:41+02:00
USDBGN	1.6595	1.6598	1.6671	1.66	1.665	55000	2018-06-12T22:59+02:00
USDBHD	0.37753	0.3775	0.3776	0.38	0.3774	3683	2018-06-12T22:58+02:00
USDBRL	3.7087	3.7064	3.7289	3.67	3.7189	52909	2018-06-12T22:59+02:00
USDCAD	1.2976	1.2976	1.3029	1.3	1.3013	94177	2018-06-12T22:59+02:00
USDCHF	0.9851	0.9851	0.9883	0.98	0.9866	47454	2018-06-12T22:59+02:00
USDCLP	633.14	633.14	637.82	631	637.4	5342	2018-06-12T22:58+02:00
USDCNH	6.3979	6.3977	6.408	6.39	6.4045	70411	2018-06-12T22:59+02:00
USDCNY	6.4	6.4075	6.4087	6.4	6.3992	3462	2018-06-12T17:08+02:00
USDCOP	2862.75	2862.75	2867.99	2847.5	2861.1399	3503	2018-06-12T22:58+02:00
USDCZK	21.746	21.757	21.888	21.7	21.863	43802	2018-06-12T22:59+02:00
USDDKK	6.3215	6.3213	6.3498	6.31	6.3435	81261	2018-06-12T22:59+02:00
USDHKD	7.8464	7.8464	7.8472	7.85	7.8469	9615	2018-06-12T22:59+02:00
USDHUF	272.25	272.16	273.35	270.87	272.01	65965	2018-06-12T22:59+02:00
USDIDR	13925	0	0	0	13925	0	2018-06-08T10:59+02:00
USDINR	67.465	67.45	67.505	67.36	67.475	1306	2018-06-12T17:20+02:00
USDJPY	110.02	110.02	110.49	110	110.36	79576	2018-06-12T22:59+02:00
USDKRW	1075.88	1075.88	1081.47	1073	1081.03	19829	2018-06-12T22:58+02:00
USDMXN	20.588	20.591	20.724	20.52	20.712	92240	2018-06-12T22:59+02:00
USDMYR	3.986	3.9855	3.992	3.99	3.988	16	2018-06-12T11:00+02:00
USDNOK	8.0406	8.0415	8.0717	7.99	8.05	89075	2018-06-12T22:59+02:00
USDPEN	3.2612	3.2637	3.273	3.27	3.2667	674	2018-06-12T22:40+02:00
USDPHP	53.097	53.099	53.147	53	53.045	4435	2018-06-12T22:57+02:00
USDPLN	3.6197	3.62	3.6507	3.62	3.6463	47459	2018-06-12T22:59+02:00
USDRON	3.9542	3.9542	3.9712	3.95	3.9672	53373	2018-06-12T22:59+02:00
USDRUB	62.7727	62.8379	63.1803	62.61	63.0527	11152	2018-06-12T22:59+02:00
USDSAR	3.7501	3.7501	3.7501	3.75	3.7499	8784	2018-06-12T22:39+02:00
USDSEK	8.6609	8.6613	8.6904	8.59	8.6442	68700	2018-06-12T22:59+02:00
USDSGD	1.3347	1.3345	1.3376	1.33	1.3367	21218	2018-06-12T22:59+02:00
USDTHB	32.04	32.05	32.12	32.03	32.09	10900	2018-06-12T22:58+02:00
USDTRY	4.521	4.5195	4.5964	4.52	4.5947	157054	2018-06-12T22:59+02:00
USDTWD	29.819	29.819	29.891	29.81	29.861	14191	2018-06-12T22:59+02:00
USDZAR	13.1579	13.1553	13.3451	13.14	13.3201	50760	2018-06-12T22:58+02:00
XAGUSD	16.887	16.894	0	0	16.855	0	2018-06-12T22:58+02:00
XAUUSD	1299.74	1299.6899	0	0	1295.45	0	2018-06-12T22:59+02:00
XPDUSD	1022	1022	0	0	1019.8	0	2018-06-12T22:59+02:00
XPTUSD	903.9	899	0	0	896.5	0	2018-06-12T22:59+02:00
