symbol	prev_day_close	open	high	low	last	volume	time
AUDUSD	0.6731	0.6732	0.6752	0.6729	0.6749	18778	2019-10-08T07:56+02:00
BTCUSD	8205.55	0	8344.1201	8210.7197	8261.5195	783	2019-10-08T07:56+02:00
EURUSD	1.097	1.0969	1.0978	1.0966	1.0975	11650	2019-10-08T07:56+02:00
GBPUSD	1.229	1.2288	1.23	1.2287	1.2295	27794	2019-10-08T07:56+02:00
ILSUSD	3.5105	3.5106	3.5106	3.509	3.5088	821	2019-10-08T07:55+02:00
NZDUSD	0.6288	0.6289	0.6321	0.6287	0.6318	11229	2019-10-08T07:56+02:00
USDARS	57.81	0	0	0	57.81	0	2019-10-07T19:58+02:00
USDBGN	1.7823	1.7825	1.7835	1.7817	1.7819	10426	2019-10-08T07:56+02:00
USDBHD	0.37695	0.3767	0.377	0.377	0.377	10	2019-10-08T07:12+02:00
USDBRL	4.1068	4.1061	4.1065	4.1065	4.1063	4	2019-10-08T00:30+02:00
USDCAD	1.3307	1.3306	1.3312	1.3288	1.3291	14793	2019-10-08T07:56+02:00
USDCHF	0.9946	0.9946	0.9958	0.9945	0.9949	9252	2019-10-08T07:56+02:00
USDCLP	718.53	718.53	718.53	719.18	718.53	4	2019-10-08T00:39+02:00
USDCNH	7.1334	7.1334	7.1363	7.1216	7.1208	28477	2019-10-08T07:56+02:00
USDCNY	7.1477	7.1302	7.1333	7.1225	7.1221	2313	2019-10-08T07:56+02:00
USDCOP	3447.75	3447.75	3447.75	3454.25	3447.75	4	2019-10-08T00:39+02:00
USDCZK	23.491	23.489	23.498	23.478	23.47	12628	2019-10-08T07:56+02:00
USDDKK	6.8079	6.8075	6.8118	6.8035	6.8051	20730	2019-10-08T07:56+02:00
USDHKD	7.8423	7.8426	7.8447	7.8426	7.8437	1956	2019-10-08T07:56+02:00
USDHUF	303.65	303.63	303.95	303.72	303.58	18456	2019-10-08T07:56+02:00
USDIDR	14155	14170	14175	14149	14145	109	2019-10-08T07:53+02:00
USDINR	70.967	70.986	70.986	70.993	70.986	1	2019-10-08T07:27+02:00
USDJPY	107.28	107.28	107.44	107.21	107.41	28669	2019-10-08T07:56+02:00
USDKRW	1196.33	1196.33	1197.3	1193.13	1193.7	7253	2019-10-08T07:56+02:00
USDMXN	19.566	19.569	19.5751	19.5335	19.5278	8842	2019-10-08T07:56+02:00
USDMYR	4.191	4.19	4.194	4.191	4.19	21	2019-10-08T06:08+02:00
USDNOK	9.1427	9.1464	9.1467	9.1239	9.1281	7642	2019-10-08T07:56+02:00
USDPEN	3.383	3.383	3.383	3.385	3.383	1	2019-10-07T23:37+02:00
USDPHP	51.89	51.9	51.9	51.74	51.72	327	2019-10-08T07:53+02:00
USDPLN	3.9443	3.9442	3.9472	3.9405	3.942	16124	2019-10-08T07:56+02:00
USDRON	4.3236	4.3231	4.3257	4.3254	4.3225	8128	2019-10-08T07:56+02:00
USDRUB	64.979	65.0045	65.015	64.8905	64.884	9708	2019-10-08T07:56+02:00
USDSAR	3.7507	3.7505	3.7509	3.7509	3.7507	2910	2019-10-08T07:56+02:00
USDSEK	9.9148	9.9154	9.9178	9.9055	9.9142	12564	2019-10-08T07:56+02:00
USDSGD	1.3808	1.3808	1.3815	1.3798	1.3799	10065	2019-10-08T07:56+02:00
USDTHB	30.46	30.46	30.49	30.45	30.47	194	2019-10-08T07:43+02:00
USDTRY	5.8318	5.8277	5.8457	5.8342	5.8423	7402	2019-10-08T07:56+02:00
USDTWD	30.886	30.871	30.9	30.781	30.788	1870	2019-10-08T07:55+02:00
USDZAR	15.1731	15.1718	15.19	15.129	15.1242	14681	2019-10-08T07:56+02:00
XAGUSD	17.435	17.443	0	0	17.3939	0	2019-10-08T07:56+02:00
XAUUSD	1493.35	1493.15	0	0	1490.5824	0	2019-10-08T07:56+02:00
XPDUSD	1659.875	1663.5	0	0	1666.895	0	2019-10-08T07:56+02:00
XPTUSD	876.5	877.75	0	0	881.99	0	2019-10-08T07:56+02:00
