symbol	prev_day_close	open	high	low	last	volume	time
AUDUSD	0.7133	0.7132	0.7139	0.7082	0.7102	82051	2019-04-23T22:59+02:00
BTCUSD	5387.39	0	5627	5363.2402	5580.7202	9160	2019-04-23T22:59+02:00
EURUSD	1.1255	1.1257	1.1262	1.1193	1.1226	125143	2019-04-23T22:59+02:00
GBPUSD	1.2982	1.298	1.3018	1.2929	1.2936	163952	2019-04-23T22:59+02:00
ILSUSD	3.591	3.5915	3.6087	3.592	3.6031	19341	2019-04-23T22:59+02:00
NZDUSD	0.6678	0.6679	0.6685	0.663	0.6656	32802	2019-04-23T22:59+02:00
USDARS	42.416	42.374	42.67	42.15	42.4	559	2019-04-23T20:39+02:00
USDBGN	1.7374	1.7374	1.7475	1.7369	1.7417	41106	2019-04-23T22:59+02:00
USDBHD	0.37684	0.377	0.3771	0.377	0.3768	1337	2019-04-23T22:56+02:00
USDBRL	3.9358	3.9356	3.9634	3.9125	3.9204	53267	2019-04-23T22:59+02:00
USDCAD	1.3342	1.3345	1.3443	1.3343	1.3422	85320	2019-04-23T22:59+02:00
USDCHF	1.0153	1.0154	1.0229	1.0154	1.0198	40146	2019-04-23T22:59+02:00
USDCLP	664.01	664.01	669.95	664.5	667.48	7184	2019-04-23T22:56+02:00
USDCNH	6.7112	6.7106	6.7299	6.7108	6.7287	65059	2019-04-23T22:59+02:00
USDCNY	6.7112	6.7104	6.7266	6.709	6.7249	4112	2019-04-23T17:29+02:00
USDCOP	3153.88	3153.8799	3187.45	3153	3177.9299	5514	2019-04-23T22:56+02:00
USDCZK	22.841	22.839	22.994	22.827	22.919	39199	2019-04-23T22:59+02:00
USDDKK	6.6321	6.6324	6.6706	6.6299	6.6495	94130	2019-04-23T22:59+02:00
USDHKD	7.8444	7.8443	7.8463	7.8419	7.8418	6964	2019-04-23T22:59+02:00
USDHUF	284.38	284.39	286.61	284.46	285.3	61778	2019-04-23T22:59+02:00
USDIDR	14070	14060	14085	14075	14070	116	2019-04-23T10:59+02:00
USDINR	69.69	69.62	69.83	69.54	69.76	2563	2019-04-23T20:47+02:00
USDJPY	111.93	111.93	112.03	111.66	111.86	81350	2019-04-23T22:59+02:00
USDKRW	1139.99	1139.99	1144.65	1139.22	1142.11	10480	2019-04-23T22:50+02:00
USDMXN	18.8253	18.821	18.99	18.8251	18.9046	62068	2019-04-23T22:59+02:00
USDMYR	4.13	4.132	4.14	4.126	4.125	56	2019-04-23T11:38+02:00
USDNOK	8.4958	8.4981	8.5753	8.489	8.5417	81089	2019-04-23T22:59+02:00
USDPEN	3.3001	3.304	3.312	3.307	3.31	141	2019-04-23T22:53+02:00
USDPHP	52.01	51.99	52.125	51.92	52.06	338	2019-04-23T21:57+02:00
USDPLN	3.8037	3.8036	3.8323	3.8035	3.8148	56851	2019-04-23T22:59+02:00
USDRON	4.2221	4.2224	4.2515	4.2262	4.2356	41721	2019-04-23T22:59+02:00
USDRUB	63.7665	63.7615	63.8847	63.6641	63.7124	78348	2019-04-23T22:59+02:00
USDSAR	3.75	3.7497	3.7501	3.7501	3.75	12152	2019-04-23T22:59+02:00
USDSEK	9.305	9.2965	9.3925	9.2984	9.3466	56755	2019-04-23T22:59+02:00
USDSGD	1.3559	1.3558	1.3584	1.3555	1.3567	24665	2019-04-23T22:59+02:00
USDTHB	31.9	31.88	32.01	31.86	31.98	11471	2019-04-23T22:59+02:00
USDTRY	5.8262	5.8263	5.8524	5.8123	5.8277	48963	2019-04-23T22:59+02:00
USDTWD	30.837	30.836	30.877	30.836	30.87	11075	2019-04-23T22:59+02:00
USDZAR	14.1481	14.1547	14.3352	14.1446	14.2493	48788	2019-04-23T22:59+02:00
XAGUSD	14.98	15.0091	0	0	14.8334	0	2019-04-23T22:59+02:00
XAUUSD	1274.675	1275.01	0	0	1272.14	0	2019-04-23T22:59+02:00
XPDUSD	1386	1384.5	0	0	1389.5	0	2019-04-23T22:43+02:00
XPTUSD	895.5	896	0	0	886.5	0	2019-04-23T22:53+02:00
