symbol	prev_day_close	open	high	low	last	volume	time
AUDUSD	0.6799	0.68	0.6804	0.678	0.6782	28695	2019-09-25T07:53+02:00
BTCUSD	8525.01	0	8746.8301	8420	8508.0703	3969	2019-09-25T07:53+02:00
EURUSD	1.1018	1.1018	1.1023	1.0995	1.0996	16241	2019-09-25T07:53+02:00
GBPUSD	1.2488	1.2482	1.2498	1.2462	1.2461	31267	2019-09-25T07:53+02:00
ILSUSD	3.4969	3.4968	3.4985	3.4979	3.4964	8490	2019-09-25T07:53+02:00
NZDUSD	0.6321	0.6321	0.6348	0.6305	0.6324	13291	2019-09-25T07:53+02:00
USDARS	56.86	0	0	0	56.86	0	2019-09-24T19:58+02:00
USDBGN	1.7748	1.7748	1.779	1.7744	1.7783	15048	2019-09-25T07:53+02:00
USDBHD	0.37679	0.3769	0.377	0.377	0.377	98	2019-09-25T07:52+02:00
USDBRL	4.1647	4.1635	4.1635	4.1633	4.1631	2	2019-09-25T00:30+02:00
USDCAD	1.324	1.3237	1.3263	1.3235	1.3256	19982	2019-09-25T07:53+02:00
USDCHF	0.9853	0.9853	0.9875	0.9854	0.9867	13135	2019-09-25T07:53+02:00
USDCLP	723.02	723.14	723.14	724.18	723.14	2	2019-09-24T23:00+02:00
USDCNH	7.1054	7.105	7.1242	7.1052	7.1194	34906	2019-09-25T07:53+02:00
USDCNY	7.1138	7.1149	7.1216	7.1088	7.1169	3748	2019-09-25T07:53+02:00
USDCOP	3433.75	3432.75	3432.75	3439.25	3432.75	2	2019-09-24T23:00+02:00
USDCZK	23.46	23.458	23.532	23.462	23.523	14313	2019-09-25T07:53+02:00
USDDKK	6.7743	6.774	6.7898	6.7722	6.7889	27063	2019-09-25T07:53+02:00
USDHKD	7.84	7.8399	7.8415	7.8382	7.8393	2625	2019-09-25T07:53+02:00
USDHUF	302.69	302.69	303.41	302.8	303.27	18461	2019-09-25T07:53+02:00
USDIDR	14110	14115	14138	14125	14135	76	2019-09-25T07:52+02:00
USDINR	70.9544	70.9596	71.13	70.9555	71.04	1552	2019-09-25T07:53+02:00
USDJPY	107.05	107.05	107.41	107.01	107.32	35000	2019-09-25T07:53+02:00
USDKRW	1194.53	1194.53	1199.7	1195.25	1198.48	9016	2019-09-25T07:53+02:00
USDMXN	19.4393	19.4376	19.4743	19.4471	19.4671	7569	2019-09-25T07:53+02:00
USDMYR	4.18	4.177	4.185	4.178	4.185	28	2019-09-25T07:22+02:00
USDNOK	9.0052	9.005	9.0295	9.0038	9.0249	14916	2019-09-25T07:53+02:00
USDPEN	3.34	0	0	0	3.34	0	2019-09-24T22:12+02:00
USDPHP	52.24	52.2	52.3	52.23	52.25	243	2019-09-25T07:45+02:00
USDPLN	3.974	3.9729	3.9841	3.9729	3.9825	18201	2019-09-25T07:53+02:00
USDRON	4.308	4.308	4.3195	4.3118	4.3184	13584	2019-09-25T07:53+02:00
USDRUB	63.9877	63.976	64.0307	63.9115	63.9112	9390	2019-09-25T07:53+02:00
USDSAR	3.7507	3.7512	3.7514	3.7511	3.7507	3033	2019-09-25T07:53+02:00
USDSEK	9.6648	9.6649	9.6914	9.666	9.685	16104	2019-09-25T07:53+02:00
USDSGD	1.3754	1.3758	1.3773	1.3754	1.3769	11474	2019-09-25T07:53+02:00
USDTHB	30.54	30.54	30.62	30.54	30.6	333	2019-09-25T07:52+02:00
USDTRY	5.6963	5.6968	5.706	5.6968	5.7034	5097	2019-09-25T07:53+02:00
USDTWD	31.036	31.036	31.072	30.986	31.016	3076	2019-09-25T07:53+02:00
USDZAR	14.86	14.8923	14.9051	14.8626	14.8777	8605	2019-09-25T07:53+02:00
XAGUSD	18.58	18.62	0	0	18.4851	0	2019-09-25T07:53+02:00
XAUUSD	1531.8	1531.2	0	0	1528.4941	0	2019-09-25T07:53+02:00
XPDUSD	1673.005	1672.995	0	0	1669.465	0	2019-09-25T07:53+02:00
XPTUSD	953	953.75	0	0	951.62	0	2019-09-25T07:53+02:00
