symbol	prev_day_close	open	high	low	last	volume	time
AUDUSD	0.7413	0.741	0.7423	0.74	0.7415	30897	2018-06-26T07:59+02:00
BTCUSD	6243.93	0	6277	6182.5601	6245.7798	1120	2018-06-26T07:59+02:00
EURUSD	1.1702	1.1702	1.172	1.17	1.1709	42365	2018-06-26T07:59+02:00
GBPUSD	1.3274	1.3282	1.3292	1.33	1.328	47118	2018-06-26T07:59+02:00
ILSUSD	3.6167	3.6178	3.6189	3.61	3.6161	549	2018-06-26T07:56+02:00
NZDUSD	0.6898	0.69	0.6901	0.69	0.6897	14342	2018-06-26T07:59+02:00
USDARS	27.08	0	0	0	27.08	0	2018-06-25T20:00+02:00
USDBGN	1.6708	1.6712	1.6719	1.67	1.6701	19295	2018-06-26T07:59+02:00
USDBHD	0.3805	0.3805	0.3805	0.38	0.3802	844	2018-06-26T07:57+02:00
USDBRL	3.7753	3.7735	3.7753	3.78	3.7753	23	2018-06-25T23:59+02:00
USDCAD	1.3292	1.3294	1.33	1.33	1.3284	22847	2018-06-26T07:59+02:00
USDCHF	0.9868	0.9868	0.9874	0.99	0.9868	19391	2018-06-26T07:59+02:00
USDCLP	638.51	638.51	638.51	638.8	638.51	501	2018-06-26T07:57+02:00
USDCNH	6.5405	6.54	6.5659	6.54	6.5565	29330	2018-06-26T07:59+02:00
USDCNY	6.536	6.534	6.5566	6.53	6.5501	1918	2018-06-26T07:59+02:00
USDCOP	2915.8	2915.8	2915.8	2920.8	2915.8	502	2018-06-26T07:57+02:00
USDCZK	22.137	22.127	22.165	22.1	22.109	10890	2018-06-26T07:59+02:00
USDDKK	6.367	6.3666	6.3694	6.36	6.3632	21160	2018-06-26T07:59+02:00
USDHKD	7.8468	7.8467	7.8478	7.85	7.8472	1746	2018-06-26T07:59+02:00
USDHUF	277.97	278.09	278.48	277.89	277.78	16887	2018-06-26T07:59+02:00
USDIDR	14150	14125	14180	14148	14175	24	2018-06-26T07:11+02:00
USDINR	68.11	68.13	68.21	68.13	68.1575	393	2018-06-26T07:59+02:00
USDJPY	109.76	109.74	109.79	109.38	109.58	33566	2018-06-26T07:59+02:00
USDKRW	1114.47	1114.47	1118	1113.4	1113.5	9186	2018-06-26T07:58+02:00
USDMXN	19.8852	19.8898	19.938	19.88	19.905	13306	2018-06-26T07:59+02:00
USDMYR	4.016	4.016	4.023	4.02	4.018	27	2018-06-26T07:37+02:00
USDNOK	8.1012	8.101	8.1087	8.09	8.0968	19386	2018-06-26T07:59+02:00
USDPEN	3.2685	0	0	0	3.2685	0	2018-06-25T21:33+02:00
USDPHP	53.475	53.44	53.495	53.38	53.385	447	2018-06-26T07:58+02:00
USDPLN	3.712	3.7119	3.716	3.71	3.7106	16088	2018-06-26T07:59+02:00
USDRON	3.9849	3.9843	3.989	3.99	3.9843	12554	2018-06-26T07:59+02:00
USDRUB	62.738	62.756	62.8237	62.7	62.6774	7304	2018-06-26T07:59+02:00
USDSAR	3.7503	3.7503	3.7503	3.75	3.7503	161	2018-06-26T07:59+02:00
USDSEK	8.8465	8.8453	8.8522	8.84	8.8422	16714	2018-06-26T07:59+02:00
USDSGD	1.3619	1.3616	1.3626	1.36	1.3594	11958	2018-06-26T07:59+02:00
USDTHB	32.92	32.92	32.99	32.91	32.96	2754	2018-06-26T07:59+02:00
USDTRY	4.678	4.6762	4.6995	4.66	4.6657	21892	2018-06-26T07:59+02:00
USDTWD	30.37	30.37	30.461	30.33	30.348	2769	2018-06-26T07:58+02:00
USDZAR	13.54	13.5411	13.5736	13.5	13.4967	6447	2018-06-26T07:59+02:00
XAGUSD	16.304	16.304	0	0	16.26	0	2018-06-26T07:58+02:00
XAUUSD	1265	1265.38	0	0	1263.05	0	2018-06-26T07:59+02:00
XPDUSD	939.25	940.25	0	0	941.5	0	2018-06-26T07:59+02:00
XPTUSD	864.5	862	0	0	859	0	2018-06-26T07:58+02:00
