symbol	prev_day_close	open	high	low	last	volume	time
AUDUSD	0.7431	0.7424	0.7442	0.74	0.7432	547	2018-07-08T22:58+02:00
BTCUSD	6750.35	0	6783.54	6708.9702	6745	4345	2018-07-08T22:58+02:00
EURUSD	1.1745	1.1746	1.1757	1.17	1.1742	875	2018-07-08T22:55+02:00
GBPUSD	1.3283	1.3302	1.3325	1.33	1.3321	1090	2018-07-08T22:58+02:00
ILSUSD	3.6213	3.6206	3.6221	3.62	3.6221	3	2018-07-08T21:01+02:00
NZDUSD	0.6839	0.6837	0.6842	0.68	0.6834	313	2018-07-08T22:58+02:00
USDARS	27.889	0	0	0	27.889	0	2018-07-06T22:04+02:00
USDBGN	1.6649	1.6655	1.6662	1.66	1.6654	1514	2018-07-08T22:58+02:00
USDBHD	0.37695	0	0	0	0.3769	0	2018-07-08T11:07+02:00
USDBRL	3.8624	0	0	0	3.8629	0	2018-07-07T00:30+02:00
USDCAD	1.308	1.3091	1.3092	1.31	1.3088	18	2018-07-08T22:57+02:00
USDCHF	0.9897	0.9896	0.9897	0.99	0.9897	23	2018-07-08T21:44+02:00
USDCLP	656.7	656.7	656.7	657.19	656.7	19	2018-07-08T22:36+02:00
USDCNH	6.6614	6.6618	6.6618	6.66	6.6618	3	2018-07-08T21:05+02:00
USDCNY	6.6396	0	0	0	6.6396	0	2018-07-06T17:30+02:00
USDCOP	2872.45	2872.45	2872.45	2875.45	2872.45	19	2018-07-08T22:36+02:00
USDCZK	22.039	22.049	22.055	22.04	22.045	51	2018-07-08T22:27+02:00
USDDKK	6.3436	6.3427	6.3468	6.34	6.3456	208	2018-07-08T22:57+02:00
USDHKD	7.8479	0	0	0	7.8478	0	2018-07-08T20:50+02:00
USDHUF	274.98	275.15	275.21	275.2	275.19	97	2018-07-08T22:51+02:00
USDIDR	14365	0	0	0	14365	0	2018-07-06T10:59+02:00
USDINR	68.8	0	0	0	68.8	0	2018-07-06T18:42+02:00
USDJPY	110.45	110.49	110.49	110.32	110.43	209	2018-07-08T22:57+02:00
USDKRW	1114.69	1114.4399	1114.76	1115.75	1114.3	162	2018-07-08T22:50+02:00
USDMXN	19.0155	19.0083	19.0108	19.02	19.0108	3	2018-07-08T21:30+02:00
USDMYR	4.038	0	0	0	4.038	0	2018-07-06T11:44+02:00
USDNOK	8.0287	8.0301	8.0331	8.03	8.0321	17	2018-07-08T22:25+02:00
USDPEN	3.28	0	0	0	3.28	0	2018-07-06T22:16+02:00
USDPHP	53.313	0	0	0	53.313	0	2018-07-06T22:53+02:00
USDPLN	3.7069	3.7076	3.7103	3.71	3.7102	62	2018-07-08T22:18+02:00
USDRON	3.9666	0	0	0	3.9666	0	2018-07-06T22:59+02:00
USDRUB	62.9147	0	0	0	62.9147	0	2018-07-06T22:57+02:00
USDSAR	3.7503	0	0	0	3.7503	0	2018-07-08T13:59+02:00
USDSEK	8.7218	0	0	0	8.722	0	2018-07-08T20:52+02:00
USDSGD	1.3571	0	0	0	1.3569	0	2018-07-08T20:50+02:00
USDTHB	33.14	33.12	33.17	33.11	33.14	309	2018-07-08T22:56+02:00
USDTRY	4.5674	4.5684	4.5778	4.57	4.5775	634	2018-07-08T22:58+02:00
USDTWD	30.428	30.428	30.428	30.46	30.428	13	2018-07-08T22:36+02:00
USDZAR	13.4552	13.4618	13.463	13.47	13.46	47	2018-07-08T22:57+02:00
XAGUSD	16	0	0	0	16	0	2018-07-06T22:58+02:00
XAUUSD	1254.2	0	0	0	1254.2	0	2018-07-06T22:58+02:00
XPDUSD	953	0	0	0	953	0	2018-07-06T23:00+02:00
XPTUSD	840.5	0	0	0	840.5	0	2018-07-06T23:00+02:00
