symbol	prev_day_close	open	high	low	last	volume	time
AUDUSD	0.7111	0.7111	0.7129	0.7065	0.707	74881	2019-04-02T15:25+02:00
BTCUSD	4133.93	0	5080	4130.6401	4796.1099	19696	2019-04-02T15:25+02:00
EURUSD	1.1212	1.1215	1.1218	1.1191	1.1202	94662	2019-04-02T15:25+02:00
GBPUSD	1.3099	1.31	1.31	1.3015	1.3027	129262	2019-04-02T15:25+02:00
ILSUSD	3.6215	3.6173	3.6261	3.62	3.6245	11188	2019-04-02T15:24+02:00
NZDUSD	0.6804	0.6804	0.6804	0.6756	0.6754	34907	2019-04-02T15:25+02:00
USDARS	42.682	42.682	42.685	42.69	42.685	4	2019-04-02T14:21+02:00
USDBGN	1.7439	1.7439	1.7478	1.7432	1.7458	30305	2019-04-02T15:25+02:00
USDBHD	0.37677	0.3769	0.377	0.377	0.3769	615	2019-04-02T15:24+02:00
USDBRL	3.8508	3.8511	3.871	3.8487	3.8616	13676	2019-04-02T15:25+02:00
USDCAD	1.3306	1.3303	1.3338	1.3305	1.3327	76353	2019-04-02T15:25+02:00
USDCHF	0.9987	0.9987	1	0.9984	0.9989	26262	2019-04-02T15:25+02:00
USDCLP	668.34	668.34	669.39	667.07	666.93	3904	2019-04-02T15:24+02:00
USDCNH	6.7179	6.718	6.7286	6.7181	6.727	61816	2019-04-02T15:25+02:00
USDCNY	6.7102	6.7167	6.7243	6.7162	6.7215	3906	2019-04-02T15:25+02:00
USDCOP	3140.65	3140.6499	3141.3101	3135.95	3135.8	873	2019-04-02T15:25+02:00
USDCZK	22.976	22.978	23.033	22.968	22.977	28175	2019-04-02T15:25+02:00
USDDKK	6.6566	6.6571	6.6702	6.6573	6.6629	65343	2019-04-02T15:25+02:00
USDHKD	7.8496	7.8495	7.85	7.8493	7.8496	2613	2019-04-02T15:25+02:00
USDHUF	286.71	286.64	287.89	286.82	287.04	49142	2019-04-02T15:25+02:00
USDIDR	14220	14215	14240	14225	14215	123	2019-04-02T10:59+02:00
USDINR	69.19	69.27	69.38	68.72	68.87	2429	2019-04-02T15:24+02:00
USDJPY	111.34	111.33	111.45	111.29	111.34	62295	2019-04-02T15:25+02:00
USDKRW	1132.72	1132.72	1137.38	1132.5	1136.14	13772	2019-04-02T15:25+02:00
USDMXN	19.138	19.1395	19.231	19.0769	19.113	42747	2019-04-02T15:25+02:00
USDMYR	4.079	4.077	4.085	4.082	4.083	18	2019-04-02T11:43+02:00
USDNOK	8.581	8.5846	8.6176	8.5872	8.6113	61105	2019-04-02T15:25+02:00
USDPEN	3.305	3.305	3.306	3.3061	3.3009	26	2019-04-02T15:24+02:00
USDPHP	52.37	52.39	52.56	52.39	52.419	2474	2019-04-02T15:24+02:00
USDPLN	3.8287	3.8299	3.8438	3.8303	3.8337	44300	2019-04-02T15:25+02:00
USDRON	4.2456	4.2441	4.2545	4.2443	4.2449	27250	2019-04-02T15:25+02:00
USDRUB	65.2115	65.182	65.5505	65.2245	65.3555	44865	2019-04-02T15:25+02:00
USDSAR	3.7501	3.7503	3.7504	3.7504	3.7503	5761	2019-04-02T15:24+02:00
USDSEK	9.281	9.281	9.3241	9.284	9.3192	46368	2019-04-02T15:25+02:00
USDSGD	1.3545	1.3541	1.3566	1.3546	1.3559	18575	2019-04-02T15:25+02:00
USDTHB	31.68	31.67	31.8	31.68	31.76	10835	2019-04-02T15:24+02:00
USDTRY	5.4853	5.4855	5.6125	5.4775	5.562	40017	2019-04-02T15:25+02:00
USDTWD	30.783	30.786	30.86	30.78	30.82	8465	2019-04-02T15:25+02:00
USDZAR	14.1455	14.1939	14.2555	14.0774	14.1378	43089	2019-04-02T15:25+02:00
XAGUSD	15.105	15.07	0	0	14.9868	0	2019-04-02T15:25+02:00
XAUUSD	1287.415	1287.15	0	0	1288.3638	0	2019-04-02T15:25+02:00
XPDUSD	1420	1420.5	0	0	1425.9	0	2019-04-02T15:24+02:00
XPTUSD	847.5	848	0	0	851.1505	0	2019-04-02T15:25+02:00
