symbol	prev_day_close	open	high	low	last	volume	time
AUDUSD	0.6883	0.6881	0.6886	0.6873	0.6874	32073	2019-05-22T07:59+02:00
BTCUSD	7944.5	0	8029.1401	7850.7202	7952.3701	1073	2019-05-22T07:59+02:00
EURUSD	1.1158	1.1166	1.1169	1.1152	1.1153	22148	2019-05-22T07:59+02:00
GBPUSD	1.2705	1.2704	1.2719	1.2702	1.2705	44548	2019-05-22T07:59+02:00
ILSUSD	3.6182	3.6182	3.6231	3.6168	3.6212	7529	2019-05-22T07:58+02:00
NZDUSD	0.6506	0.6506	0.651	0.6494	0.6495	9036	2019-05-22T07:59+02:00
USDARS	44.78	44.785	44.785	44.8	44.78	2	2019-05-22T01:21+02:00
USDBGN	1.7525	1.7514	1.7539	1.7513	1.7535	8578	2019-05-22T07:59+02:00
USDBHD	0.37681	0.3768	0.377	0.377	0.377	409	2019-05-22T07:56+02:00
USDBRL	4.0387	4.0381	4.039	4.039	4.039	4	2019-05-22T00:30+02:00
USDCAD	1.3405	1.3407	1.3411	1.3395	1.3409	30685	2019-05-22T07:59+02:00
USDCHF	1.0109	1.0109	1.0119	1.0107	1.0114	8903	2019-05-22T07:59+02:00
USDCLP	694.61	0	0	0	694.61	0	2019-05-21T19:22+02:00
USDCNH	6.9328	6.9329	6.941	6.9278	6.9389	32615	2019-05-22T07:59+02:00
USDCNY	6.9007	6.8998	6.9149	6.9026	6.9132	2941	2019-05-22T07:59+02:00
USDCOP	3339.05	3339.05	3339.05	3343.05	3339.05	1181	2019-05-22T07:55+02:00
USDCZK	23.089	23.091	23.1	23.089	23.092	11656	2019-05-22T07:59+02:00
USDDKK	6.6918	6.6917	6.6966	6.6885	6.6961	19298	2019-05-22T07:59+02:00
USDHKD	7.8493	7.8492	7.8496	7.8492	7.8494	1580	2019-05-22T07:59+02:00
USDHUF	292.04	292.05	292.57	292.19	292.39	18932	2019-05-22T07:59+02:00
USDIDR	14475	14465	14510	14475	14510	42	2019-05-22T06:15+02:00
USDINR	69.63	69.658	69.801	69.624	69.755	533	2019-05-22T07:59+02:00
USDJPY	110.49	110.47	110.62	110.39	110.42	33017	2019-05-22T07:59+02:00
USDKRW	1191.78	1191.78	1196.6	1192.35	1195.1	6788	2019-05-22T07:59+02:00
USDMXN	19.0047	19.0054	19.0304	19.0086	19.0221	8950	2019-05-22T07:59+02:00
USDMYR	4.1845	0	0	0	4.1845	0	2019-05-21T09:28+02:00
USDNOK	8.7576	8.7581	8.7718	8.7567	8.77	18861	2019-05-22T07:59+02:00
USDPEN	3.3438	3.3438	3.3438	3.3508	3.3438	9	2019-05-22T05:16+02:00
USDPHP	52.41	52.46	52.53	52.37	52.47	158	2019-05-22T07:57+02:00
USDPLN	3.857	3.8569	3.8612	3.8565	3.8592	21013	2019-05-22T07:59+02:00
USDRON	4.2654	4.2654	4.2722	4.2695	4.2684	12428	2019-05-22T07:59+02:00
USDRUB	64.41	64.351	64.4225	64.3269	64.3676	10268	2019-05-22T07:59+02:00
USDSAR	3.7498	3.7498	3.7501	3.7502	3.75	1684	2019-05-22T07:56+02:00
USDSEK	9.6458	9.6458	9.6617	9.6461	9.6568	15017	2019-05-22T07:59+02:00
USDSGD	1.3769	1.3769	1.3812	1.3766	1.3807	8451	2019-05-22T07:59+02:00
USDTHB	31.94	31.95	32.03	31.94	32.01	4402	2019-05-22T07:58+02:00
USDTRY	6.0515	6.0514	6.0668	6.0491	6.064	9445	2019-05-22T07:59+02:00
USDTWD	31.439	31.443	31.546	31.459	31.537	2489	2019-05-22T07:59+02:00
USDZAR	14.4	14.3938	14.4407	14.39	14.414	23007	2019-05-22T07:59+02:00
XAGUSD	14.445	14.42	0	0	14.38	0	2019-05-22T07:59+02:00
XAUUSD	1274.725	1274.36	0	0	1272.61	0	2019-05-22T07:59+02:00
XPDUSD	1319.5	1320	0	0	1317.97	0	2019-05-22T07:59+02:00
XPTUSD	813.5	814	0	0	806.13	0	2019-05-22T07:59+02:00
