symbol	prev_day_close	open	high	low	last	volume	time
AUDUSD	0.6979	0.6977	0.6994	0.6975	0.6984	38353	2019-07-08T15:27+02:00
BTCUSD	11462.65	0	12010	11332.1904	11900.7998	5405	2019-07-08T15:27+02:00
EURUSD	1.1224	1.1221	1.1234	1.1214	1.1216	44184	2019-07-08T15:27+02:00
GBPUSD	1.2523	1.2516	1.2539	1.2508	1.251	67240	2019-07-08T15:27+02:00
ILSUSD	3.5737	3.5724	3.5793	3.5695	3.5683	12472	2019-07-08T15:27+02:00
NZDUSD	0.6627	0.6628	0.6652	0.6624	0.664	19344	2019-07-08T15:27+02:00
USDARS	41.8	41.758	41.8	41.81	41.8	6	2019-07-08T15:20+02:00
USDBGN	1.7421	1.7428	1.7444	1.7411	1.7431	17479	2019-07-08T15:27+02:00
USDBHD	0.37698	0.377	0.377	0.377	0.377	2394	2019-07-08T15:26+02:00
USDBRL	3.8215	3.815	3.8169	3.8013	3.8067	9175	2019-07-08T15:27+02:00
USDCAD	1.3075	1.3069	1.3083	1.3049	1.3054	33786	2019-07-08T15:27+02:00
USDCHF	0.9915	0.9911	0.9936	0.99	0.9933	27079	2019-07-08T15:27+02:00
USDCLP	683.55	683.55	683.88	681.1	682.98	1198	2019-07-08T15:27+02:00
USDCNH	6.8945	6.8938	6.8991	6.8846	6.8857	50099	2019-07-08T15:27+02:00
USDCNY	6.8925	6.8925	6.895	6.8798	6.8785	5120	2019-07-08T15:22+02:00
USDCOP	3207.18	3207.1799	3211.6799	3200.05	3199.4299	666	2019-07-08T15:27+02:00
USDCZK	22.711	22.723	22.753	22.688	22.734	19083	2019-07-08T15:27+02:00
USDDKK	6.6466	6.6493	6.6553	6.6432	6.6517	53144	2019-07-08T15:27+02:00
USDHKD	7.7957	7.7957	7.8012	7.7958	7.8002	7845	2019-07-08T15:27+02:00
USDHUF	288.51	288.51	289.5	288.64	289.21	34478	2019-07-08T15:27+02:00
USDIDR	14080	14110	14150	14100	14105	188	2019-07-08T10:55+02:00
USDINR	68.44	68.569	68.755	68.506	68.51	4244	2019-07-08T15:27+02:00
USDJPY	108.45	108.43	108.61	108.29	108.59	49051	2019-07-08T15:27+02:00
USDKRW	1174.59	1174.48	1182.02	1175.25	1178.76	9767	2019-07-08T15:26+02:00
USDMXN	19.008	19.0175	19.0226	18.9086	18.9222	26338	2019-07-08T15:27+02:00
USDMYR	4.134	4.134	4.1435	4.137	4.139	41	2019-07-08T11:26+02:00
USDNOK	8.6177	8.6176	8.6375	8.6007	8.6358	33378	2019-07-08T15:27+02:00
USDPEN	3.2875	3.2875	3.2905	3.2945	3.2905	16	2019-07-08T15:16+02:00
USDPHP	51.329	51.32	51.37	51.29	51.321	555	2019-07-08T15:15+02:00
USDPLN	3.7878	3.7879	3.7932	3.783	3.7923	32002	2019-07-08T15:27+02:00
USDRON	4.2056	4.2063	4.2096	4.2039	4.2043	17989	2019-07-08T15:27+02:00
USDRUB	63.7712	63.7682	63.991	63.6395	63.6805	27855	2019-07-08T15:27+02:00
USDSAR	3.7502	3.75	3.7504	3.7503	3.7502	4852	2019-07-08T15:27+02:00
USDSEK	9.4412	9.4437	9.452	9.4222	9.45	34456	2019-07-08T15:27+02:00
USDSGD	1.3594	1.3588	1.3616	1.3582	1.3583	16544	2019-07-08T15:27+02:00
USDTHB	30.78	30.77	30.82	30.74	30.78	755	2019-07-08T15:17+02:00
USDTRY	5.6278	5.6285	5.793	5.6304	5.7147	51810	2019-07-08T15:27+02:00
USDTWD	31.168	31.168	31.2	31.138	31.178	6188	2019-07-08T15:27+02:00
USDZAR	14.1684	14.1988	14.2358	14.1175	14.1103	42491	2019-07-08T15:27+02:00
XAGUSD	14.97	14.9987	0	0	15.0768	0	2019-07-08T15:27+02:00
XAUUSD	1399.55	1399.65	0	0	1401.3695	0	2019-07-08T15:27+02:00
XPDUSD	1566.5	1565.5	0	0	1566.8369	0	2019-07-08T15:27+02:00
XPTUSD	804.5	807.5	0	0	812.6536	0	2019-07-08T15:27+02:00
