symbol	prev_day_close	open	high	low	last	volume	time
AUDUSD	0.7604	0.7604	0.7613	0.76	0.7607	32582	2018-04-24T07:59+02:00
BTCUSD	8942	0	9300	8930	9261.75	5148	2018-04-24T07:59+02:00
EURUSD	1.2207	1.2207	1.2219	1.22	1.2214	34289	2018-04-24T07:59+02:00
GBPUSD	1.3939	1.3938	1.3949	1.39	1.3944	46665	2018-04-24T07:59+02:00
ILSUSD	3.5444	3.5439	3.544	3.54	3.5405	937	2018-04-24T07:59+02:00
NZDUSD	0.7146	0.7146	0.7157	0.71	0.7118	14860	2018-04-24T07:59+02:00
USDARS	20.234	20.23	20.23	20.24	20.23	1	2018-04-23T23:06+02:00
USDBGN	1.6021	1.6017	1.6052	1.6	1.6011	18979	2018-04-24T07:59+02:00
USDBHD	0.37686	0.3769	0.3771	0.38	0.3769	242	2018-04-24T07:58+02:00
USDBRL	3.4521	3.4515	3.4521	3.45	3.4521	2	2018-04-24T00:30+02:00
USDCAD	1.2847	1.2845	1.2861	1.28	1.2838	22500	2018-04-24T07:59+02:00
USDCHF	0.9779	0.978	0.979	0.98	0.9778	13343	2018-04-24T07:59+02:00
USDCLP	602.85	602.85	602.85	603.16	602.85	465	2018-04-24T07:58+02:00
USDCNH	6.3072	6.306	6.321	6.31	6.3066	27622	2018-04-24T07:59+02:00
USDCNY	6.3158	6.3193	6.3197	6.31	6.3117	624	2018-04-24T07:59+02:00
USDCOP	2811.9	2814.71	2814.71	2819	2814.71	465	2018-04-24T07:58+02:00
USDCZK	20.81	20.809	20.867	20.82	20.811	5128	2018-04-24T07:59+02:00
USDDKK	6.1	6.0996	6.1124	6.1	6.0972	19099	2018-04-24T07:59+02:00
USDHKD	7.8418	7.8417	7.8443	7.84	7.8438	2255	2018-04-24T07:59+02:00
USDHUF	255.66	255.71	256.09	255.53	255.38	9780	2018-04-24T07:59+02:00
USDIDR	13890	13895	13898	13890	13895	75	2018-04-24T07:54+02:00
USDINR	66.52	66.41	66.44	66.3	66.3175	397	2018-04-24T07:59+02:00
USDJPY	108.7	108.69	108.86	108.68	108.79	38280	2018-04-24T07:59+02:00
USDKRW	1080.2	1080.23	1080.61	1075	1076.8	8510	2018-04-24T07:59+02:00
USDMXN	18.941	18.941	18.961	18.93	18.927	10396	2018-04-24T07:59+02:00
USDMYR	3.8965	3.899	3.907	3.9	3.906	19	2018-04-24T03:56+02:00
USDNOK	7.8869	7.8847	7.9017	7.88	7.8797	18609	2018-04-24T07:59+02:00
USDPEN	3.2303	0	0	0	3.2303	0	2018-04-23T22:59+02:00
USDPHP	52.373	52.365	52.483	52.26	52.25	416	2018-04-24T07:59+02:00
USDPLN	3.4411	3.4412	3.4481	3.44	3.4407	9756	2018-04-24T07:59+02:00
USDRON	3.8134	3.813	3.8205	3.81	3.8098	20792	2018-04-24T07:59+02:00
USDRUB	61.863	61.863	61.867	61.69	61.683	11256	2018-04-24T07:59+02:00
USDSAR	3.7499	3.7502	3.7502	3.75	3.7502	264	2018-04-24T07:59+02:00
USDSEK	8.518	8.5186	8.5317	8.51	8.5092	14376	2018-04-24T07:59+02:00
USDSGD	1.3254	1.325	1.3275	1.32	1.3226	7226	2018-04-24T07:59+02:00
USDTHB	31.52	31.53	31.58	31.45	31.45	2724	2018-04-24T07:59+02:00
USDTRY	4.1067	4.1067	4.1134	4.1	4.0963	11140	2018-04-24T07:59+02:00
USDTWD	29.594	29.597	29.643	29.57	29.58	2507	2018-04-24T07:59+02:00
USDZAR	12.35	12.3525	12.3716	12.32	12.3124	5367	2018-04-24T07:59+02:00
XAGUSD	16.53	16.603	0	0	16.66	0	2018-04-24T07:59+02:00
XAUUSD	1324	1324.3101	0	0	1326.51	0	2018-04-24T07:59+02:00
XPDUSD	978.5	981.5	0	0	983	0	2018-04-24T07:57+02:00
XPTUSD	917.5	920.7	0	0	919.5	0	2018-04-24T07:59+02:00
