symbol	prev_day_close	open	high	low	last	volume	time
AUDUSD	0.7542	0	0	0	0.754	0	2018-05-11T23:40+02:00
BTCUSD	8474.09	0	8630	8335.5596	8534.9902	4623	2018-05-13T15:27+02:00
EURUSD	1.1942	0	0	0	1.1942	0	2018-05-11T23:42+02:00
GBPUSD	1.3541	0	0	0	1.354	0	2018-05-11T23:42+02:00
ILSUSD	3.5732	0	0	0	3.5732	0	2018-05-11T22:42+02:00
NZDUSD	0.6966	0	0	0	0.6965	0	2018-05-11T23:47+02:00
USDARS	23	0	0	0	23	0	2018-05-11T22:04+02:00
USDBGN	1.6371	0	0	0	1.6371	0	2018-05-11T22:59+02:00
USDBHD	0.37714	0.3771	0.3771	0.38	0.3769	7	2018-05-13T09:55+02:00
USDBRL	3.5991	0	0	0	3.6009	0	2018-05-12T00:30+02:00
USDCAD	1.2791	0	0	0	1.2792	0	2018-05-11T23:00+02:00
USDCHF	1.0004	0	0	0	1.0004	0	2018-05-11T22:59+02:00
USDCLP	618.99	0	0	0	618.07	0	2018-05-12T00:05+02:00
USDCNH	6.3342	0	0	0	6.334	0	2018-05-11T23:41+02:00
USDCNY	6.3333	0	0	0	6.3333	0	2018-05-11T17:30+02:00
USDCOP	2834.17	0	0	0	2834.1699	0	2018-05-12T00:05+02:00
USDCZK	21.334	0	0	0	21.33	0	2018-05-11T23:42+02:00
USDDKK	6.239	0	0	0	6.239	0	2018-05-11T23:42+02:00
USDHKD	7.8494	0	0	0	7.8495	0	2018-05-11T23:43+02:00
USDHUF	263.88	0	0	0	263.88	0	2018-05-11T22:59+02:00
USDIDR	13945	0	0	0	13945	0	2018-05-11T11:00+02:00
USDINR	67.355	0	0	0	67.39	0	2018-05-11T23:43+02:00
USDJPY	109.38	0	0	0	109.38	0	2018-05-11T23:44+02:00
USDKRW	1066.89	0	0	0	1067	0	2018-05-11T23:45+02:00
USDMXN	19.4165	0	0	0	19.4185	0	2018-05-11T23:46+02:00
USDMYR	3.948	0	0	0	3.948	0	2018-05-08T10:32+02:00
USDNOK	8.0004	0	0	0	7.9994	0	2018-05-11T23:00+02:00
USDPEN	3.2522	0	0	0	3.254	0	2018-05-11T23:47+02:00
USDPHP	52.395	0	0	0	52.38	0	2018-05-11T23:47+02:00
USDPLN	3.5724	0	0	0	3.5725	0	2018-05-11T23:48+02:00
USDRON	3.879	0	0	0	3.879	0	2018-05-11T22:59+02:00
USDRUB	61.888	0	0	0	61.888	0	2018-05-11T23:00+02:00
USDSAR	3.7501	3.7498	3.7502	3.75	3.7502	783	2018-05-13T12:32+02:00
USDSEK	8.5937	0	0	0	8.5935	0	2018-05-11T23:48+02:00
USDSGD	1.336	0	0	0	1.336	0	2018-05-11T23:49+02:00
USDTHB	31.91	0	0	0	31.9	0	2018-05-11T23:49+02:00
USDTRY	4.3126	0	0	0	4.3125	0	2018-05-11T23:50+02:00
USDTWD	29.749	0	0	0	29.74	0	2018-05-11T23:50+02:00
USDZAR	12.249	0	0	0	12.249	0	2018-05-11T22:59+02:00
XAGUSD	16.62	0	0	0	16.62	0	2018-05-11T22:58+02:00
XAUUSD	1317.68	0	0	0	1317.6801	0	2018-05-11T22:58+02:00
XPDUSD	996	0	0	0	996	0	2018-05-11T23:00+02:00
XPTUSD	921.5	0	0	0	921.5	0	2018-05-11T23:01+02:00
