symbol	prev_day_close	open	high	low	last	volume	time
AUDUSD	0.7386	0.7386	0.7408	0.74	0.7407	39153	2018-07-06T07:58+02:00
BTCUSD	6527.61	0	6547.29	6482	6504	628	2018-07-06T07:58+02:00
EURUSD	1.1689	1.1688	1.1702	1.17	1.17	45879	2018-07-06T07:58+02:00
GBPUSD	1.3225	1.3225	1.3231	1.32	1.3227	53605	2018-07-06T07:58+02:00
ILSUSD	3.6373	3.6381	3.6381	3.63	3.6339	608	2018-07-06T07:58+02:00
NZDUSD	0.6783	0.6782	0.6813	0.68	0.6809	18450	2018-07-06T07:58+02:00
USDARS	28.038	0	0	0	28.038	0	2018-07-05T21:42+02:00
USDBGN	1.6731	1.6726	1.6746	1.67	1.6712	20286	2018-07-06T07:58+02:00
USDBHD	0.37925	0.3792	0.3795	0.38	0.3795	987	2018-07-06T07:57+02:00
USDBRL	3.9324	3.9318	3.9328	3.93	3.9324	32	2018-07-06T00:30+02:00
USDCAD	1.3131	1.3133	1.315	1.31	1.313	27551	2018-07-06T07:58+02:00
USDCHF	0.993	0.9932	0.9944	0.99	0.9929	27318	2018-07-06T07:58+02:00
USDCLP	655.99	655.99	655.99	656.97	655.99	534	2018-07-06T07:57+02:00
USDCNH	6.656	6.656	6.6864	6.65	6.6621	46932	2018-07-06T07:58+02:00
USDCNY	6.6341	6.6341	6.6646	6.64	6.6491	2338	2018-07-06T07:58+02:00
USDCOP	2875.9	2875.8999	2876.3999	2877	2875.8999	572	2018-07-06T07:57+02:00
USDCZK	22.178	22.176	22.189	22.16	22.151	10697	2018-07-06T07:58+02:00
USDDKK	6.374	6.3744	6.3804	6.37	6.367	21417	2018-07-06T07:58+02:00
USDHKD	7.8469	7.8466	7.849	7.85	7.8481	3668	2018-07-06T07:58+02:00
USDHUF	276.51	276.61	277.07	276.74	276.47	17743	2018-07-06T07:58+02:00
USDIDR	14380	14370	14417	14380	14405	35	2018-07-06T07:54+02:00
USDINR	68.87	68.88	69.025	68.83	68.87	406	2018-07-06T07:58+02:00
USDJPY	110.61	110.61	110.78	110.54	110.73	40529	2018-07-06T07:58+02:00
USDKRW	1118.33	1118.33	1121.4	1114.8	1114.8	8834	2018-07-06T07:58+02:00
USDMXN	19.213	19.21	19.251	19.21	19.222	18224	2018-07-06T07:58+02:00
USDMYR	4.041	4.043	4.045	4.05	4.042	24	2018-07-06T06:15+02:00
USDNOK	8.06	8.059	8.072	8.05	8.0483	18092	2018-07-06T07:58+02:00
USDPEN	3.2858	3.285	3.285	3.29	3.285	1	2018-07-05T23:45+02:00
USDPHP	53.397	53.391	53.5	53.34	53.383	379	2018-07-06T07:58+02:00
USDPLN	3.7222	3.7221	3.7258	3.72	3.7197	17505	2018-07-06T07:58+02:00
USDRON	3.9856	3.9846	3.9891	3.99	3.9814	18073	2018-07-06T07:58+02:00
USDRUB	63.085	63.0982	63.288	63.12	63.1469	2350	2018-07-06T07:58+02:00
USDSAR	3.7503	3.7503	3.7503	3.75	3.7503	2884	2018-07-06T07:58+02:00
USDSEK	8.7649	8.765	8.7795	8.76	8.758	17132	2018-07-06T07:58+02:00
USDSGD	1.3645	1.3645	1.3662	1.36	1.3634	12017	2018-07-06T07:58+02:00
USDTHB	33.19	33.19	33.26	33.18	33.18	3940	2018-07-06T07:58+02:00
USDTRY	4.5885	4.5905	4.6104	4.59	4.6027	18272	2018-07-06T07:58+02:00
USDTWD	30.524	30.524	30.562	30.49	30.475	3824	2018-07-06T07:57+02:00
USDZAR	13.5313	13.5385	13.575	13.53	13.527	9528	2018-07-06T07:58+02:00
XAGUSD	15.98	15.98	0	0	16.027	0	2018-07-06T07:58+02:00
XAUUSD	1257.33	1257.1801	0	0	1255.52	0	2018-07-06T07:58+02:00
XPDUSD	948	948.5	0	0	947.98	0	2018-07-06T07:57+02:00
XPTUSD	840.5	840	0	0	844.1	0	2018-07-06T07:58+02:00
