symbol	prev_day_close	open	high	low	last	volume	time
AUDUSD	0.8054	0.8055	0.8067	0.8	0.8005	73197	2018-02-01T16:28+02:00
BTCUSD	10153.58	0	10187.5596	9022.46	9291.9697	11935	2018-02-01T16:28+02:00
ETHUSD	1111.9	0	0	0	1110.3	165579	2018-02-01T16:28+02:00
EURUSD	1.242	1.2412	1.2462	1.24	1.2442	111633	2018-02-01T16:28+02:00
GBPUSD	1.419	1.419	1.4274	1.42	1.4201	134696	2018-02-01T16:28+02:00
ILSUSD	3.4183	3.4169	3.4346	3.42	3.4302	10883	2018-02-01T16:28+02:00
NZDUSD	0.7363	0.7357	0.7381	0.73	0.7364	44574	2018-02-01T16:28+02:00
USDBRL	3.1858	3.1853	3.1963	3.17	3.1654	18096	2018-02-01T16:28+02:00
USDCAD	1.2313	1.2313	1.2331	1.23	1.2316	61444	2018-02-01T16:28+02:00
USDCHF	0.9312	0.9312	0.9341	0.93	0.9307	39730	2018-02-01T16:28+02:00
USDCNY	6.2841	6.293	6.3071	6.29	6.2982	1704	2018-02-01T16:27+02:00
USDCZK	20.347	20.352	20.4	20.22	20.278	34643	2018-02-01T16:28+02:00
USDDKK	5.9947	5.9948	6.0083	5.97	5.9807	72186	2018-02-01T16:28+02:00
USDHKD	7.8226	7.8229	7.8229	7.82	7.82	5199	2018-02-01T16:28+02:00
USDHUF	249.53	249.44	250.23	248.85	249.08	43115	2018-02-01T16:28+02:00
USDINR	63.54	63.64	64.055	63.56	64.02	1666	2018-02-01T15:35+02:00
USDJPY	109.17	109.18	109.74	109.1	109.34	86700	2018-02-01T16:28+02:00
USDKRW	1069.08	1069.12	1073.9	1068.6	1070.78	14026	2018-02-01T16:28+02:00
USDMXN	18.5905	18.5905	18.6665	18.53	18.554	69362	2018-02-01T16:28+02:00
USDMYR	3.8995	0	0	0	3.8995	0	2018-01-30T12:03+02:00
USDNOK	7.7105	7.7118	7.7265	7.67	7.6865	59791	2018-02-01T16:28+02:00
USDPLN	3.3446	3.3448	3.3525	3.33	3.3413	31892	2018-02-01T16:28+02:00
USDRUB	56.1872	56.1574	56.4255	56.06	56.2743	37249	2018-02-01T16:28+02:00
USDSAR	3.7501	3.75	3.7502	3.75	3.7499	2764	2018-02-01T16:27+02:00
USDSEK	7.8773	7.8763	7.9036	7.86	7.8826	42646	2018-02-01T16:28+02:00
USDSGD	1.3117	1.3118	1.3141	1.31	1.3124	21411	2018-02-01T16:28+02:00
USDTHB	31.34	31.33	31.38	31.31	31.35	6795	2018-02-01T16:27+02:00
USDTRY	3.7543	3.7537	3.7714	3.74	3.7468	88977	2018-02-01T16:28+02:00
USDTWD	29.161	29.137	29.282	29.12	29.253	7360	2018-02-01T16:28+02:00
USDZAR	11.8575	11.86	11.945	11.85	11.8962	53636	2018-02-01T16:28+02:00
XAGUSD	17.31	17.332	0	0	17.128	0	2018-02-01T16:28+02:00
XAUUSD	1344.7	1344.7	0	0	1340.01	0	2018-02-01T16:28+02:00
XPDUSD	1028.1	1028.2	0	0	1030.9	0	2018-02-01T16:28+02:00
XPTUSD	1000	1001.3	0	0	992.24	0	2018-02-01T16:28+02:00
XRPUSD	1.1229	1.13	1.13	0.94	0.99	29721167	2018-02-01T16:28+02:00
