symbol	prev_day_close	open	high	low	last	volume	time
AUDUSD	0.7177	0.7176	0.7218	0.72	0.7186	32631	2018-09-05T07:58+02:00
BTCUSD	7353.18	0	7387	7346.0801	7366.6001	547	2018-09-05T07:58+02:00
EURUSD	1.1581	1.158	1.1608	1.16	1.1591	36967	2018-09-05T07:58+02:00
GBPUSD	1.2854	1.2852	1.2869	1.28	1.286	48103	2018-09-05T07:58+02:00
ILSUSD	3.6146	3.6151	3.6158	3.62	3.6158	161	2018-09-05T07:57+02:00
NZDUSD	0.6554	0.6556	0.6562	0.65	0.6553	14450	2018-09-05T07:58+02:00
USDARS	38.902	0	0	0	38.902	0	2018-09-04T22:35+02:00
USDBGN	1.6884	1.6887	1.6895	1.69	1.6867	18320	2018-09-05T07:58+02:00
USDBHD	0.37696	0.377	0.3771	0.38	0.3769	110	2018-09-05T07:52+02:00
USDBRL	4.16	4.1561	4.159	4.16	4.1561	19	2018-09-04T23:36+02:00
USDCAD	1.3186	1.3186	1.3186	1.32	1.3177	23348	2018-09-05T07:58+02:00
USDCHF	0.9742	0.974	0.9744	0.97	0.9729	15249	2018-09-05T07:58+02:00
USDCLP	691.84	691.84	691.84	692.36	691.84	379	2018-09-05T07:52+02:00
USDCNH	6.849	6.849	6.862	6.84	6.8556	39665	2018-09-05T07:58+02:00
USDCNY	6.8427	6.8268	6.8409	6.83	6.8387	1692	2018-09-05T07:58+02:00
USDCOP	3088.44	3088.4399	3097.05	3082	3088.4399	1834	2018-09-05T07:52+02:00
USDCZK	22.21	22.21	22.222	22.18	22.181	8870	2018-09-05T07:58+02:00
USDDKK	6.4357	6.4364	6.4377	6.42	6.4287	27406	2018-09-05T07:58+02:00
USDHKD	7.8491	7.8492	7.8492	7.85	7.8491	2949	2018-09-05T07:57+02:00
USDHUF	282.89	282.73	282.99	282.49	282.55	25408	2018-09-05T07:58+02:00
USDIDR	14930	14925	14926	14926	14925	16	2018-09-05T06:39+02:00
USDINR	71.58	71.4	71.785	71.38	71.7	422	2018-09-05T07:57+02:00
USDJPY	111.44	111.44	111.71	111.39	111.48	31214	2018-09-05T07:58+02:00
USDKRW	1117.36	1117.36	1121.75	1113.65	1119.7	9047	2018-09-05T07:58+02:00
USDMXN	19.3985	19.399	19.4417	19.35	19.4256	12625	2018-09-05T07:58+02:00
USDMYR	4.137	4.127	4.145	4.13	4.142	23	2018-09-05T05:47+02:00
USDNOK	8.3919	8.3903	8.3977	8.38	8.3819	15813	2018-09-05T07:58+02:00
USDPEN	3.3142	0	0	0	3.3142	0	2018-09-04T22:35+02:00
USDPHP	53.61	53.62	53.62	53.52	53.545	43	2018-09-05T05:51+02:00
USDPLN	3.7208	3.721	3.7236	3.71	3.7142	23348	2018-09-05T07:58+02:00
USDRON	3.9942	3.9942	3.9987	3.99	3.9922	16721	2018-09-05T07:58+02:00
USDRUB	68.0695	68.0495	68.1705	67.98	68.0318	6657	2018-09-05T07:58+02:00
USDSAR	3.7508	3.7508	3.7508	3.75	3.7508	116	2018-09-05T07:52+02:00
USDSEK	9.0857	9.0859	9.0934	9.07	9.0799	16272	2018-09-05T07:58+02:00
USDSGD	1.3759	1.3756	1.3781	1.37	1.3773	7817	2018-09-05T07:58+02:00
USDTHB	32.78	32.8	32.84	32.75	32.8	6332	2018-09-05T07:58+02:00
USDTRY	6.6701	6.653	6.7014	6.65	6.6666	19878	2018-09-05T07:58+02:00
USDTWD	30.753	30.757	30.798	30.73	30.772	2427	2018-09-05T07:57+02:00
USDZAR	15.3306	15.3356	15.3756	15.26	15.316	23030	2018-09-05T07:58+02:00
XAGUSD	14.08	14.085	0	0	14.1	0	2018-09-05T07:57+02:00
XAUUSD	1191	1190.73	0	0	1193.3101	0	2018-09-05T07:58+02:00
XPDUSD	980	984.5	0	0	981.4	0	2018-09-05T07:58+02:00
XPTUSD	776	773	0	0	777.3	0	2018-09-05T07:57+02:00
