symbol	prev_day_close	open	high	low	last	volume	time
AUDUSD	0.7859	0.7858	0.7889	0.79	0.7872	40773	2018-02-14T08:56+02:00
BTCUSD	8503.93	0	8872.4697	8504.5703	8799	3324	2018-02-14T08:56+02:00
EURUSD	1.235	1.235	1.2392	1.23	1.2373	38965	2018-02-14T08:56+02:00
GBPUSD	1.389	1.3892	1.3921	1.39	1.3897	60432	2018-02-14T08:56+02:00
ILSUSD	3.5348	3.5341	3.5352	3.53	3.531	1201	2018-02-14T08:56+02:00
NZDUSD	0.7272	0.7273	0.7335	0.73	0.731	19162	2018-02-14T08:56+02:00
USDARS	19.975	0	0	0	19.975	0	2018-02-13T23:57+02:00
USDBGN	1.5835	1.5835	1.584	1.58	1.5803	25872	2018-02-14T08:56+02:00
USDBHD	0.37679	0.3764	0.377	0.38	0.377	537	2018-02-14T08:56+02:00
USDBRL	3.2947	0	0	0	3.2947	0	2018-02-13T16:09+02:00
USDCAD	1.2591	1.2589	1.2599	1.26	1.2568	29209	2018-02-14T08:56+02:00
USDCHF	0.9346	0.9349	0.9358	0.93	0.9324	17402	2018-02-14T08:56+02:00
USDCLP	597.95	597.95	597.95	598.45	597.95	183	2018-02-14T08:47+02:00
USDCNH	6.3323	6.3322	6.3458	6.32	6.3326	39392	2018-02-14T08:56+02:00
USDCNY	6.338	6.335	6.353	6.33	6.3416	1132	2018-02-14T08:56+02:00
USDCOP	2901.3	2903.2	2903.2	2905.2	2903.2	183	2018-02-14T08:47+02:00
USDCZK	20.533	20.528	20.545	20.47	20.499	9040	2018-02-14T08:56+02:00
USDDKK	6.032	6.0315	6.0343	6.01	6.0204	28307	2018-02-14T08:56+02:00
USDHKD	7.8229	7.8228	7.8228	7.82	7.822	2187	2018-02-14T08:56+02:00
USDHUF	252.36	252.24	252.68	251.93	251.99	16488	2018-02-14T08:56+02:00
USDIDR	13655	13645	13660	13620	13623	73	2018-02-14T08:55+02:00
USDINR	64.26	64.15	64.1575	64.09	64.14	594	2018-02-14T08:56+02:00
USDJPY	107.82	107.81	107.89	106.85	107.17	52578	2018-02-14T08:56+02:00
USDKRW	1084.05	1084.05	1084.8	1076.2	1076.2	11234	2018-02-14T08:55+02:00
USDMXN	18.656	18.6573	18.666	18.63	18.627	11266	2018-02-14T08:56+02:00
USDMYR	3.937	3.936	3.936	3.92	3.925	59	2018-02-14T08:50+02:00
USDNOK	7.8702	7.8702	7.8792	7.84	7.8488	27394	2018-02-14T08:56+02:00
USDPEN	3.2697	0	0	0	3.2697	0	2018-02-13T23:57+02:00
USDPHP	52.018	51.965	52.09	51.93	51.955	308	2018-02-14T08:56+02:00
USDPLN	3.3729	3.3733	3.3765	3.37	3.3676	10211	2018-02-14T08:56+02:00
USDRON	3.7704	3.7696	3.7724	3.76	3.7625	21475	2018-02-14T08:56+02:00
USDRUB	57.6533	57.5935	57.7695	57.61	57.6761	10082	2018-02-14T08:56+02:00
USDSAR	3.75	3.7503	3.7503	3.75	3.7502	678	2018-02-14T08:56+02:00
USDSEK	8.0261	8.0251	8.0304	8	8.0137	16378	2018-02-14T08:56+02:00
USDSGD	1.3221	1.3226	1.3234	1.32	1.3189	9567	2018-02-14T08:56+02:00
USDTHB	31.47	31.46	31.49	31.34	31.37	3424	2018-02-14T08:56+02:00
USDTRY	3.8096	3.8099	3.8129	3.8	3.8001	17958	2018-02-14T08:56+02:00
USDTWD	29.278	29.288	29.353	29.19	29.175	1946	2018-02-14T08:54+02:00
USDZAR	11.9575	11.9563	11.9687	11.88	11.8903	6813	2018-02-14T08:56+02:00
XAGUSD	16.55	16.55	0	0	16.643	0	2018-02-14T08:55+02:00
XAUUSD	1329.47	1329.2	0	0	1334.01	0	2018-02-14T08:56+02:00
XPDUSD	985	985.7	0	0	987.5	0	2018-02-14T08:50+02:00
XPTUSD	973.7	973.7	0	0	974.49	0	2018-02-14T08:56+02:00
