symbol	prev_day_close	open	high	low	last	volume	time
AUDUSD	0.7859	0.7858	0.7889	0.78	0.7795	78480	2018-02-14T16:26+02:00
BTCUSD	8503.93	0	9311.1797	8504.5703	9177.3301	10649	2018-02-14T16:26+02:00
EURUSD	1.235	1.235	1.2392	1.23	1.2308	93632	2018-02-14T16:26+02:00
GBPUSD	1.389	1.3892	1.3921	1.38	1.383	128563	2018-02-14T16:26+02:00
ILSUSD	3.5348	3.5341	3.5463	3.52	3.5395	11239	2018-02-14T16:26+02:00
NZDUSD	0.7272	0.7273	0.7335	0.72	0.7259	42564	2018-02-14T16:26+02:00
USDARS	19.975	19.975	20.1	20	20.1	100	2018-02-14T16:24+02:00
USDBGN	1.5835	1.5835	1.5931	1.58	1.5888	47608	2018-02-14T16:26+02:00
USDBHD	0.37679	0.3764	0.377	0.38	0.3768	2890	2018-02-14T16:07+02:00
USDBRL	3.2947	0	0	0	3.2947	0	2018-02-13T16:09+02:00
USDCAD	1.2591	1.2589	1.2648	1.26	1.2633	61172	2018-02-14T16:26+02:00
USDCHF	0.9346	0.9349	0.9374	0.93	0.9367	39122	2018-02-14T16:26+02:00
USDCLP	597.95	597.95	599.43	595.8	599.2	5263	2018-02-14T16:26+02:00
USDCNH	6.3323	6.3322	6.3504	6.32	6.3465	74356	2018-02-14T16:26+02:00
USDCNY	6.338	6.335	6.353	6.33	6.348	1489	2018-02-14T16:20+02:00
USDCOP	2901.3	2903.2	2924	2896	2916.53	1910	2018-02-14T16:26+02:00
USDCZK	20.533	20.528	20.685	20.47	20.612	24712	2018-02-14T16:26+02:00
USDDKK	6.032	6.0315	6.0663	6.01	6.0502	63374	2018-02-14T16:26+02:00
USDHKD	7.8229	7.8228	7.8228	7.82	7.8216	5725	2018-02-14T16:26+02:00
USDHUF	252.36	252.24	254.81	251.93	254	35190	2018-02-14T16:26+02:00
USDIDR	13655	13645	13660	13620	13626	105	2018-02-14T10:59+02:00
USDINR	64.26	64.15	64.1875	64.05	64.105	1334	2018-02-14T15:31+02:00
USDJPY	107.82	107.81	107.89	106.85	107.16	98781	2018-02-14T16:26+02:00
USDKRW	1084.05	1084.05	1085.33	1076.2	1084.22	15694	2018-02-14T16:26+02:00
USDMXN	18.656	18.6573	18.7827	18.57	18.7395	47050	2018-02-14T16:26+02:00
USDMYR	3.937	3.936	3.936	3.92	3.914	90	2018-02-14T12:02+02:00
USDNOK	7.8702	7.8702	7.9515	7.84	7.9237	68574	2018-02-14T16:26+02:00
USDPEN	3.2697	3.2735	3.2815	3.28	3.2782	33	2018-02-14T16:25+02:00
USDPHP	52.018	51.965	52.26	51.93	52.237	2913	2018-02-14T16:25+02:00
USDPLN	3.3729	3.3733	3.4056	3.37	3.3904	24546	2018-02-14T16:26+02:00
USDRON	3.7704	3.7696	3.7951	3.76	3.7847	45114	2018-02-14T16:26+02:00
USDRUB	57.6533	57.5935	57.78	57.29	57.6515	36872	2018-02-14T16:26+02:00
USDSAR	3.75	3.7503	3.7503	3.75	3.7503	5700	2018-02-14T16:26+02:00
USDSEK	8.0261	8.0251	8.1055	7.99	8.0783	50311	2018-02-14T16:26+02:00
USDSGD	1.3221	1.3226	1.3252	1.32	1.3235	20605	2018-02-14T16:26+02:00
USDTHB	31.47	31.46	31.54	31.34	31.47	7200	2018-02-14T16:26+02:00
USDTRY	3.8096	3.8099	3.823	3.8	3.8121	82212	2018-02-14T16:26+02:00
USDTWD	29.278	29.288	29.353	29.19	29.297	8544	2018-02-14T16:26+02:00
USDZAR	11.9575	11.9563	11.9687	11.8	11.8975	38360	2018-02-14T16:26+02:00
XAGUSD	16.55	16.55	0	0	16.587	0	2018-02-14T16:26+02:00
XAUUSD	1329.47	1329.2	0	0	1331.48	0	2018-02-14T16:26+02:00
XPDUSD	985	985.7	0	0	991.2	0	2018-02-14T16:26+02:00
XPTUSD	973.7	973.7	0	0	976.5	0	2018-02-14T16:26+02:00
