symbol	prev_day_close	open	high	low	last	volume	time
AUDUSD	0.7857	0.7859	0.7878	0.79	0.7877	38494	2018-03-14T08:59+02:00
BTCUSD	9142.32	0	9356.1396	9080.4902	9174.1299	2946	2018-03-14T08:59+02:00
EURUSD	1.2389	1.2388	1.2412	1.24	1.2399	38340	2018-03-14T08:59+02:00
GBPUSD	1.3959	1.3959	1.3996	1.4	1.3972	63172	2018-03-14T08:59+02:00
ILSUSD	3.4298	3.4308	3.4324	3.43	3.4312	981	2018-03-14T08:59+02:00
NZDUSD	0.7323	0.7324	0.7354	0.73	0.7333	16315	2018-03-14T08:59+02:00
USDARS	20.187	0	0	0	20.187	0	2018-03-13T22:24+02:00
USDBGN	1.5784	1.5783	1.5789	1.58	1.5771	25132	2018-03-14T08:59+02:00
USDBHD	0.37681	0.3768	0.377	0.38	0.3768	111	2018-03-14T08:56+02:00
USDBRL	3.2602	3.2605	3.2605	3.26	3.2599	22	2018-03-14T00:30+02:00
USDCAD	1.2963	1.2965	1.2969	1.29	1.2949	29911	2018-03-14T08:59+02:00
USDCHF	0.9438	0.9438	0.9444	0.94	0.9432	14775	2018-03-14T08:59+02:00
USDCLP	602.86	602.86	602.95	603.21	602.9	329	2018-03-14T08:56+02:00
USDCNH	6.3254	6.3248	6.3284	6.31	6.312	37267	2018-03-14T08:59+02:00
USDCNY	6.318	6.318	6.3221	6.31	6.3188	1023	2018-03-14T08:58+02:00
USDCOP	2852.98	2850.98	2850.98	2853.98	2850.98	316	2018-03-14T08:56+02:00
USDCZK	20.564	20.554	20.576	20.53	20.534	6476	2018-03-14T08:59+02:00
USDDKK	6.0117	6.0117	6.013	6	6.0068	26308	2018-03-14T08:59+02:00
USDHKD	7.8402	7.8403	7.8416	7.84	7.8409	1664	2018-03-14T08:59+02:00
USDHUF	251.4	251.48	251.65	251.33	251.53	11358	2018-03-14T08:59+02:00
USDIDR	13746	13740	13741	13733	13737	104	2018-03-14T08:48+02:00
USDINR	64.85	64.88	65.0525	64.87	64.98	632	2018-03-14T08:59+02:00
USDJPY	106.56	106.56	106.74	106.39	106.5	49988	2018-03-14T08:59+02:00
USDKRW	1065.87	1065.87	1068.6	1062.9	1063.3199	9720	2018-03-14T08:59+02:00
USDMXN	18.6045	18.61	18.611	18.58	18.58	6748	2018-03-14T08:59+02:00
USDMYR	3.8985	3.893	3.899	3.89	3.897	22	2018-03-14T08:19+02:00
USDNOK	7.7348	7.7352	7.7416	7.73	7.7314	26276	2018-03-14T08:59+02:00
USDPEN	3.2587	3.262	3.262	3.26	3.262	1	2018-03-14T00:10+02:00
USDPHP	51.985	51.959	52.069	51.98	52.03	340	2018-03-14T08:59+02:00
USDPLN	3.3999	3.3999	3.4008	3.39	3.397	10111	2018-03-14T08:59+02:00
USDRON	3.7653	3.7651	3.7691	3.76	3.7594	8929	2018-03-14T08:59+02:00
USDRUB	57.051	57.055	57.1247	56.93	57.0312	13506	2018-03-14T08:59+02:00
USDSAR	3.7503	3.7502	3.7503	3.75	3.7503	971	2018-03-14T08:59+02:00
USDSEK	8.215	8.2151	8.2173	8.2	8.2077	14833	2018-03-14T08:59+02:00
USDSGD	1.3118	1.3118	1.3125	1.31	1.3098	7286	2018-03-14T08:59+02:00
USDTHB	31.22	31.23	31.24	31.13	31.13	3775	2018-03-14T08:59+02:00
USDTRY	3.8723	3.8721	3.8731	3.86	3.8588	16696	2018-03-14T08:59+02:00
USDTWD	29.248	29.279	29.279	29.2	29.236	1725	2018-03-14T08:59+02:00
USDZAR	11.8075	11.819	11.8215	11.78	11.7758	4729	2018-03-14T08:59+02:00
XAGUSD	16.539	16.57	0	0	16.58	0	2018-03-14T08:59+02:00
XAUUSD	1326.02	1326.02	0	0	1325.91	0	2018-03-14T08:59+02:00
XPDUSD	991	992	0	0	991.7	0	2018-03-14T08:59+02:00
XPTUSD	961.99	964	0	0	967.6	0	2018-03-14T08:59+02:00
