symbol	prev_day_close	open	high	low	last	volume	time
AUDUSD	0.7039	0.7039	0.7044	0.7011	0.7011	55266	2019-07-16T22:57+02:00
BTCUSD	10848.27	0	11042.1104	9467.5703	9607.0303	17602	2019-07-16T22:57+02:00
EURUSD	1.1257	1.1256	1.1263	1.1202	1.1209	73454	2019-07-16T22:57+02:00
GBPUSD	1.2514	1.2516	1.252	1.2397	1.2405	112131	2019-07-16T22:57+02:00
ILSUSD	3.5481	3.5491	3.5501	3.5429	3.5475	26593	2019-07-16T22:57+02:00
NZDUSD	0.6716	0.6719	0.6737	0.6697	0.6696	36732	2019-07-16T22:57+02:00
USDARS	42.296	42.254	42.72	42.17	42.67	414	2019-07-16T21:54+02:00
USDBGN	1.7369	1.7373	1.7461	1.7366	1.7447	20021	2019-07-16T22:57+02:00
USDBHD	0.37661	0.3768	0.377	0.377	0.3766	199	2019-07-16T19:52+02:00
USDBRL	3.7555	3.7552	3.7709	3.7528	3.7689	37757	2019-07-16T22:57+02:00
USDCAD	1.3047	1.3047	1.3091	1.3023	1.3086	62775	2019-07-16T22:57+02:00
USDCHF	0.9845	0.9843	0.9893	0.9837	0.9875	38158	2019-07-16T22:57+02:00
USDCLP	678.77	678.77	681.86	679.58	681.37	2016	2019-07-16T20:24+02:00
USDCNH	6.8727	6.873	6.883	6.8704	6.8806	81232	2019-07-16T22:57+02:00
USDCNY	6.8769	6.8769	6.8789	6.8711	6.8753	6701	2019-07-16T17:30+02:00
USDCOP	3185.83	3188.1499	3203.25	3191.3999	3198.7	8178	2019-07-16T20:04+02:00
USDCZK	22.718	22.72	22.839	22.724	22.82	39906	2019-07-16T22:57+02:00
USDDKK	6.6329	6.6329	6.6657	6.6294	6.6613	86141	2019-07-16T22:57+02:00
USDHKD	7.8256	7.8258	7.8272	7.8111	7.8167	15763	2019-07-16T22:55+02:00
USDHUF	288.67	288.67	291	288.85	290.77	62051	2019-07-16T22:57+02:00
USDIDR	13915	13900	13938	13910	13930	222	2019-07-16T10:57+02:00
USDINR	68.54	68.53	68.76	68.521	68.64	4040	2019-07-16T22:01+02:00
USDJPY	107.9	107.9	108.37	107.83	108.24	82504	2019-07-16T22:57+02:00
USDKRW	1179.41	1179.41	1181.84	1176.67	1179.5699	11886	2019-07-16T22:54+02:00
USDMXN	18.9706	18.97	19.12	18.9562	19.0935	46743	2019-07-16T22:57+02:00
USDMYR	4.107	4.107	4.11	4.11	4.11	24	2019-07-16T11:13+02:00
USDNOK	8.5407	8.543	8.5828	8.5367	8.5787	55953	2019-07-16T22:57+02:00
USDPEN	3.283	3.283	3.2895	3.286	3.2833	119	2019-07-16T22:35+02:00
USDPHP	50.95	50.99	51.02	50.92	50.89	661	2019-07-16T22:34+02:00
USDPLN	3.7845	3.7851	3.8014	3.783	3.7974	59669	2019-07-16T22:57+02:00
USDRON	4.2001	4.2001	4.2212	4.2021	4.2172	29890	2019-07-16T22:57+02:00
USDRUB	62.6039	62.6039	63.0807	62.6234	62.999	60717	2019-07-16T22:57+02:00
USDSAR	3.7504	3.7504	3.7507	3.7505	3.7504	5551	2019-07-16T18:20+02:00
USDSEK	9.3533	9.3533	9.4026	9.3481	9.3927	57916	2019-07-16T22:57+02:00
USDSGD	1.3559	1.3561	1.3586	1.3557	1.358	20109	2019-07-16T22:57+02:00
USDTHB	30.89	30.88	30.91	30.85	30.9	396	2019-07-16T21:50+02:00
USDTRY	5.7116	5.7115	5.7229	5.6965	5.7117	65957	2019-07-16T22:57+02:00
USDTWD	31.036	31.042	31.085	30.999	31.056	13089	2019-07-16T22:41+02:00
USDZAR	13.8972	13.9003	13.9556	13.8369	13.9469	56223	2019-07-16T22:57+02:00
XAGUSD	15.375	15.38	0	0	15.5452	0	2019-07-16T22:57+02:00
XAUUSD	1413.68	1414.29	0	0	1405.4525	0	2019-07-16T22:57+02:00
XPDUSD	1567.5	1565.5	0	0	1526	0	2019-07-16T22:55+02:00
XPTUSD	839.5	837.5	0	0	835	0	2019-07-16T22:55+02:00
