symbol	prev_day_close	open	high	low	last	volume	time
AUDUSD	0.7134	0.7132	0.7142	0.7069	0.7084	104618	2019-03-27T22:55+02:00
BTCUSD	3921.08	0	4036.4299	3912.1899	4007	7373	2019-03-27T22:55+02:00
EURUSD	1.1264	1.1266	1.1286	1.1243	1.1244	158879	2019-03-27T22:55+02:00
GBPUSD	1.3207	1.3206	1.3269	1.3168	1.3222	185133	2019-03-27T22:55+02:00
ILSUSD	3.6198	3.6176	3.6363	3.6206	3.6315	21689	2019-03-27T22:55+02:00
NZDUSD	0.6905	0.6906	0.6914	0.6788	0.6795	54667	2019-03-27T22:55+02:00
USDARS	42.591	42.591	43.93	42.64	43.839	522	2019-03-27T22:10+02:00
USDBGN	1.7358	1.7359	1.7397	1.7332	1.7391	38175	2019-03-27T22:55+02:00
USDBHD	0.37679	0.3768	0.377	0.377	0.3768	1360	2019-03-27T22:54+02:00
USDBRL	3.8769	3.8737	4.0016	3.8727	3.9996	97864	2019-03-27T22:55+02:00
USDCAD	1.3381	1.3378	1.3439	1.3376	1.3407	128534	2019-03-27T22:55+02:00
USDCHF	0.9943	0.9943	0.9966	0.9906	0.9948	58550	2019-03-27T22:54+02:00
USDCLP	680.19	680.19	686.43	681.1	681.05	9144	2019-03-27T22:55+02:00
USDCNH	6.7228	6.7216	6.7397	6.7163	6.7371	90197	2019-03-27T22:54+02:00
USDCNY	6.7145	6.7121	6.7268	6.7109	6.7262	5893	2019-03-27T17:10+02:00
USDCOP	3153.9	3153.8999	3197.3501	3155	3173.8	4634	2019-03-27T22:55+02:00
USDCZK	22.842	22.84	22.954	22.825	22.903	58220	2019-03-27T22:55+02:00
USDDKK	6.6261	6.6261	6.6409	6.6163	6.6389	108719	2019-03-27T22:55+02:00
USDHKD	7.8492	7.8491	7.8496	7.8485	7.8485	5134	2019-03-27T22:55+02:00
USDHUF	282.48	282.52	284.67	282.56	284.26	77883	2019-03-27T22:55+02:00
USDIDR	14165	14170	14220	14180	14190	103	2019-03-27T10:59+02:00
USDINR	68.985	69.029	69.177	68.78	69.09	1557	2019-03-27T20:45+02:00
USDJPY	110.62	110.63	110.7	110.24	110.51	113888	2019-03-27T22:55+02:00
USDKRW	1134.87	1134.87	1138.9399	1133.6801	1138.3199	18852	2019-03-27T22:55+02:00
USDMXN	19.103	19.103	19.38	19.1038	19.353	67662	2019-03-27T22:54+02:00
USDMYR	4.07	4.07	4.078	4.074	4.07	21	2019-03-27T11:31+02:00
USDNOK	8.543	8.5447	8.6514	8.5386	8.6286	91461	2019-03-27T22:55+02:00
USDPEN	3.296	3.296	3.319	3.303	3.316	136	2019-03-27T22:47+02:00
USDPHP	52.62	52.63	52.844	52.565	52.77	3928	2019-03-27T22:54+02:00
USDPLN	3.808	3.8079	3.8211	3.805	3.8176	68665	2019-03-27T22:55+02:00
USDRON	4.2167	4.2164	4.2342	4.2169	4.2299	39106	2019-03-27T22:54+02:00
USDRUB	64.4085	64.379	64.98	64.3442	64.83	81003	2019-03-27T22:55+02:00
USDSAR	3.75	3.75	3.7503	3.7503	3.75	1294	2019-03-27T22:54+02:00
USDSEK	9.2432	9.2422	9.2843	9.2264	9.2755	73170	2019-03-27T22:55+02:00
USDSGD	1.3522	1.3521	1.3566	1.3518	1.3552	32368	2019-03-27T22:55+02:00
USDTHB	31.62	31.62	31.91	31.62	31.89	13778	2019-03-27T22:55+02:00
USDTRY	5.3269	5.3364	5.4644	5.2835	5.3349	67744	2019-03-27T22:55+02:00
USDTWD	30.839	30.847	30.9	30.831	30.867	12867	2019-03-27T22:54+02:00
USDZAR	14.4025	14.4035	14.6689	14.4	14.5868	69022	2019-03-27T22:55+02:00
XAGUSD	15.425	15.4228	0	0	15.2852	0	2019-03-27T22:55+02:00
XAUUSD	1315.42	1315.405	0	0	1309.7198	0	2019-03-27T22:55+02:00
XPDUSD	1540.5	1540	0	0	1447	0	2019-03-27T22:46+02:00
XPTUSD	855	852.5	0	0	851	0	2019-03-27T22:46+02:00
