symbol	prev_day_close	open	high	low	last	volume	time
AUDUSD	0.7092	0.709	0.713	0.7084	0.7126	82925	2019-02-22T16:25+02:00
BTCUSD	3899	0	3957	3882.5901	3933.3401	3956	2019-02-22T16:25+02:00
EURUSD	1.1334	1.1334	1.1352	1.1317	1.1336	100277	2019-02-22T16:25+02:00
GBPUSD	1.3049	1.3043	1.3054	1.2969	1.3006	108307	2019-02-22T16:25+02:00
ILSUSD	3.6176	3.6176	3.6201	3.6112	3.6101	5840	2019-02-22T16:24+02:00
NZDUSD	0.6799	0.68	0.6827	0.6759	0.6822	34537	2019-02-22T16:25+02:00
USDARS	39.48	39.451	39.47	39.13	39.18	46	2019-02-22T16:25+02:00
USDBGN	1.7253	1.7253	1.7283	1.723	1.7251	32787	2019-02-22T16:25+02:00
USDBHD	0.37679	0.377	0.377	0.377	0.377	808	2019-02-22T16:16+02:00
USDBRL	3.7693	3.7681	3.7681	3.7323	3.7354	19953	2019-02-22T16:25+02:00
USDCAD	1.323	1.3229	1.3243	1.3186	1.3194	75010	2019-02-22T16:25+02:00
USDCHF	1.0008	1.001	1.0024	0.9997	1.0002	32243	2019-02-22T16:25+02:00
USDCLP	654.22	654.22	654.22	650.2	650.85	5785	2019-02-22T16:25+02:00
USDCNH	6.7245	6.7248	6.7339	6.7147	6.716	64588	2019-02-22T16:25+02:00
USDCNY	6.7195	6.7284	6.7338	6.7173	6.7157	6390	2019-02-22T16:03+02:00
USDCOP	3122.4	3122.3999	3123	3111.3	3109.1799	2000	2019-02-22T16:24+02:00
USDCZK	22.618	22.619	22.679	22.589	22.629	21138	2019-02-22T16:25+02:00
USDDKK	6.582	6.5821	6.5936	6.5735	6.5814	62272	2019-02-22T16:25+02:00
USDHKD	7.8471	7.8471	7.8489	7.8471	7.8485	3192	2019-02-22T16:24+02:00
USDHUF	280.04	280.03	280.98	279.63	280.22	42439	2019-02-22T16:25+02:00
USDIDR	14058	14065	14080	14055	14055	131	2019-02-22T10:57+02:00
USDINR	71.15	71.18	71.25	71.091	71.081	2724	2019-02-22T16:21+02:00
USDJPY	110.69	110.68	110.9	110.64	110.69	71877	2019-02-22T16:25+02:00
USDKRW	1124.63	1124.63	1126.7	1123.38	1123.78	13904	2019-02-22T16:24+02:00
USDMXN	19.285	19.2855	19.3022	19.159	19.1627	45462	2019-02-22T16:25+02:00
USDMYR	4.076	4.076	4.084	4.078	4.076	23	2019-02-22T11:29+02:00
USDNOK	8.6231	8.6232	8.6313	8.6053	8.613	59855	2019-02-22T16:25+02:00
USDPEN	3.32	3.32	3.32	3.3072	3.3095	120	2019-02-22T16:24+02:00
USDPHP	52.13	52.19	52.24	52.05	52.065	2766	2019-02-22T16:25+02:00
USDPLN	3.8238	3.823	3.833	3.8174	3.8234	38882	2019-02-22T16:25+02:00
USDRON	4.1976	4.1976	4.2059	4.1942	4.1966	35357	2019-02-22T16:25+02:00
USDRUB	65.591	65.599	65.7105	65.339	65.3955	50006	2019-02-22T16:25+02:00
USDSAR	3.75	3.75	3.7503	3.7504	3.7502	2514	2019-02-22T16:25+02:00
USDSEK	9.3722	9.3631	9.3704	9.3274	9.3499	48929	2019-02-22T16:25+02:00
USDSGD	1.3534	1.3538	1.3552	1.352	1.3517	16659	2019-02-22T16:25+02:00
USDTHB	31.2	31.21	31.36	31.2	31.33	8198	2019-02-22T16:24+02:00
USDTRY	5.3177	5.3149	5.3404	5.3105	5.3253	53078	2019-02-22T16:25+02:00
USDTWD	30.801	30.803	30.834	30.76	30.76	10218	2019-02-22T16:25+02:00
USDZAR	14.0148	14.019	14.052	13.9587	13.975	38812	2019-02-22T16:25+02:00
XAGUSD	15.815	15.811	0	0	15.889	0	2019-02-22T16:25+02:00
XAUUSD	1323.11	1323.22	0	0	1328.04	0	2019-02-22T16:25+02:00
XPDUSD	1468.5	1468	0	0	1477.83	0	2019-02-22T16:24+02:00
XPTUSD	819	818.5	0	0	826.7	0	2019-02-22T16:24+02:00
