symbol	prev_day_close	open	high	low	last	volume	time
AUDUSD	0.7094	0.7086	0.7108	0.7079	0.7078	69834	2018-10-29T15:28+02:00
BTCUSD	6401.65	0	6420	6208.3701	6265	3689	2018-10-29T15:28+02:00
EURUSD	1.1401	1.1406	1.1416	1.1362	1.1372	73589	2018-10-29T15:28+02:00
GBPUSD	1.2831	1.2826	1.2852	1.2807	1.2814	103773	2018-10-29T15:28+02:00
ILSUSD	3.6917	3.6942	3.7083	3.6957	3.7042	9146	2018-10-29T15:28+02:00
NZDUSD	0.6509	0.6501	0.6555	0.6502	0.6533	33546	2018-10-29T15:28+02:00
USDARS	36.784	36.8	36.8622	36.68	36.62	50	2018-10-29T15:28+02:00
USDBGN	1.7153	1.7144	1.7214	1.7133	1.7194	18176	2018-10-29T15:28+02:00
USDBHD	0.37695	0.3769	0.377	0.377	0.3767	464	2018-10-29T15:24+02:00
USDBRL	3.6426	3.6429	3.6432	3.5822	3.6328	12391	2018-10-29T15:28+02:00
USDCAD	1.3105	1.3106	1.3114	1.3082	1.3098	35903	2018-10-29T15:28+02:00
USDCHF	0.9968	0.9969	1.0008	0.9969	1.0004	30921	2018-10-29T15:28+02:00
USDCLP	687.01	687.01	687.83	685	687.7	1712	2018-10-29T15:28+02:00
USDCNH	6.953	6.9524	6.9679	6.952	6.965	79993	2018-10-29T15:28+02:00
USDCNY	6.9425	6.9388	6.9613	6.9431	6.957	3589	2018-10-29T15:17+02:00
USDCOP	3177	3177	3182.1001	3180.4299	3182.1001	735	2018-10-29T15:28+02:00
USDCZK	22.622	22.628	22.731	22.622	22.726	19764	2018-10-29T15:28+02:00
USDDKK	6.5427	6.5427	6.5672	6.5358	6.559	58985	2018-10-29T15:28+02:00
USDHKD	7.8405	7.8405	7.8437	7.84	7.8437	4737	2018-10-29T15:28+02:00
USDHUF	284.16	284.13	285.53	284.03	285.18	41674	2018-10-29T15:28+02:00
USDIDR	15215	15200	15225	15217	15215	77	2018-10-29T10:59+02:00
USDINR	73.455	73.35	73.52	73.3275	73.415	1446	2018-10-29T13:45+02:00
USDJPY	111.89	111.9	112.46	111.79	112.42	73308	2018-10-29T15:28+02:00
USDKRW	1139.28	1140.1	1143.85	1135.98	1139.3	12292	2018-10-29T15:28+02:00
USDMXN	19.354	19.354	19.7418	19.3485	19.7223	47715	2018-10-29T15:28+02:00
USDMYR	4.173	4.174	4.179	4.175	4.178	15	2018-10-29T09:50+02:00
USDNOK	8.3496	8.3485	8.3759	8.3284	8.3644	41176	2018-10-29T15:28+02:00
USDPEN	3.3442	3.347	3.3488	3.3467	3.3458	16	2018-10-29T15:26+02:00
USDPHP	53.494	53.59	53.727	53.52	53.714	2011	2018-10-29T15:28+02:00
USDPLN	3.7812	3.7814	3.8008	3.7731	3.7987	30084	2018-10-29T15:28+02:00
USDRON	4.0837	4.0827	4.1034	4.0855	4.0986	21722	2018-10-29T15:28+02:00
USDRUB	65.6855	65.6737	65.9469	65.4694	65.6042	38203	2018-10-29T15:28+02:00
USDSAR	3.7509	3.751	3.751	3.751	3.7509	2334	2018-10-29T15:28+02:00
USDSEK	9.1317	9.1273	9.1587	9.1008	9.1333	41910	2018-10-29T15:28+02:00
USDSGD	1.3795	1.3796	1.3832	1.3799	1.3828	15040	2018-10-29T15:28+02:00
USDTHB	33.05	32.98	33.24	33	33.19	8555	2018-10-29T15:28+02:00
USDTRY	5.5919	5.5919	5.5987	5.5097	5.5435	27429	2018-10-29T15:28+02:00
USDTWD	30.963	30.963	31.018	30.933	30.958	7990	2018-10-29T15:28+02:00
USDZAR	14.5871	14.5625	14.6122	14.42	14.5131	42518	2018-10-29T15:28+02:00
XAGUSD	14.61	14.68	0	0	14.675	0	2018-10-29T15:27+02:00
XAUUSD	1233.17	1233.76	0	0	1229.8101	0	2018-10-29T15:28+02:00
XPDUSD	1104.5	1102.5	0	0	1112.47	0	2018-10-29T15:28+02:00
XPTUSD	830	830.5	0	0	838.9	0	2018-10-29T15:28+02:00
