symbol	prev_day_close	open	high	low	last	volume	time
AUDUSD	0.7365	0.7366	0.7387	0.74	0.7382	32136	2018-07-12T07:58+02:00
BTCUSD	6379.12	0	6380	6302.1802	6328.96	704	2018-07-12T07:58+02:00
EURUSD	1.1672	1.1672	1.1686	1.17	1.1677	40050	2018-07-12T07:58+02:00
GBPUSD	1.3203	1.3203	1.3211	1.32	1.3199	55371	2018-07-12T07:58+02:00
ILSUSD	3.6472	3.647	3.6473	3.64	3.6435	1029	2018-07-12T07:58+02:00
NZDUSD	0.6757	0.6758	0.6766	0.67	0.6761	12673	2018-07-12T07:58+02:00
USDARS	27.348	0	0	0	27.348	0	2018-07-11T22:44+02:00
USDBGN	1.6751	1.6751	1.6761	1.67	1.6744	20412	2018-07-12T07:58+02:00
USDBHD	0.37901	0.3794	0.3794	0.38	0.377	86	2018-07-12T07:56+02:00
USDBRL	3.8764	3.8732	3.8774	3.88	3.8774	11	2018-07-12T00:30+02:00
USDCAD	1.3204	1.3204	1.3218	1.32	1.3201	23115	2018-07-12T07:58+02:00
USDCHF	0.9958	0.9956	0.9961	1	0.9954	24100	2018-07-12T07:58+02:00
USDCLP	652.65	652.97	652.97	653.59	652.97	273	2018-07-12T07:43+02:00
USDCNH	6.723	6.7228	6.7295	6.7	6.7044	31923	2018-07-12T07:58+02:00
USDCNY	6.6764	6.6975	6.7016	6.69	6.6906	1893	2018-07-12T07:58+02:00
USDCOP	2895	2893.75	2895	2896.8	2893.75	298	2018-07-12T07:43+02:00
USDCZK	22.203	22.216	22.219	22.19	22.194	8165	2018-07-12T07:58+02:00
USDDKK	6.3844	6.3846	6.3868	6.38	6.382	14171	2018-07-12T07:58+02:00
USDHKD	7.8487	7.8487	7.849	7.85	7.8485	2775	2018-07-12T07:58+02:00
USDHUF	278.57	278.6	278.78	278.6	278.5	20202	2018-07-12T07:58+02:00
USDIDR	14380	14400	14440	14410	14405	28	2018-07-12T06:54+02:00
USDINR	68.725	68.76	68.76	68.6	68.645	461	2018-07-12T07:58+02:00
USDJPY	112	112	112.37	111.93	112.28	39080	2018-07-12T07:58+02:00
USDKRW	1127.23	1127.23	1130.1	1125.7	1126.1	9046	2018-07-12T07:58+02:00
USDMXN	19.081	19.078	19.102	19.02	19.0197	15608	2018-07-12T07:58+02:00
USDMYR	4.037	4.039	4.045	4.04	4.039	38	2018-07-12T07:21+02:00
USDNOK	8.1064	8.108	8.1108	8.09	8.097	16235	2018-07-12T07:58+02:00
USDPEN	3.278	0	0	0	3.278	0	2018-07-11T21:45+02:00
USDPHP	53.611	53.605	53.607	53.46	53.479	312	2018-07-12T07:58+02:00
USDPLN	3.7188	3.7188	3.721	3.71	3.7148	15748	2018-07-12T07:58+02:00
USDRON	3.9884	3.9884	3.9911	3.99	3.9871	15889	2018-07-12T07:58+02:00
USDRUB	62.3925	62.3925	62.4527	62.3	62.3198	7145	2018-07-12T07:58+02:00
USDSAR	3.7501	3.7504	3.7504	3.75	3.7502	95	2018-07-12T07:43+02:00
USDSEK	8.8213	8.8214	8.8222	8.8	8.8072	15814	2018-07-12T07:58+02:00
USDSGD	1.3639	1.364	1.3651	1.36	1.3621	11238	2018-07-12T07:58+02:00
USDTHB	33.32	33.31	33.36	33.28	33.29	4305	2018-07-12T07:58+02:00
USDTRY	4.8752	4.8725	4.9711	4.84	4.8372	27013	2018-07-12T07:58+02:00
USDTWD	30.648	30.615	30.664	30.53	30.548	2938	2018-07-12T07:56+02:00
USDZAR	13.5541	13.5378	13.5725	13.53	13.5248	6436	2018-07-12T07:58+02:00
XAGUSD	15.744	15.772	0	0	15.785	0	2018-07-12T07:58+02:00
XAUUSD	1241.76	1241.6801	0	0	1243.11	0	2018-07-12T07:58+02:00
XPDUSD	938	939	0	0	939.15	0	2018-07-12T07:57+02:00
XPTUSD	824.75	825.25	0	0	827.99	0	2018-07-12T07:58+02:00
