symbol	prev_day_close	open	high	low	last	volume	time
AUDUSD	0.7013	0.7014	0.7052	0.7008	0.7043	70274	2019-04-26T15:29+02:00
BTCUSD	5132.5	0	5291.48	5061	5166.9199	10045	2019-04-26T15:29+02:00
EURUSD	1.113	1.1129	1.1159	1.1112	1.1148	80338	2019-04-26T15:29+02:00
GBPUSD	1.2897	1.2897	1.2925	1.2878	1.2911	130053	2019-04-26T15:29+02:00
ILSUSD	3.627	3.6274	3.6362	3.6269	3.6282	8785	2019-04-26T15:29+02:00
NZDUSD	0.6624	0.6623	0.667	0.6617	0.6665	27717	2019-04-26T15:29+02:00
USDARS	44.92	45.04	45.04	44.2	44.07	4	2019-04-26T15:20+02:00
USDBGN	1.7571	1.7566	1.7601	1.7531	1.7539	29421	2019-04-26T15:29+02:00
USDBHD	0.37687	0.3769	0.377	0.377	0.3769	947	2019-04-26T15:18+02:00
USDBRL	3.953	3.9501	3.9753	3.9304	3.9399	16479	2019-04-26T15:29+02:00
USDCAD	1.3485	1.3485	1.3497	1.3455	1.3459	57119	2019-04-26T15:29+02:00
USDCHF	1.0202	1.0203	1.0235	1.0195	1.0198	30499	2019-04-26T15:29+02:00
USDCLP	674.36	674.36	675.94	673.97	675.21	1618	2019-04-26T15:29+02:00
USDCNH	6.7492	6.749	6.7503	6.7285	6.7378	58614	2019-04-26T15:29+02:00
USDCNY	6.7418	6.7421	6.7421	6.7271	6.7342	6450	2019-04-26T15:16+02:00
USDCOP	3233.35	3233.3501	3233.3501	3217.4299	3220.53	1531	2019-04-26T15:29+02:00
USDCZK	23.101	23.097	23.119	23.032	23.047	26979	2019-04-26T15:29+02:00
USDDKK	6.7067	6.7071	6.7179	6.6904	6.6959	66173	2019-04-26T15:29+02:00
USDHKD	7.8434	7.8438	7.8451	7.8433	7.8444	6892	2019-04-26T15:29+02:00
USDHUF	289.23	289.23	289.72	288.6	288.78	45308	2019-04-26T15:29+02:00
USDIDR	14180	14185	14195	14175	14180	89	2019-04-26T10:59+02:00
USDINR	70.16	70.163	70.237	69.965	69.966	2924	2019-04-26T15:29+02:00
USDJPY	111.62	111.62	112.01	111.46	111.65	71277	2019-04-26T15:29+02:00
USDKRW	1159.01	1159.01	1162	1156.4	1158.66	13807	2019-04-26T15:29+02:00
USDMXN	19.015	19.015	19.1065	18.936	18.945	33477	2019-04-26T15:29+02:00
USDMYR	4.134	4.133	4.134	4.13	4.131	46	2019-04-26T11:00+02:00
USDNOK	8.6693	8.6679	8.6988	8.6554	8.6602	61533	2019-04-26T15:29+02:00
USDPEN	3.332	3.332	3.332	3.324	3.322	23	2019-04-26T15:27+02:00
USDPHP	52.18	52.18	52.23	52.018	52.04	2718	2019-04-26T15:29+02:00
USDPLN	3.8538	3.8538	3.8577	3.8425	3.8468	42892	2019-04-26T15:29+02:00
USDRON	4.2691	4.2703	4.2772	4.2675	4.2661	14781	2019-04-26T15:29+02:00
USDRUB	64.6495	64.6424	64.8885	64.5633	64.722	43598	2019-04-26T15:29+02:00
USDSAR	3.7498	3.7498	3.7501	3.7502	3.75	3100	2019-04-26T15:29+02:00
USDSEK	9.5384	9.5384	9.5452	9.48	9.4837	48137	2019-04-26T15:29+02:00
USDSGD	1.3627	1.3627	1.3641	1.3603	1.3612	19621	2019-04-26T15:29+02:00
USDTHB	32.05	32.06	32.09	31.94	31.94	8863	2019-04-26T15:29+02:00
USDTRY	5.9243	5.9266	5.9686	5.923	5.9261	48368	2019-04-26T15:29+02:00
USDTWD	30.91	30.91	30.945	30.895	30.902	9846	2019-04-26T15:29+02:00
USDZAR	14.4092	14.3995	14.47	14.3099	14.348	40493	2019-04-26T15:29+02:00
XAGUSD	14.935	14.932	0	0	14.99	0	2019-04-26T15:29+02:00
XAUUSD	1276.95	1277.015	0	0	1283.96	0	2019-04-26T15:29+02:00
XPDUSD	1414.5	1415.5	0	0	1431.4154	0	2019-04-26T15:29+02:00
XPTUSD	882.5	885	0	0	892.87	0	2019-04-26T15:29+02:00
