symbol	prev_day_close	open	high	low	last	volume	time
AUDUSD	0.688	0.688	0.6882	0.6867	0.6876	29608	2019-05-23T07:59+02:00
BTCUSD	7622.9	0	7695.46	7535	7629.8999	1636	2019-05-23T07:59+02:00
EURUSD	1.1152	1.1149	1.116	1.1147	1.1149	25088	2019-05-23T07:59+02:00
GBPUSD	1.2661	1.2661	1.2671	1.2636	1.2642	46747	2019-05-23T07:59+02:00
ILSUSD	3.6104	3.6113	3.6128	3.6114	3.6096	3378	2019-05-23T07:58+02:00
NZDUSD	0.6493	0.6493	0.6497	0.6484	0.6493	8071	2019-05-23T07:59+02:00
USDARS	44.817	0	0	0	44.817	0	2019-05-22T22:48+02:00
USDBGN	1.7538	1.7538	1.7547	1.7528	1.754	11862	2019-05-23T07:59+02:00
USDBHD	0.37681	0.3768	0.377	0.377	0.377	462	2019-05-23T07:56+02:00
USDBRL	4.04	4.0398	4.0403	4.0405	4.0403	2	2019-05-23T00:30+02:00
USDCAD	1.3429	1.3434	1.3449	1.3431	1.3441	27647	2019-05-23T07:59+02:00
USDCHF	1.0095	1.0094	1.01	1.0082	1.0083	9678	2019-05-23T07:59+02:00
USDCLP	697.28	697.28	697.28	697.8	697.28	1231	2019-05-23T07:56+02:00
USDCNH	6.9334	6.9334	6.9423	6.9336	6.9356	29804	2019-05-23T07:59+02:00
USDCNY	6.9054	6.9039	6.918	6.9089	6.9131	3378	2019-05-23T07:59+02:00
USDCOP	3333.53	3333.53	3333.53	3338.53	3333.53	1230	2019-05-23T07:56+02:00
USDCZK	23.145	23.145	23.155	23.137	23.148	9265	2019-05-23T07:59+02:00
USDDKK	6.696	6.6966	6.6992	6.6932	6.697	18928	2019-05-23T07:59+02:00
USDHKD	7.8497	7.8495	7.8495	7.8486	7.8487	1408	2019-05-23T07:59+02:00
USDHUF	292.4	292.41	292.82	292.53	292.5	17163	2019-05-23T07:59+02:00
USDIDR	14520	14505	14520	14480	14485	34	2019-05-23T07:32+02:00
USDINR	69.64	69.661	69.661	69.379	69.54	1071	2019-05-23T07:58+02:00
USDJPY	110.34	110.34	110.36	110.14	110.28	31599	2019-05-23T07:59+02:00
USDKRW	1190.37	1190.66	1194.15	1188.7	1189.2	8292	2019-05-23T07:59+02:00
USDMXN	18.9868	18.9823	19.0287	18.9881	19.0088	9217	2019-05-23T07:59+02:00
USDMYR	4.1845	4.185	4.193	4.189	4.193	27	2019-05-23T07:55+02:00
USDNOK	8.7564	8.7573	8.7706	8.7525	8.7648	21515	2019-05-23T07:59+02:00
USDPEN	3.343	3.343	3.343	3.35	3.343	5	2019-05-23T05:41+02:00
USDPHP	52.39	52.42	52.54	52.4	52.47	305	2019-05-23T07:55+02:00
USDPLN	3.8603	3.8603	3.8624	3.8588	3.8607	19004	2019-05-23T07:59+02:00
USDRON	4.2674	4.2671	4.2721	4.2699	4.2681	14803	2019-05-23T07:59+02:00
USDRUB	64.285	64.3184	64.412	64.3117	64.382	10076	2019-05-23T07:59+02:00
USDSAR	3.7499	3.7499	3.7502	3.7502	3.7502	1783	2019-05-23T07:56+02:00
USDSEK	9.6239	9.6297	9.6417	9.6261	9.6375	14758	2019-05-23T07:59+02:00
USDSGD	1.379	1.3792	1.3807	1.3789	1.3801	7000	2019-05-23T07:59+02:00
USDTHB	31.92	31.93	32.01	31.93	31.97	2763	2019-05-23T07:59+02:00
USDTRY	6.091	6.0946	6.1344	6.0966	6.1308	8883	2019-05-23T07:59+02:00
USDTWD	31.434	31.44	31.58	31.451	31.491	2571	2019-05-23T07:58+02:00
USDZAR	14.3631	14.36	14.4	14.3661	14.3774	24191	2019-05-23T07:59+02:00
XAGUSD	14.445	14.39	0	0	14.4646	0	2019-05-23T07:59+02:00
XAUUSD	1273.365	1273.4	0	0	1274.1	0	2019-05-23T07:59+02:00
XPDUSD	1314.5	1315	0	0	1311.4301	0	2019-05-23T07:58+02:00
XPTUSD	799	801	0	0	802.275	0	2019-05-23T07:59+02:00
