symbol	prev_day_close	open	high	low	last	volume	time
AUDUSD	0.7715	0.7714	0.7714	0.77	0.7714	8	2018-03-17T01:30+02:00
BTCUSD	8258.54	0	8356.4004	7730.23	7850	10232	2018-03-17T22:59+02:00
EURUSD	1.2287	0	0	0	1.2287	0	2018-03-16T23:00+02:00
GBPUSD	1.3939	1.3941	1.3949	1.39	1.3949	10	2018-03-17T01:30+02:00
ILSUSD	3.4555	0	0	0	3.4555	0	2018-03-16T22:59+02:00
NZDUSD	0.7215	0	0	0	0.7215	0	2018-03-16T23:00+02:00
USDARS	20.16	0	0	0	20.16	0	2018-03-16T22:43+02:00
USDBGN	1.5912	0	0	0	1.5912	0	2018-03-16T23:00+02:00
USDBHD	0.37681	0	0	0	0.3768	0	2018-03-16T22:56+02:00
USDBRL	3.2807	3.2781	3.2804	3.28	3.2804	4	2018-03-17T00:30+02:00
USDCAD	1.3095	1.3092	1.3092	1.31	1.3092	1	2018-03-16T23:56+02:00
USDCHF	0.952	0	0	0	0.952	0	2018-03-16T23:00+02:00
USDCLP	608.23	608.23	608.23	608.71	608.23	1	2018-03-16T23:00+02:00
USDCNH	6.3251	0	0	0	6.3251	0	2018-03-16T22:59+02:00
USDCNY	6.33	0	0	0	6.33	0	2018-03-16T17:06+02:00
USDCOP	2855.5	2855.5	2855.5	2857.5	2855.5	1	2018-03-16T23:00+02:00
USDCZK	20.659	0	0	0	20.659	0	2018-03-16T22:59+02:00
USDDKK	6.0609	0	0	0	6.0609	0	2018-03-16T23:00+02:00
USDHKD	7.843	0	0	0	7.843	0	2018-03-16T22:58+02:00
USDHUF	252.77	0	0	0	252.77	0	2018-03-16T23:00+02:00
USDIDR	13745	0	0	0	13745	0	2018-03-16T11:00+02:00
USDINR	64.98	0	0	0	64.98	0	2018-03-16T20:40+02:00
USDJPY	106	0	0	0	106	0	2018-03-16T23:00+02:00
USDKRW	1069.53	0	0	0	1069.53	0	2018-03-16T22:59+02:00
USDMXN	18.6805	0	0	0	18.6805	0	2018-03-16T22:59+02:00
USDMYR	3.907	0	0	0	3.907	0	2018-03-16T11:44+02:00
USDNOK	7.7131	0	0	0	7.7131	0	2018-03-16T22:59+02:00
USDPEN	3.2667	0	0	0	3.2667	0	2018-03-16T22:43+02:00
USDPHP	51.9	0	0	0	51.9	0	2018-03-16T22:04+02:00
USDPLN	3.4324	0	0	0	3.4324	0	2018-03-16T23:00+02:00
USDRON	3.7976	0	0	0	3.7976	0	2018-03-16T22:59+02:00
USDRUB	57.5056	0	0	0	57.5056	0	2018-03-16T22:59+02:00
USDSAR	3.7501	3.7501	3.7501	3.75	3.7501	3927	2018-03-17T13:59+02:00
USDSEK	8.1914	0	0	0	8.1914	0	2018-03-16T22:59+02:00
USDSGD	1.3173	0	0	0	1.3173	0	2018-03-16T23:00+02:00
USDTHB	31.23	0	0	0	31.23	0	2018-03-16T22:59+02:00
USDTRY	3.9186	0	0	0	3.9186	0	2018-03-16T23:00+02:00
USDTWD	29.113	0	0	0	29.113	0	2018-03-16T22:58+02:00
USDZAR	11.9695	0	0	0	11.9695	0	2018-03-16T22:58+02:00
XAGUSD	16.3	0	0	0	16.3	0	2018-03-16T22:59+02:00
XAUUSD	1313	0	0	0	1313	0	2018-03-16T22:59+02:00
XPDUSD	994.5	0	0	0	994.5	0	2018-03-16T23:00+02:00
XPTUSD	943	0	0	0	943	0	2018-03-16T23:00+02:00
