symbol	prev_day_close	open	high	low	last	volume	time
AUDUSD	0.7034	0.7034	0.7036	0.6997	0.7004	47288	2019-07-23T22:57+02:00
BTCUSD	10315.87	0	10327.3301	9860.7998	10159.96	7912	2019-07-23T22:57+02:00
EURUSD	1.1208	1.1208	1.1209	1.1146	1.115	75672	2019-07-23T22:57+02:00
GBPUSD	1.2474	1.2471	1.2481	1.2419	1.2438	115523	2019-07-23T22:57+02:00
ILSUSD	3.5258	3.5259	3.5402	3.5277	3.5367	25587	2019-07-23T22:56+02:00
NZDUSD	0.6758	0.6757	0.6759	0.6704	0.6703	30365	2019-07-23T22:57+02:00
USDARS	42.45	42.44	42.7255	42.3545	42.611	1201	2019-07-23T22:42+02:00
USDBGN	1.7443	1.7447	1.7549	1.7448	1.7535	24507	2019-07-23T22:57+02:00
USDBHD	0.37682	0.3769	0.377	0.377	0.377	336	2019-07-23T21:44+02:00
USDBRL	3.7403	3.7403	3.7792	3.741	3.775	37030	2019-07-23T22:57+02:00
USDCAD	1.3118	1.3118	1.3164	1.3116	1.3135	63533	2019-07-23T22:57+02:00
USDCHF	0.9819	0.9819	0.9859	0.9819	0.9853	30821	2019-07-23T22:57+02:00
USDCLP	688.76	688.76	693.51	689.1	691.08	10484	2019-07-23T22:52+02:00
USDCNH	6.884	6.8836	6.8861	6.8799	6.8841	80168	2019-07-23T22:57+02:00
USDCNY	6.8803	6.8803	6.8841	6.8775	6.8787	6354	2019-07-23T17:24+02:00
USDCOP	3176	3176	3190.75	3178.5	3187	7210	2019-07-23T21:37+02:00
USDCZK	22.776	22.78	22.925	22.787	22.91	36603	2019-07-23T22:57+02:00
USDDKK	6.6597	6.6594	6.6977	6.6599	6.6938	87701	2019-07-23T22:57+02:00
USDHKD	7.8099	7.8095	7.8129	7.8079	7.8106	11981	2019-07-23T22:55+02:00
USDHUF	290.06	290.05	292.41	290.13	292.12	63750	2019-07-23T22:57+02:00
USDIDR	13940	13950	13986	13960	13980	223	2019-07-23T11:00+02:00
USDINR	68.92	68.928	69.043	68.915	69.0167	6775	2019-07-23T18:41+02:00
USDJPY	107.86	107.83	108.28	107.84	108.21	83970	2019-07-23T22:57+02:00
USDKRW	1175.87	1175.87	1180.1	1175.88	1178.89	12218	2019-07-23T22:50+02:00
USDMXN	19.0511	19.0552	19.192	19.0523	19.1691	44963	2019-07-23T22:57+02:00
USDMYR	4.111	4.109	4.118	4.112	4.118	21	2019-07-23T11:57+02:00
USDNOK	8.6059	8.6053	8.695	8.6054	8.6758	40931	2019-07-23T22:57+02:00
USDPEN	3.284	3.283	3.295	3.286	3.2841	1961	2019-07-23T22:25+02:00
USDPHP	51.1	51.07	51.24	51.09	51.23	573	2019-07-23T22:21+02:00
USDPLN	3.7878	3.7878	3.8179	3.7886	3.8155	56604	2019-07-23T22:57+02:00
USDRON	4.2098	4.2096	4.233	4.214	4.231	39341	2019-07-23T22:57+02:00
USDRUB	63.085	63.1018	63.34	62.9874	63.1735	61777	2019-07-23T22:57+02:00
USDSAR	3.7503	3.7503	3.7508	3.7505	3.7504	5062	2019-07-23T22:57+02:00
USDSEK	9.4124	9.4148	9.477	9.412	9.4691	54759	2019-07-23T22:57+02:00
USDSGD	1.3607	1.3605	1.3658	1.3606	1.3654	23633	2019-07-23T22:57+02:00
USDTHB	30.84	30.83	30.92	30.84	30.91	532	2019-07-23T21:59+02:00
USDTRY	5.675	5.6785	5.7242	5.6701	5.7139	64117	2019-07-23T22:57+02:00
USDTWD	31.058	31.061	31.112	31.011	31.085	14928	2019-07-23T22:56+02:00
USDZAR	13.8546	13.8541	13.948	13.8568	13.9213	69915	2019-07-23T22:57+02:00
XAGUSD	16.34	16.35	0	0	16.38	0	2019-07-23T22:57+02:00
XAUUSD	1424.72	1424.75	0	0	1417.3101	0	2019-07-23T22:57+02:00
XPDUSD	1528.5	1528	0	0	1525	0	2019-07-23T22:52+02:00
XPTUSD	844	843	0	0	853.5	0	2019-07-23T22:56+02:00
