symbol	prev_day_close	open	high	low	last	volume	time
AUDUSD	0.6787	0.6788	0.6795	0.6746	0.6749	54432	2019-08-12T15:27+02:00
BTCUSD	11533.38	0	11551.5703	11194.04	11343.0703	2080	2019-08-12T15:27+02:00
EURUSD	1.1198	1.1202	1.122	1.1163	1.1214	45898	2019-08-12T15:27+02:00
GBPUSD	1.2034	1.2047	1.2105	1.2016	1.2088	76598	2019-08-12T15:27+02:00
ILSUSD	3.4766	3.4735	3.4913	3.4747	3.4734	13228	2019-08-12T15:27+02:00
NZDUSD	0.6466	0.6461	0.6474	0.644	0.6449	22858	2019-08-12T15:27+02:00
USDARS	45.2455	45.2405	52.5	45.206	52.47	13	2019-08-12T15:27+02:00
USDBGN	1.7459	1.7462	1.752	1.7432	1.7435	14699	2019-08-12T15:27+02:00
USDBHD	0.377	0.3769	0.377	0.377	0.3768	11	2019-08-12T14:29+02:00
USDBRL	3.9406	3.9391	4.0117	3.94	4.0075	14849	2019-08-12T15:27+02:00
USDCAD	1.3226	1.3224	1.325	1.3203	1.3224	38474	2019-08-12T15:27+02:00
USDCHF	0.9723	0.9724	0.9753	0.9701	0.9705	30697	2019-08-12T15:27+02:00
USDCLP	709.65	709.65	719.88	710.3	719.76	1377	2019-08-12T15:27+02:00
USDCNH	7.0962	7.099	7.1124	7.0884	7.096	72973	2019-08-12T15:27+02:00
USDCNY	7.0613	7.06	7.0689	7.056	7.056	7382	2019-08-12T15:26+02:00
USDCOP	3393	3393	3450.6101	3396	3449.48	897	2019-08-12T15:27+02:00
USDCZK	23.075	23.07	23.155	23.03	23.045	24295	2019-08-12T15:27+02:00
USDDKK	6.6628	6.663	6.6863	6.6517	6.6538	52335	2019-08-12T15:27+02:00
USDHKD	7.842	7.8425	7.8464	7.8396	7.8456	5903	2019-08-12T15:27+02:00
USDHUF	289.38	289.49	290.71	289.26	289.1	34553	2019-08-12T15:27+02:00
USDIDR	14185	14200	14247	14210	14245	103	2019-08-12T10:59+02:00
USDINR	70.906	70.9975	71.35	71.001	71.2688	793	2019-08-12T15:27+02:00
USDJPY	105.66	105.57	105.69	105.06	105.19	60673	2019-08-12T15:27+02:00
USDKRW	1213.45	1213.72	1219.83	1214	1217.77	6911	2019-08-12T15:27+02:00
USDMXN	19.401	19.3938	19.7738	19.4035	19.6676	27919	2019-08-12T15:27+02:00
USDMYR	4.183	0	0	0	4.183	0	2019-08-09T10:25+02:00
USDNOK	8.8779	8.873	8.9517	8.867	8.9102	41200	2019-08-12T15:27+02:00
USDPEN	3.38	3.3789	3.3789	3.3816	3.3789	1	2019-08-12T13:36+02:00
USDPHP	52.01	52.01	52.2	52.025	52.076	1506	2019-08-12T15:27+02:00
USDPLN	3.8603	3.8605	3.8758	3.8571	3.8587	28007	2019-08-12T15:27+02:00
USDRON	4.2162	4.2152	4.2319	4.2107	4.2089	20702	2019-08-12T15:27+02:00
USDRUB	65.2455	65.255	65.653	65.2536	65.64	39779	2019-08-12T15:27+02:00
USDSAR	3.7509	3.7507	3.7514	3.7512	3.7508	1801	2019-08-12T15:06+02:00
USDSEK	9.5444	9.5426	9.6033	9.5388	9.5707	38642	2019-08-12T15:27+02:00
USDSGD	1.3854	1.3851	1.3886	1.384	1.3863	18903	2019-08-12T15:27+02:00
USDTHB	30.79	30.78	30.85	30.77	30.82	257	2019-08-12T15:09+02:00
USDTRY	5.4907	5.4904	5.573	5.4921	5.5614	24820	2019-08-12T15:27+02:00
USDTWD	31.367	31.366	31.479	31.339	31.421	3550	2019-08-12T15:27+02:00
USDZAR	15.2545	15.2538	15.4626	15.2239	15.3976	42493	2019-08-12T15:27+02:00
XAGUSD	16.94	16.9485	0	0	16.89	0	2019-08-12T15:27+02:00
XAUUSD	1496.84	1497.26	0	0	1500.89	0	2019-08-12T15:27+02:00
XPDUSD	1421.5	1423.5	0	0	1427.09	0	2019-08-12T15:27+02:00
XPTUSD	859	856	0	0	851.75	0	2019-08-12T15:27+02:00
